	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	14th	Adjective	tr		afr	14de
eng	14th	Adjective	tr		dan	14.
eng	14th	Adjective	tr		deu	14.
eng	14th	Adjective	tr		epo	14a
eng	14th	Adjective	tr		fin	14.
eng	14th	Adjective	tr		fra	14ème
eng	14th	Adjective	tr		isl	14.
eng	14th	Adjective	tr		ita	14º
eng	14th	Adjective	tr		nld	14e
eng	14th	Adjective	tr		nor	14.
eng	14th	Adjective	tr		pol	14.
eng	14th	Adjective	tr		swe	14:e
eng	14th	Adjective	tr		tur	14.
eng	14th	Adjective	tr		tur	14'üncü
