	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	cmn	妒忌	tr=dùjì	sc=Hani
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	cmn	嫉妒	tr=jídù	sc=Hani
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	cmn	醋	tr=cù	sc=Hani
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	cmn	醋劲	tr=cùjìn	sc=Hani
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	cmn	醋勁	sc=Hani
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	cmn	醋意	tr=cùyì	sc=Hani
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	dan	jalousi	c
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	deu	Eifersucht	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	deu	Missgunst	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	dsb	zawisć	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	ell	ζήλια	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	enm	jalousie
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	epo	ĵaluzo
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	fao	øvundsjúka	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	fas	حسادت	tr=hesâdat
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	fin	mustasukkaisuus
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	fra	jalousie	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	gla	eud	m
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	hbs	ljubomora	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	hbs	zavist	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	hin	ईर्षा	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	hin	जलन	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	hun	féltékenykedés
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	hun	féltékenység
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	hye	խանդ
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	ido	jaluzeso
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	isl	afbrýði
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	isl	afbrýðisemi	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	ita	gelosia	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	jpn	ジェラシー	tr=jerashī
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	jpn	しっと	tr=shitto
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	jpn	嫉妬	tr=しっと, shitto
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	kat	ეჭვიანობა
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	khm	ប្រច័ណ្ឌ	tr=prɑcan	sc=Khmr
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	khm	សេចក្តីប្រច័ណ្ឌ	tr=sackdǝy prɑcan	sc=Khmr
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	kor	질투
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	lav	greizsirdība	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	mkd	љубомора	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	mri	pūngaengae
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	nld	afgunst	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	nld	ijver	m
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	nld	ijverzucht
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	nld	jaloersheid	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	nld	jaloezie
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	nld	naijver
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	nob	sjalusi	m
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	nya	nsanje
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	oci	gelosiá	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	pan	ਈਰਖਾ
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	pol	zazdrość	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	por	ciúme
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	por	ciúmes
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	ron	gelozie	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	rus	ре́вность
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	slk	žiarlivosť	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	slv	ljubosumje	n
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	spa	celo	m
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	spa	celos	m-p
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	sqi	xhelozi	f
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	swa	ghera
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	swe	svartsjuka	c
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	syl	ꠎꠟꠣ	tr=zola
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	tel	అసూయ
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	tel	ఈర్ష్య
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	tgk	рашк
eng	jealousy	Noun	tr	jealous attitude (e.g. fear of infidelity)	tgl	selos
