	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Boaco	Proper noun	tr	department of Nicaragua	spa	Boaco
eng	Bo'ai	Proper noun	tr	county	cmn	博愛	sc=Hani
eng	Bo'ai	Proper noun	tr	county	cmn	博爱	tr=Bó'ài	sc=Hani
eng	Bo'ao	Proper noun	tr	town	cmn	博鰲
eng	Bo'ao	Proper noun	tr	town	cmn	博鳌	tr=Bó'áo
eng	Boaz	Proper noun	tr	Biblical character	ara	بوعز
eng	Boaz	Proper noun	tr	Biblical character	heb	בועז
eng	Boaz	Proper noun	tr	Biblical character	heb	בֹּעַז
eng	Boaz	Proper noun	tr	Biblical character	kaz	Боғоз
eng	Boaz	Proper noun	tr	Biblical character	spa	Booz
eng	Bobcaygeon	Proper noun	tr		fra	Bobcaygeon
eng	Bob	Proper noun	tr	diminutive of Robert	epo	Robĉjo
eng	Bob	Proper noun	tr	diminutive of Robert	rus	Боб	m
eng	Bob	Proper noun	tr	diminutive of Robert	spa	Beto	m
eng	Bob	Proper noun	tr	person or system receiving a message	fin	Bob
eng	Bob	Proper noun	tr	person or system receiving a message	por	Bob	m
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	cmn	就这样呗	tr=jiù zhèyàng bei
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	cmn	就這樣唄
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	cym	dyna chi
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	cym	dyna ni
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	cym	dyna ti
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	deu	und schon haben wir's
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	fin	se on siinä
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	fra	c'est parti mon kiki
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	fra	et voilà le travail
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	fra	le tour est joué
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	hun	ennyi az egész
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	hun	már meg is vagy
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	hun	már ott is vagy
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	mkd	кој ка́ко те́бе?
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	nld	klaar is Kees
eng	Bob's your uncle	Phrase	tr	desirable conclusion is reached	rus	дело в шляпе	alt=(и) де́ло в шля́пе
eng	Boca Chica	Proper noun	tr	Dominican Republic	spa	Boca Chica
eng	Boca Chica	Proper noun	tr	Mexico-USA	spa	Boca Chica
eng	Boca Chica	Proper noun	tr	Panama	spa	Boca Chica
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	ces	boccacciovský
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	deu	boccaccisch
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	ell	βοκακικός
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	ell	βοκκακικός
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	fra	boccacien
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	hbs	bokàčovskī
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	hbs	бока̀човскӣ
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	hun	boccaccioi
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	hun	bokaccsói
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	ita	boccaccesco
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	ita	boccacciano
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	por	bocaciano
eng	Boccaccian	Adjective	tr	of or pertaining to Boccaccio or his works	rus	бокка́ччовский
eng	Bochum	Proper noun	tr	a city in Germany	deu	Bochum	n
eng	Bochum	Proper noun	tr	a city in Germany	lim	Boochem
eng	Bochum	Proper noun	tr	a city in Germany	nds-de	Baukem
eng	Bochum	Proper noun	tr	a city in Germany	rus	Бо́хум	m
eng	Bodhipathapradīpa	Proper noun	tr	Atiśa's text	cmn	菩提道灯论	tr=Pútí Dào Dēng Lùn
eng	Bodhipathapradīpa	Proper noun	tr	Atiśa's text	cmn	菩提道燈論
eng	Bodhipathapradīpa	Proper noun	tr	Atiśa's text	fin	Bodhipathapradīpa
eng	Bodmin Moor	Proper noun	tr	moorland in Cornwall	cor	Goon Brenn
eng	Bodmin	Proper noun	tr	parish in Cornwall	cor	Pluwvosvena
eng	Bodmin	Proper noun	tr	parish in Cornwall	cor	Pluw Vosvena
eng	Bodmin	Proper noun	tr	town in Cornwall	cor	Bosvena
eng	Body of Christ	Proper noun	tr	a title describing all believers in Jesus	deu	Leib Christi	m
eng	Body of Christ	Proper noun	tr	the body of Jesus	deu	Leib Christi	m
eng	Body of Christ	Proper noun	tr	the body of Jesus	hun	Krisztus teste
eng	Body of Christ	Proper noun	tr	the body of Jesus	rus	Те́ло Христо́во	n
eng	Body of Christ	Proper noun	tr	the body of Jesus	swe	Kristi kropp	c
eng	Body of Christ	Proper noun	tr	the bread of the eucharist	deu	Leib Christi	m
eng	Body of Christ	Proper noun	tr	the bread of the eucharist	hun	Krisztus teste
eng	Body of Christ	Proper noun	tr	the bread of the eucharist	rus	Те́ло Христо́во	n
eng	Body of Christ	Proper noun	tr	the bread of the eucharist	swe	Kristi kropp	c
eng	Boeing	Proper noun	tr	An American aerospace company	ara	بُويِنْغ	m
eng	Boeing	Proper noun	tr	An American aerospace company	bel	Бо́інг	m
eng	Boeing	Proper noun	tr	An American aerospace company	bul	Бо́инг	m
eng	Boeing	Proper noun	tr	An American aerospace company	cmn	波音	tr=Bōyīn
eng	Boeing	Proper noun	tr	An American aerospace company	ell	Μπόινγκ
eng	Boeing	Proper noun	tr	An American aerospace company	fas	بوئینگ	tr=bo'ing
eng	Boeing	Proper noun	tr	An American aerospace company	fra	Boeing	f
eng	Boeing	Proper noun	tr	An American aerospace company	hbs	Боинг	m
eng	Boeing	Proper noun	tr	An American aerospace company	heb	בואינג
eng	Boeing	Proper noun	tr	An American aerospace company	hin	बोइंग
eng	Boeing	Proper noun	tr	An American aerospace company	hye	Բոինգ
eng	Boeing	Proper noun	tr	An American aerospace company	jpn	ボーイング	tr=Bōingu
eng	Boeing	Proper noun	tr	An American aerospace company	kat	ბოინგი
eng	Boeing	Proper noun	tr	An American aerospace company	khm	បូអ៊ិង
eng	Boeing	Proper noun	tr	An American aerospace company	kor	^보잉
eng	Boeing	Proper noun	tr	An American aerospace company	mkd	Боинг	m
eng	Boeing	Proper noun	tr	An American aerospace company	por	Boeing	f
eng	Boeing	Proper noun	tr	An American aerospace company	rus	Бо́инг	m
eng	Boeing	Proper noun	tr	An American aerospace company	tha	โบอิง	tr=bo-ing
eng	Boeing	Proper noun	tr	An American aerospace company	ukr	Бо́інг	m
eng	Boeotian	Adjective	tr	pertaining to Boeotia	cat	beoci
eng	Boeotian	Adjective	tr	pertaining to Boeotia	deu	böotisch
eng	Boeotian	Adjective	tr	pertaining to Boeotia	ell	βοιωτικός
eng	Boeotian	Adjective	tr	pertaining to Boeotia	fra	béotien
eng	Boeotian	Adjective	tr	pertaining to Boeotia	grc	Βοιωτικός
eng	Boeotian	Adjective	tr	pertaining to Boeotia	ita	aonio
eng	Boeotian	Adjective	tr	pertaining to Boeotia	ita	beota
eng	Boeotian	Adjective	tr	pertaining to Boeotia	ita	beotico
