	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	amh	ኡላዓን ባዓታር
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	ara	أُولَان بَاتُور	f
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	aze	Ulan-Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	bel	Улан-Ба́тар	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	ben	উলানবাটর
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	bod	ཝུ་ལན་བ་ཐུར
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	bod	ཨུ་ལན་དཔའ་ཐུལ
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	bua	Улаан Баатар
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	bul	Улан Ба́тор	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	cmn	乌兰巴托	tr=Wūlánbātuō
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	cmn	烏蘭巴托
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	dan	Ulaanbaatar	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	dan	Ulan Bator	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	deu	Ulaanbaatar	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	deu	Ulan-Bator	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	ell	Ουλάν Μπατόρ	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	est	Ulaanbaatar
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	fas	اولان‌باتور	tr=ulân-bâtur
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	fin	Ulan Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	fra	Oulan Bator	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	gle	Ulánbátar
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	hbs	Ulan Bator	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	hbs	Улан Батор	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	heb	אוּלָן בָּטוֹר	f	tr='ulan bátor
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	hin	उलान बतोर	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	hun	Ulánbátor
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	hye	Ուլան Բատոր
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	ind	Ulan Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	isl	Úlan Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	ita	Ulan Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	jpn	ウランバートル	tr=Uranbātoru
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	kat	ულან-ბატორი
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	kaz	Ұланбатыр
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	khm	អ៊ូលេនបាធរ
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	khm	អ៊ូឡង់បាទ័រ
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	kir	Улан-Баатыр
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	kmr	Ulaanbaatar
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	kor	^울란바토르
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	kor	^울란바타르
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	lao	ອູລັນບາຕໍ
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	lav	Ulanbatora	f
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	lit	Ulan Batoras	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	mkd	Улан Батор	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	mon	Улаанбаатар
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	mon	ᠤᠯᠠᠭᠠᠨᠪᠠᠭᠠᠲᠤᠷ
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	msa	Ulan Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	mya	ဦလန်ဘာတာမြို့
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	nav	Óólan Báátoo
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	nld	Oelan-Bator	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	nld	Ulaanbaatar	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	nob	Ulaanbaatar
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	nob	Ulan Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	pol	Ułan Bator	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	por	Ulan Bator	f
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	pus	اولان باتور	m	tr=olan bātúr
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	ron	Ulaanbaatar
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	rus	Улан-Ба́тор	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	sah	Улаанбаатар
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	sin	උලාන් බැටර්
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	slk	Ulanbátar	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	slv	Ulan Bator	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	spa	Ulán Bator	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	sqi	Ulan Batori	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	swe	Ulaanbaatar	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	swe	Ulan Bator	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tam	உலான் பத்தூர்
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tat	Улаанбаатар
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tat	Улан Батор
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tgk	Улан-Батор
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tgl	Ulan Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tha	อูลานบาตอร์
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tha	อูลานบาตาร์
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tuk	Ulan-Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tuk	Ulan Batyr
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	tur	Ulan Batur
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	uig	ئۇلانباتۇر
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	ukr	Улан-Ба́тор	m
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	urd	اولان‌ باتور	m	tr=ulān bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	uzb	Ulan-Bator
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	vie	U-lan Ba-to
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	xal	Улан Баатр
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	yid	אולאַן באַטאָר	n
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	yue	乌兰巴托	tr=wu1 laan4 baa1 tok3
eng	Ulaanbaatar	Proper noun	tr	the capital of Mongolia	yue	烏蘭巴托
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	ara	أُولَان-أُودِي	m	tr=ʾulān-ʾudī
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	bel	Ула́н-Удэ́	m
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	bua	Улаан-Үдэ
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	bul	Ула́н Уде́	m
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	cmn	乌兰乌德	tr=Wūlán-Wūdé	sc=Hani
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	cmn	烏蘭烏德	sc=Hani
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	dan	Ulan-Ude
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	ell	Ουλάν Ουντέ
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	fas	اولان‌اوده	tr=ulân-ude
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	fra	Oulan-Oudé	m
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	hbs	Ulan Ude	m
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	hbs	Улан Уде	m	sc=Cyrl
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	heb	אולן-אודה
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	hye	Ուլան-Ուդե
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	jpn	ウラン・ウデ	tr=Uran-Ude
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	kor	^울란우데
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	mkd	Улан-Уде	m
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	mon	Улаан-Үдэ
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	mon	ᠤᠯᠠᠭᠠᠨᠦᠳᠡ	sc=Mong
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	pol	Ułan Ude
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	por	Ulan-Ude	f
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	rus	Ула́н-Удэ́	m
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	spa	Ulán-Udé	m
eng	Ulan-Ude	Proper noun	tr	capital of Buryatia, Russia	ukr	Ула́н-Уде́	m
eng	Ulcinj	Proper noun	tr	City	ell	Ολοκαίνιον
eng	Ulcinj	Proper noun	tr	City	hbs	Ulcinj	sc=Latn
eng	Ulcinj	Proper noun	tr	City	hbs	Улцињ	sc=Cyrl
eng	Ulcinj	Proper noun	tr	City	ita	Dulcigno
