	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	bcc	Noun	tr	blind carbon copy	hye	ծպճ	sc=Armn
eng	bcc	Noun	tr	blind carbon copy	pol	UDW
