	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	psalm	Noun	tr	sacred song	ell	ψαλμός	m
eng	psalm	Noun	tr	sacred song	est	psalm
eng	psalm	Noun	tr	sacred song	eus	salmo
eng	psalm	Noun	tr	sacred song	fao	sálmur	m
eng	psalm	Noun	tr	sacred song	fas	مزمور	tr=mazmur	sc=fa-Arab
eng	psalm	Noun	tr	sacred song	fin	virsi
eng	psalm	Noun	tr	sacred song	fra	psaume	m
eng	psalm	Noun	tr	sacred song	fry	psalm
eng	psalm	Noun	tr	sacred song	gla	salm	m
eng	psalm	Noun	tr	sacred song	gle	salm	m
eng	psalm	Noun	tr	sacred song	glg	salmo	m
eng	psalm	Noun	tr	sacred song	glv	saum
eng	psalm	Noun	tr	sacred song	glv	sawm
eng	psalm	Noun	tr	sacred song	got	𐍀𐍃𐌰𐌻𐌼𐍉	f
eng	psalm	Noun	tr	sacred song	hbs	psalm	m
eng	psalm	Noun	tr	sacred song	hbs	псалм	m
eng	psalm	Noun	tr	sacred song	heb	מִזְמוֹר	m	sc=Hebr	tr=mizmór
eng	psalm	Noun	tr	sacred song	hun	zsoltár
eng	psalm	Noun	tr	sacred song	hye	սաղմոս
eng	psalm	Noun	tr	sacred song	ind	mazmur
eng	psalm	Noun	tr	sacred song	isl	sálmur	m
eng	psalm	Noun	tr	sacred song	ita	salmo	m
eng	psalm	Noun	tr	sacred song	jpn	詩篇	tr=しへん, shihen	sc=Jpan
eng	psalm	Noun	tr	sacred song	kat	ფსალმუნი
eng	psalm	Noun	tr	sacred song	kor	시편
eng	psalm	Noun	tr	sacred song	kor	詩篇
eng	psalm	Noun	tr	sacred song	lat	psalmus	m
eng	psalm	Noun	tr	sacred song	lav	psalms	m
eng	psalm	Noun	tr	sacred song	lit	psalmė	f
eng	psalm	Noun	tr	sacred song	mkd	псалм	m	sc=Cyrl
eng	psalm	Noun	tr	sacred song	mlt	salmi	m
eng	psalm	Noun	tr	sacred song	mlt	salm	m
eng	psalm	Noun	tr	sacred song	msa	mazmur
eng	psalm	Noun	tr	sacred song	nld	psalm	m
eng	psalm	Noun	tr	sacred song	nno	salme	m
eng	psalm	Noun	tr	sacred song	nob	salme	m
eng	psalm	Noun	tr	sacred song	nrf	sieaume	m
eng	psalm	Noun	tr	sacred song	oci	salme	m
eng	psalm	Noun	tr	sacred song	orv	псалъмъ	m
eng	psalm	Noun	tr	sacred song	pdt	Psalm	m
eng	psalm	Noun	tr	sacred song	pol	psalm	m
eng	psalm	Noun	tr	sacred song	por	salmo	m
eng	psalm	Noun	tr	sacred song	roh	psalm	m
eng	psalm	Noun	tr	sacred song	ron	psalm	m
eng	psalm	Noun	tr	sacred song	rus	псало́м	m
eng	psalm	Noun	tr	sacred song	slk	žalm	m
eng	psalm	Noun	tr	sacred song	slv	psalm	m
