	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	pfennig	Noun	tr	a hundredth of a Deutsche Mark	deu	Pfennig	n
eng	pfennig	Noun	tr	a hundredth of a Deutsche Mark	fin	pfennig
eng	pfennig	Noun	tr	a hundredth of a Deutsche Mark	ido	pfennig
eng	pfennig	Noun	tr	a hundredth of a Deutsche Mark	jpn	ペニヒ	tr=penihi
eng	pfennig	Noun	tr	a hundredth of a Deutsche Mark	mkd	фенинг	m
eng	pfennig	Noun	tr	a hundredth of a Deutsche Mark	rus	пфе́нниг	m
eng	pfennig	Noun	tr	a hundredth of a Deutsche Mark	vol	fenig
eng	pff	Interjection	tr	An expression of disappointment	rus	мда
eng	pff	Interjection	tr	An expression of disappointment	rus	нда
eng	pff	Interjection	tr	An expression of disappointment	rus	пфф
