	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	fubsy	Adjective	tr	short and stout; low and wide	bul	дундест	sc=Cyrl
eng	fubsy	Adjective	tr	short and stout; low and wide	bul	тантурест	sc=Cyrl
eng	fubsy	Adjective	tr	short and stout; low and wide	pol	przysadzisty	m
eng	fuchsia	Noun	tr	colour	afr	foksia
eng	fuchsia	Noun	tr	colour	ara	أُرْجُوَانِيّ
eng	fuchsia	Noun	tr	colour	ben	ম্যাজেন্টা রঙ্	tr=mêjenṭa rôṅ
eng	fuchsia	Noun	tr	colour	cat	fúcsia
eng	fuchsia	Noun	tr	colour	cmn	品紅色
eng	fuchsia	Noun	tr	colour	cmn	品红色	tr=pǐnhóngsè
eng	fuchsia	Noun	tr	colour	cmn	紫紅色
eng	fuchsia	Noun	tr	colour	cmn	紫红色	tr=zǐhóngsè
eng	fuchsia	Noun	tr	colour	ell	φούξια	f
eng	fuchsia	Noun	tr	colour	eus	fuksiara
eng	fuchsia	Noun	tr	colour	fas	سرخابی سیر	tr=sorxâbi sir	sc=fa-Arab
eng	fuchsia	Noun	tr	colour	fin	fuksia
eng	fuchsia	Noun	tr	colour	fin	fuksianpunainen
eng	fuchsia	Noun	tr	colour	fra	fuchsia	m
eng	fuchsia	Noun	tr	colour	heb	פוקסיה	tr=fúksya
eng	fuchsia	Noun	tr	colour	ita	fucsia
eng	fuchsia	Noun	tr	colour	jpn	赤紫色	tr=あかむらさきいろ, aka-murasaki-iro
eng	fuchsia	Noun	tr	colour	kaz	фуксии	sc=Cyrl
eng	fuchsia	Noun	tr	colour	kmr	foşya
eng	fuchsia	Noun	tr	colour	mal	ഫ്യൂഷിയ
eng	fuchsia	Noun	tr	colour	mri	kōtukutuku
eng	fuchsia	Noun	tr	colour	nld	foksia	m
eng	fuchsia	Noun	tr	colour	nor	fuksia
eng	fuchsia	Noun	tr	colour	por	fúcsia	f
eng	fuchsia	Noun	tr	colour	ron	fucsie	f
eng	fuchsia	Noun	tr	colour	rus	пурпу́рно-кра́сный цвет	m
eng	fuchsia	Noun	tr	colour	rus	фу́ксия	f
eng	fuchsia	Noun	tr	colour	slk	fuksia	f
eng	fuchsia	Noun	tr	colour	sot	monjet
eng	fuchsia	Noun	tr	colour	spa	fucsia
eng	fuchsia	Noun	tr	colour	swe	fuchsia
eng	fuchsia	Noun	tr	colour	tgk	фуксия	sc=Cyrl
eng	fuchsia	Noun	tr	colour	tgl	pusiya
eng	fuchsia	Noun	tr	plant	bul	обички	f-p
eng	fuchsia	Noun	tr	plant	cat	fúcsia
eng	fuchsia	Noun	tr	plant	ces	fuchsie	f
eng	fuchsia	Noun	tr	plant	cmn	倒挂金钟	tr=dàoguàjīnzhōng	sc=Hani
eng	fuchsia	Noun	tr	plant	cmn	倒掛金鐘	sc=Hani
eng	fuchsia	Noun	tr	plant	dan	fuchsia	c
eng	fuchsia	Noun	tr	plant	deu	Fuchsie	f
eng	fuchsia	Noun	tr	plant	ell	φούξια	f
eng	fuchsia	Noun	tr	plant	epo	fuksio
eng	fuchsia	Noun	tr	plant	fas	فوشیا	tr=fušiyâ	sc=fa-Arab
eng	fuchsia	Noun	tr	plant	fas	فوکسیه	tr=fūksīye
eng	fuchsia	Noun	tr	plant	fas	گل آویز	tr=gol-e âviz	sc=fa-Arab
eng	fuchsia	Noun	tr	plant	fin	fuksia
eng	fuchsia	Noun	tr	plant	fin	verenpisara
eng	fuchsia	Noun	tr	plant	fra	fuchsia	m
eng	fuchsia	Noun	tr	plant	hbs	fuksija
eng	fuchsia	Noun	tr	plant	hbs	фуксија	sc=Cyrl
eng	fuchsia	Noun	tr	plant	heb	פוקסיה	tr=fúksya
eng	fuchsia	Noun	tr	plant	hye	ականջօղ	sc=Armn
eng	fuchsia	Noun	tr	plant	hye	աղվեսակ	sc=Armn
eng	fuchsia	Noun	tr	plant	hye	ֆուքսիա	sc=Armn
eng	fuchsia	Noun	tr	plant	ido	fuxio
eng	fuchsia	Noun	tr	plant	ita	fucsia	f
eng	fuchsia	Noun	tr	plant	jpn	フクシャ	tr=fukusha	sc=Jpan
eng	fuchsia	Noun	tr	plant	jpn	ホクシャ	tr=hokusha	sc=Jpan
eng	fuchsia	Noun	tr	plant	mri	kōtukutuku
eng	fuchsia	Noun	tr	plant	nno	fuksia	m
eng	fuchsia	Noun	tr	plant	nno	Kristi blodsdrope	m
eng	fuchsia	Noun	tr	plant	nno	tåre	f
eng	fuchsia	Noun	tr	plant	nob	fuksia	m
eng	fuchsia	Noun	tr	plant	pol	fuksja	f
eng	fuchsia	Noun	tr	plant	por	fúcsia	f
eng	fuchsia	Noun	tr	plant	ron	cerceluș	m
eng	fuchsia	Noun	tr	plant	ron	fucsie	f
eng	fuchsia	Noun	tr	plant	rus	фу́ксия	f
eng	fuchsia	Noun	tr	plant	slk	fuksia	f
eng	fuchsia	Noun	tr	plant	spa	cinzolín	m
eng	fuchsia	Noun	tr	plant	spa	fucsia
eng	fuchsia	Noun	tr	plant	swe	fuchsia	c
eng	fuchsia	Noun	tr	plant	tat	alqagöl
eng	fuchsia	Noun	tr	plant	tat	алкагөл
eng	fuchsia	Noun	tr	plant	tgk	нофамон	sc=Cyrl
eng	fuchsite	Noun	tr	green variety of muscovite	fin	fuksiitti
eng	fuckability	Noun	tr	being desirable for sexual relations	epo	fikebleco
eng	fuckability	Noun	tr	being desirable for sexual relations	epo	fikindeco
eng	fuckability	Noun	tr	being desirable for sexual relations	fra	baisabilité	f
eng	fuckability	Noun	tr	being desirable for sexual relations	lat	futete
eng	fuckability	Noun	tr	being desirable for sexual relations	mkd	ебливост	f
eng	fuckability	Noun	tr	being desirable for sexual relations	swe	knullbarhet
eng	fuckable	Adjective	tr	sexually attractive	cmn	可干	tr=kěgàn de	alt=可干的	sc=Hani
