	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	19th	Adjective	tr		afr	19de
eng	19th	Adjective	tr		afr	19e
eng	19th	Adjective	tr		fra	19ème
eng	19th	Adjective	tr		isl	19.
eng	19th	Adjective	tr		ita	19º
eng	19th	Adjective	tr		nor	19.
eng	19th	Adjective	tr		pol	19.
eng	19th	Adjective	tr		spa	19.º
eng	19th	Adjective	tr		swe	19:e
eng	19th	Adjective	tr		tur	19.
eng	19th	Adjective	tr		tur	19'üncü
eng	1910s	Noun	tr	decade	deu	1910er Jahre
eng	1910s	Noun	tr	decade	spa	década de 1910
eng	1960s	Noun	tr	decade from 1960 to 1969	fin	luku
eng	1960s	Noun	tr	decade from 1960 to 1969	fin	luku
eng	1960s	Noun	tr	decade from 1960 to 1969	spa	década de 1960
eng	1960s	Noun	tr	decade from 1960 to 1969	swe	1960-tal	n
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	cmn	1992年	tr=yī jiǔ jiǔ èr nián
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	cmn	一九九二年
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	deu	neunzehnhundertzweiundneunzig
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	ell	χίλια εννιακόσια ενενήντα δύο
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	fin	tuhatyhdeksänsataayhdeksänkymmentäkaksi
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	fra	mille neuf cent quatre-vingt-douze
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	hin	सन् १९९२
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	hin	सन् उन्नीस सौ बानबे
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	jpn	１９９２年	tr=いっせんきゅうひゃくきゅうじゅうにねん, issen kyūhyaku kyūjū ni nen
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	jpn	一九九二年
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	rus	1992 г.	m
eng	1992	Proper noun	tr	nineteen ninety-two (in words)	rus	ты́сяча девятьсо́т девяно́сто второ́й год
