	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	40th	Adjective	tr		ces	40.
eng	40th	Adjective	tr		deu	40.
eng	40th	Adjective	tr		fao	40.
eng	40th	Adjective	tr		fra	40ème
eng	40th	Adjective	tr		gle	40ú
eng	40th	Adjective	tr		ina	40e
eng	40th	Adjective	tr		ita	40º
eng	40th	Adjective	tr		nld	40e
eng	40th	Adjective	tr		nor	40.
eng	40th	Adjective	tr		pol	40.
eng	40th	Adjective	tr		por	40º
eng	40th	Adjective	tr		slk	40.
eng	40th	Adjective	tr		tur	40.
eng	40th	Adjective	tr		tur	40'üncü
eng	400 metres	Noun	tr	sprint race over 400 metres	fin	400 metrin juoksu
eng	400 metres	Noun	tr	sprint race over 400 metres	fra	400 mètres	m
eng	400 metres	Noun	tr	sprint race over 400 metres	ron	400 metri
