	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	edacious	Adjective	tr	voracious, ravenous	bul	лаком
eng	edacious	Adjective	tr	voracious, ravenous	bul	ненаситен
eng	edacious	Adjective	tr	voracious, ravenous	bul	ящен
eng	edacious	Adjective	tr	voracious, ravenous	ron	lacom
eng	edacious	Adjective	tr	voracious, ravenous	rus	ненасы́тный
eng	ed.	Adjective	tr	edited by	dan	red.
eng	edamame	Noun	tr	green soybeans	cmn	毛豆	n	tr=máodòu	sc=Hani
eng	edamame	Noun	tr	green soybeans	deu	Edamame	f-p
eng	edamame	Noun	tr	green soybeans	fin	edamame
eng	edamame	Noun	tr	green soybeans	ind	edamame
eng	edamame	Noun	tr	green soybeans	jpn	枝豆	n	tr=edamáme
eng	edamame	Noun	tr	green soybeans	rus	эдама́ме	n
eng	edamame	Noun	tr	green soybeans	spa	edamame	m
eng	edamame	Noun	tr	green soybeans	tha	ถั่วแระ
eng	edamame	Noun	tr	green soybeans	yue	毛豆	tr=mou4 dau6-2	sc=Hani
eng	edaphic	Adjective	tr	of or relating to soil	cat	edàfic
eng	edaphic	Adjective	tr	of or relating to soil	deu	edaphisch
eng	edaphic	Adjective	tr	of or relating to soil	fra	édaphique
eng	edaphic	Adjective	tr	of or relating to soil	glg	edáfico	m
eng	edaphic	Adjective	tr	of or relating to soil	por	edáfico
eng	edaphic	Adjective	tr	of or relating to soil	rus	по́чвенный	m
eng	edaphic	Adjective	tr	of or relating to soil	spa	edáfico
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	cat	edafologia	f
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	cmn	土壤生态学	tr=tǔrǎngshēngtàixué	sc=Hani
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	fin	edafologia
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	fra	édaphologie
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	gle	eidifeolaíocht	f
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	glg	edafoloxía	f
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	guj	માટીવિશેષજ્ઞાન
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	hin	मिट्टीविशेषज्ञान
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	ita	edafologia	f
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	kor	농림토양학
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	kor	農林土壤學	sc=Kore
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	mar	मातीविशेषज्ञान
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	pan	ਮਿੱਟੀਵਿਸ਼ੇਸ਼ਗਿਆਨ
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	por	edafologia	f
eng	edaphology	Noun	tr	ecological relationship of soil with plants, and land cultivation practices	spa	edafología	f
eng	eddish	Noun	tr	aftergrowth of grass after mowing	bul	отава	f
eng	eddish	Noun	tr	aftergrowth of grass after mowing	fin	jälkikasvu
eng	eddish	Noun	tr	aftergrowth of grass after mowing	rus	жнивьё	n
eng	eddish	Noun	tr	aftergrowth of grass after mowing	rus	стерня́	f
eng	eddy current	Noun	tr	an induced electric current	deu	Wirbelstrom	m
eng	eddy current	Noun	tr	an induced electric current	fin	pyörrevirta
eng	eddy current	Noun	tr	an induced electric current	nld	wervelstroom	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	afr	warrelstrome
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ara	دُوَّامَة	f
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	bul	вихрушка	f
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	bul	вихър	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	dan	hvirvel	c
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	dan	strømhvirvel	c
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	deu	Wirbel	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	fin	akanvirta
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	fra	contre-courant
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	fra	remou
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	gle	saobhshruth	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	glg	remuíño	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	hbs	protustruja	f
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	hbs	vir	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	hbs	vrtlog	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	hun	bukószél
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ita	controcorrente	f
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ita	gorgo	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ita	mulinello	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ita	vortice	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	jpn	渦	tr=うず, uzu	sc=Jpan
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	jpn	渦流	tr=かりゅう, karyū	sc=Jpan
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	kor	회오리
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	kor	소용돌이
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	mri	haupongi
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	mri	kōmingomingo
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	mri	kōripo
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	mri	mumuhau
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	mri	okori
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	mri	riporipo
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	nld	draaikolk
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	nld	werveling
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	nob	bakevje	m	f
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	oci	remolin
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	pol	wir	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	por	remoinho	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	por	vórtice	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ron	bulboană
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ron	contracurent	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ron	vârtej	n
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	ron	volbură	f
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	rus	вихрь	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	rus	завихре́ние	n
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	spa	contracorriente	f
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	spa	remolino	m
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	spa	revesa	f
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	swe	eda	c
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	swe	strömvirvel	c
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	tgl	uliuli
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	zho	涡流	tr=wōliú
eng	eddy	Noun	tr	air or water running in an opposite direction to the main current	zho	渦流
eng	edelweiss	Noun	tr	a European perennial alpine plant	ara	إِدِيلْوَيْس	m	tr=ʾidilways
eng	edelweiss	Noun	tr	a European perennial alpine plant	cat	flor de neu	f
eng	edelweiss	Noun	tr	a European perennial alpine plant	ces	protěž alpská	f
eng	edelweiss	Noun	tr	a European perennial alpine plant	ces	protěž	f
eng	edelweiss	Noun	tr	a European perennial alpine plant	cmn	雪絨花	sc=Hani
eng	edelweiss	Noun	tr	a European perennial alpine plant	cmn	雪绒花	tr=xuěrónghuā	sc=Hani
eng	edelweiss	Noun	tr	a European perennial alpine plant	cym	troed y llew	m
eng	edelweiss	Noun	tr	a European perennial alpine plant	deu	Edelweiß	n
eng	edelweiss	Noun	tr	a European perennial alpine plant	ell	εντελβάις
eng	edelweiss	Noun	tr	a European perennial alpine plant	eus	elur-lore
eng	edelweiss	Noun	tr	a European perennial alpine plant	fin	alppitähti
eng	edelweiss	Noun	tr	a European perennial alpine plant	fra	edelweiss	m
eng	edelweiss	Noun	tr	a European perennial alpine plant	grc	λεοντοπόδιον	n
eng	edelweiss	Noun	tr	a European perennial alpine plant	hbs	planinka	f
eng	edelweiss	Noun	tr	a European perennial alpine plant	hbs	runolist	m
eng	edelweiss	Noun	tr	a European perennial alpine plant	hbs	планинка	f	sc=Cyrl
eng	edelweiss	Noun	tr	a European perennial alpine plant	hbs	рунолист	m	sc=Cyrl
eng	edelweiss	Noun	tr	a European perennial alpine plant	ido	edelweiss
eng	edelweiss	Noun	tr	a European perennial alpine plant	ita	stella alpina	f
eng	edelweiss	Noun	tr	a European perennial alpine plant	jpn	エーデルワイス	tr=ēderuwaisu
eng	edelweiss	Noun	tr	a European perennial alpine plant	kaz	еңлікгүл
eng	edelweiss	Noun	tr	a European perennial alpine plant	kor	에델바이스
eng	edelweiss	Noun	tr	a European perennial alpine plant	mhn	edelbais	n
eng	edelweiss	Noun	tr	a European perennial alpine plant	roh	stailalva alpina	f
eng	edelweiss	Noun	tr	a European perennial alpine plant	ron	albumeală	f
eng	edelweiss	Noun	tr	a European perennial alpine plant	ron	edelvais	m
eng	edelweiss	Noun	tr	a European perennial alpine plant	ron	floare-de-colț	f
eng	edelweiss	Noun	tr	a European perennial alpine plant	rus	эдельве́йс	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	afr	edeem
eng	edema	Noun	tr	excessive accumulation of serum in tissue	ang	wæterādl	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	ang	wætersēocnes	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	bul	оток	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	cat	edema	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	ces	edém	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	ces	otok	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	cmn	水肿	tr=shuǐzhǒng	sc=Hani
eng	edema	Noun	tr	excessive accumulation of serum in tissue	cmn	水腫	sc=Hani
eng	edema	Noun	tr	excessive accumulation of serum in tissue	cmn	浮肿	tr=fúzhǒng	sc=Hani
eng	edema	Noun	tr	excessive accumulation of serum in tissue	cmn	浮腫	sc=Hani
eng	edema	Noun	tr	excessive accumulation of serum in tissue	dan	ødem	n
eng	edema	Noun	tr	excessive accumulation of serum in tissue	deu	Ödem	n
eng	edema	Noun	tr	excessive accumulation of serum in tissue	fin	edeema
eng	edema	Noun	tr	excessive accumulation of serum in tissue	fin	ödeema
eng	edema	Noun	tr	excessive accumulation of serum in tissue	fin	pöhö
eng	edema	Noun	tr	excessive accumulation of serum in tissue	fin	turvotus
eng	edema	Noun	tr	excessive accumulation of serum in tissue	fra	œdème	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	glg	edema	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	hye	այտուց
eng	edema	Noun	tr	excessive accumulation of serum in tissue	ind	edema
eng	edema	Noun	tr	excessive accumulation of serum in tissue	ita	edema	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	jpn	浮腫	tr=ふしゅ, fushu	sc=Jpan
eng	edema	Noun	tr	excessive accumulation of serum in tissue	jpn	浮腫み	tr=むくみ, mukumi	sc=Jpan
eng	edema	Noun	tr	excessive accumulation of serum in tissue	kmr	avbendî	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	kmr	nexweşiya avbendî	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	lav	tūska	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	mal	നീര്
eng	edema	Noun	tr	excessive accumulation of serum in tissue	mri	puku kōwhao
eng	edema	Noun	tr	excessive accumulation of serum in tissue	nld	oedeem	n
eng	edema	Noun	tr	excessive accumulation of serum in tissue	pol	obrzęk	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	pol	opuchlizna	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	por	edema	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	rus	отёк	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	spa	edema	m
eng	edema	Noun	tr	excessive accumulation of serum in tissue	spa	hidropesía	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	swe	ödem	n
eng	edema	Noun	tr	excessive accumulation of serum in tissue	tgl	pamamanas
eng	edema	Noun	tr	excessive accumulation of serum in tissue	txb	yweru
eng	edema	Noun	tr	excessive accumulation of serum in tissue	wln	aiwlene	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	wln	infleure	f
eng	edema	Noun	tr	excessive accumulation of serum in tissue	wln	udinme	m
eng	edentate	Adjective	tr	member of Edentata	fin	vajaahampainen
eng	edentate	Noun	tr	mammal that has few or no teeth	fin	vajaahampainen
eng	edentate	Noun	tr	mammal that has few or no teeth	ron	edentate	f-p
eng	edentation	Noun	tr	condition of being deprived of teeth	fin	hammaskato
eng	edge	Noun	tr	an advantage	bul	преимущество	n	sc=Cyrl
eng	edge	Noun	tr	an advantage	deu	Vorsprung	m
eng	edge	Noun	tr	an advantage	fin	etu
eng	edge	Noun	tr	an advantage	fin	etulyöntiasema
eng	edge	Noun	tr	an advantage	glg	vantaxe	f
eng	edge	Noun	tr	an advantage	hun	előny
eng	edge	Noun	tr	an advantage	hye	առավելություն
eng	edge	Noun	tr	an advantage	ita	vantaggio	m
eng	edge	Noun	tr	an advantage	nld	voorsprong
eng	edge	Noun	tr	an advantage	rus	преиму́щество	n
eng	edge	Noun	tr	an advantage	spa	ventaja	f
eng	edge	Noun	tr	an advantage	tur	avantaj
eng	edge	Noun	tr	an advantage	ukr	перевага
eng	edge	Noun	tr	any sharp terminating border; a margin; a brink; extreme verge	bul	ръб	m
eng	edge	Noun	tr	any sharp terminating border; a margin; a brink; extreme verge	ces	hrana
eng	edge	Noun	tr	any sharp terminating border; a margin; a brink; extreme verge	fin	ääri
