	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	W-boson	Noun	tr	fundamental particle	fin	W-bosoni
eng	W-boson	Noun	tr	fundamental particle	fra	boson W	m
eng	W-boson	Noun	tr	fundamental particle	rus	W-бозон	m
eng	W-boson	Noun	tr	fundamental particle	swe	W-boson	c
