	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	hmm	Interjection	tr	indicating thinking or pondering	cat	hum
eng	hmm	Interjection	tr	indicating thinking or pondering	ces	hm
eng	hmm	Interjection	tr	indicating thinking or pondering	cmn	哼	tr=hēng	sc=Hani
eng	hmm	Interjection	tr	indicating thinking or pondering	cmn	嗯	tr=ēn	sc=Hani
eng	hmm	Interjection	tr	indicating thinking or pondering	cmn	噷	tr=hm	sc=Hani
eng	hmm	Interjection	tr	indicating thinking or pondering	deu	hm
eng	hmm	Interjection	tr	indicating thinking or pondering	deu	tja
eng	hmm	Interjection	tr	indicating thinking or pondering	ell	χμ	sc=Grek
eng	hmm	Interjection	tr	indicating thinking or pondering	epo	hm
eng	hmm	Interjection	tr	indicating thinking or pondering	fin	hmm
eng	hmm	Interjection	tr	indicating thinking or pondering	fra	hum
eng	hmm	Interjection	tr	indicating thinking or pondering	ita	hmm
eng	hmm	Interjection	tr	indicating thinking or pondering	ita	mmh
eng	hmm	Interjection	tr	indicating thinking or pondering	ita	uhm
eng	hmm	Interjection	tr	indicating thinking or pondering	jpn	うーん	tr=ūn	sc=Jpan
eng	hmm	Interjection	tr	indicating thinking or pondering	jpn	ふむ	tr=fumu	sc=Jpan
eng	hmm	Interjection	tr	indicating thinking or pondering	kat	ჰმ	sc=Geor
eng	hmm	Interjection	tr	indicating thinking or pondering	kor	음
eng	hmm	Interjection	tr	indicating thinking or pondering	kor	으음
eng	hmm	Interjection	tr	indicating thinking or pondering	msa	hm
eng	hmm	Interjection	tr	indicating thinking or pondering	nor	hmm
eng	hmm	Interjection	tr	indicating thinking or pondering	pol	hmm
eng	hmm	Interjection	tr	indicating thinking or pondering	por	hmm
eng	hmm	Interjection	tr	indicating thinking or pondering	por	mmm
eng	hmm	Interjection	tr	indicating thinking or pondering	rus	гм	tr=hm
eng	hmm	Interjection	tr	indicating thinking or pondering	rus	хм
eng	hmm	Interjection	tr	indicating thinking or pondering	spa	hmm
eng	hmm	Interjection	tr	indicating thinking or pondering	swe	hmm
eng	hmm	Interjection	tr	indicating thinking or pondering	yue	唔	tr=m4	sc=Hani
