	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	crab-eating fox	Noun	tr	''Cerdocyon thous''	spa	zorro cangrejero	m
eng	crab-eating fox	Noun	tr	''Cerdocyon thous''	tur	maikong
eng	crab-eating fox	Noun	tr	''Cerdocyon thous''	tur	yengeç yiyen tilki
eng	crab-eating macaque	Noun	tr	''Macaca fascicularis''	fin	jaavanmakaki
eng	crab-eating macaque	Noun	tr	''Macaca fascicularis''	ita	macaco cinomolgo	m
eng	crab-eating macaque	Noun	tr	''Macaca fascicularis''	ita	macaco di Buffon	m
eng	crab-eating macaque	Noun	tr	''Macaca fascicularis''	ita	macaco di Giava	m
eng	crab-eating macaque	Noun	tr	''Macaca fascicularis''	spa	macaco cangrejero	m
eng	crab-eating raccoon	Noun	tr	species of raccoon	fin	ravunsyöjäsupi
eng	crab-eating raccoon	Noun	tr	species of raccoon	hye	ջրարջ խեցգետնակեր	sc=Armn
eng	crab-eating raccoon	Noun	tr	species of raccoon	por	mão-pelada	m
eng	crabgrass	Noun	tr	''Digitaria''	bul	кръвно просо	n
eng	crabgrass	Noun	tr	''Digitaria''	cym	crancwellt	m
eng	crabgrass	Noun	tr	''Digitaria''	deu	Fingerhirse	f
eng	crabgrass	Noun	tr	''Digitaria''	fra	digitaire	f
eng	crabgrass	Noun	tr	''Digitaria''	nrf	pid-d'alouette	m
eng	crabhole	Noun	tr	small burrow dug by a crab	gle	abhach portán	m
eng	crablike	Adjective	tr	having some characteristics of a crab	por	acaranguejado	m
eng	crab louse	Noun	tr	insect	ces	filcka	f
eng	crab louse	Noun	tr	insect	ces	veš muňka	f
eng	crab louse	Noun	tr	insect	cmn	阴虱	tr=yīnshī	sc=Hani
eng	crab louse	Noun	tr	insect	cmn	陰虱	sc=Hani
eng	crab louse	Noun	tr	insect	dan	fladlus	c
eng	crab louse	Noun	tr	insect	deu	Filzlaus	f
eng	crab louse	Noun	tr	insect	deu	Sackratte	f
eng	crab louse	Noun	tr	insect	fao	flatlús	f
eng	crab louse	Noun	tr	insect	fin	satiainen
eng	crab louse	Noun	tr	insect	fra	morpion	m
eng	crab louse	Noun	tr	insect	gle	míol ceartáin	m
eng	crab louse	Noun	tr	insect	gle	míol crúbach	m
eng	crab louse	Noun	tr	insect	gle	míol gríofa	m
eng	crab louse	Noun	tr	insect	gle	sceartán crúbach	m
eng	crab louse	Noun	tr	insect	glg	piollo pato	m
eng	crab louse	Noun	tr	insect	isl	flatlús	f
eng	crab louse	Noun	tr	insect	ita	piattola	f
eng	crab louse	Noun	tr	insect	ita	pidocchio del pube	m
eng	crab louse	Noun	tr	insect	mic	sasqaiejit
eng	crab louse	Noun	tr	insect	nld	schaamluis	c
eng	crab louse	Noun	tr	insect	nor	flatlus	f
eng	crab louse	Noun	tr	insect	nrf	morpion	m
eng	crab louse	Noun	tr	insect	pol	menda	f
eng	crab louse	Noun	tr	insect	pol	mendoweszka	f
eng	crab louse	Noun	tr	insect	pol	wesz łonowa	f
eng	crab louse	Noun	tr	insect	por	carango	m
eng	crab louse	Noun	tr	insect	por	chato	m
eng	crab louse	Noun	tr	insect	por	piolho do púbis	m
eng	crab louse	Noun	tr	insect	por	piolho púbico	m
eng	crab louse	Noun	tr	insect	rus	лобко́вая вошь	f
eng	crab louse	Noun	tr	insect	rus	мандаво́шка	f
eng	crab louse	Noun	tr	insect	spa	ladilla	f
eng	crab louse	Noun	tr	insect	tha	โลน
eng	crab louse	Noun	tr	insect	vie	rận mu
eng	crab louse	Noun	tr	insect	wym	filcłauz	f
eng	crabmeat	Noun	tr	meat of a crab	cmn	蟹肉	tr=xièròu	sc=Hani
eng	crabmeat	Noun	tr	meat of a crab	dan	krabbekød	n
eng	crabmeat	Noun	tr	meat of a crab	fin	ravunliha
eng	crabmeat	Noun	tr	meat of a crab	isl	krabbakjöt	n
eng	crabmeat	Noun	tr	meat of a crab	tha	เนื้อปู
eng	crabmeat	Noun	tr	meat of a crab	yue	蟹肉	tr=haai5 juk6	sc=Hani
eng	crab mentality	Noun	tr	If I can't have it neither can you	cmn	螃蟹心态	tr=pángxiè xīntài
eng	crab mentality	Noun	tr	If I can't have it neither can you	cmn	螃蟹心態
