	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Sète	Proper noun	tr	commune in Languedoc-Roussillon	fra	Sète	f
eng	Sète	Proper noun	tr	commune in Languedoc-Roussillon	oci	Seta	f
eng	Sèvres	Proper noun	tr	town in France	hye	Սեւր
