	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	4/4	Noun	tr	musical meter	deu	Viervierteltakt	m
eng	4/4	Noun	tr	musical meter	gla	buille ceithir	f
eng	4-H Club	Noun	tr	youth organization	fin	4H-kerho
eng	4-H	Proper noun	tr	youth organization	swe	4-H
eng	4-H	Proper noun	tr	youth organization	swe	4H
eng	4 Kings	Proper noun	tr	book of the Bible	ell	Δ' Βασιλειών
eng	4-polytope	Noun	tr	4-dimensional polytope	ita	policoro	m
eng	4	Preposition	tr	text messaging: for	ita	x
eng	4	Preposition	tr	text messaging: for	msa	utk
eng	4th	Adjective	tr		cat	4t
eng	4th	Adjective	tr		ces	4.
eng	4th	Adjective	tr		cym	4edd	f
eng	4th	Adjective	tr		cym	4ydd	m
eng	4th	Adjective	tr		dan	4.
eng	4th	Adjective	tr		deu	4.
eng	4th	Adjective	tr		epo	4-a
eng	4th	Adjective	tr		epo	4a
eng	4th	Adjective	tr		fao	4.
eng	4th	Adjective	tr		fin	4.
eng	4th	Adjective	tr		fra	4e
eng	4th	Adjective	tr		fra	4ème
eng	4th	Adjective	tr		fry	4e
eng	4th	Adjective	tr		gla	4mh
eng	4th	Adjective	tr		gle	4ú
eng	4th	Adjective	tr		glv	4oo
eng	4th	Adjective	tr		hun	4.
eng	4th	Adjective	tr		ina	4e
eng	4th	Adjective	tr		ind	ke-4
eng	4th	Adjective	tr		ita	4°
eng	4th	Adjective	tr		kor	4번째	tr=ne beonjjae
eng	4th	Adjective	tr		msa	ke-4
eng	4th	Adjective	tr		nld	4de
eng	4th	Adjective	tr		nld	4e
eng	4th	Adjective	tr		nor	4.
eng	4th	Adjective	tr		pol	4.
eng	4th	Adjective	tr		por	4º
eng	4th	Adjective	tr		ron	4-a	f
eng	4th	Adjective	tr		ron	4-lea	m
eng	4th	Adjective	tr		rus	4-ый
eng	4th	Adjective	tr		spa	4º
eng	4th	Adjective	tr		swe	4:e
eng	4th	Adjective	tr		tur	4.
eng	4th	Adjective	tr		tur	4'üncü
eng	40th	Adjective	tr		ces	40.
eng	40th	Adjective	tr		deu	40.
eng	40th	Adjective	tr		fao	40.
eng	40th	Adjective	tr		fra	40ème
eng	40th	Adjective	tr		gle	40ú
eng	40th	Adjective	tr		ina	40e
eng	40th	Adjective	tr		ita	40º
eng	40th	Adjective	tr		nld	40e
eng	40th	Adjective	tr		nor	40.
eng	40th	Adjective	tr		pol	40.
eng	40th	Adjective	tr		por	40º
eng	40th	Adjective	tr		slk	40.
eng	40th	Adjective	tr		tur	40.
eng	40th	Adjective	tr		tur	40'üncü
eng	41st	Adjective	tr	abbreviation of forty-first	ita	41º
eng	41st	Adjective	tr	abbreviation of forty-first	nor	41.
eng	41st	Adjective	tr	abbreviation of forty-first	por	41º
eng	41st	Adjective	tr	abbreviation of forty-first	tur	41.
eng	41st	Adjective	tr	abbreviation of forty-first	tur	41'üncü
eng	42nd	Adjective	tr	abbreviation of forty-second	ita	42º
eng	42nd	Adjective	tr	abbreviation of forty-second	nor	42.
eng	42nd	Adjective	tr	abbreviation of forty-second	por	42º
eng	42nd	Adjective	tr	abbreviation of forty-second	tur	42.
eng	42nd	Adjective	tr	abbreviation of forty-second	tur	42'üncü
eng	43rd	Adjective	tr	abbreviation of forty-third	ita	43º
eng	43rd	Adjective	tr	abbreviation of forty-third	nor	43.
eng	43rd	Adjective	tr	abbreviation of forty-third	por	43º
eng	43rd	Adjective	tr	abbreviation of forty-third	tur	43.
eng	43rd	Adjective	tr	abbreviation of forty-third	tur	43'üncü
eng	44th	Adjective	tr	abbreviation of forty-fourth	ara	الرابع وأربعون
eng	44th	Adjective	tr	abbreviation of forty-fourth	ita	44º
eng	44th	Adjective	tr	abbreviation of forty-fourth	nor	44.
eng	44th	Adjective	tr	abbreviation of forty-fourth	por	44º
eng	44th	Adjective	tr	abbreviation of forty-fourth	tur	44.
eng	44th	Adjective	tr	abbreviation of forty-fourth	tur	44'üncü
eng	400 metres	Noun	tr	sprint race over 400 metres	fin	400 metrin juoksu
eng	400 metres	Noun	tr	sprint race over 400 metres	fra	400 mètres	m
eng	400 metres	Noun	tr	sprint race over 400 metres	ron	400 metri
