	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Ms	Noun	tr	title	deu	Frau	f
eng	Ms	Noun	tr	title	dsb	kněni	f
eng	Ms	Noun	tr	title	ell	Δδα
eng	Ms	Noun	tr	title	ell	Δις
eng	Ms	Noun	tr	title	epo	s-ino
eng	Ms	Noun	tr	title	khm	អ្នកនាង	tr=neak neang
eng	Ms	Noun	tr	title	rus	г-жа	f
eng	Ms	Noun	tr	title	rus	госпожа́	f
eng	Mstsislaw	Proper noun	tr	town of Belarus	bel	Амсьці́слаў
eng	Mstsislaw	Proper noun	tr	town of Belarus	bel	Мсці́слаў
eng	Mstsislaw	Proper noun	tr	town of Belarus	bel	Мсьці́слаў
eng	Mstsislaw	Proper noun	tr	town of Belarus	lit	Mstislavlis
eng	Mstsislaw	Proper noun	tr	town of Belarus	pol	Mścisław
eng	Mstsislaw	Proper noun	tr	town of Belarus	rus	Мсти́славль
