	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Sóc Trăng	Proper noun	tr	province of Vietnam	vie	Sóc Trăng
eng	Sótuknang	Proper noun	tr	Hopi primordial creator	spa	Sotuknang	m
