	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Xhosa	Noun	tr	Xhosa language	afr	Xhosa
eng	Xhosa	Noun	tr	Xhosa language	bre	Xhosaeg
eng	Xhosa	Noun	tr	Xhosa language	bul	кхоса
eng	Xhosa	Noun	tr	Xhosa language	chv	коса чӗлхи
eng	Xhosa	Noun	tr	Xhosa language	cmn	科萨语	tr=Kēsà yǔ
eng	Xhosa	Noun	tr	Xhosa language	epo	kosa lingvo
eng	Xhosa	Noun	tr	Xhosa language	fin	xhosa
eng	Xhosa	Noun	tr	Xhosa language	fra	xhosa
eng	Xhosa	Noun	tr	Xhosa language	gle	Cóisis	f
eng	Xhosa	Noun	tr	Xhosa language	glg	xhosa	m
eng	Xhosa	Noun	tr	Xhosa language	ido	Xosa-linguo
eng	Xhosa	Noun	tr	Xhosa language	ita	xhosa	m
eng	Xhosa	Noun	tr	Xhosa language	jpn	コサ語	tr=kosa-go
eng	Xhosa	Noun	tr	Xhosa language	lim	Xhosa
eng	Xhosa	Noun	tr	Xhosa language	nav	Xhosa Dineʼé bizaad	sc=Latn
eng	Xhosa	Noun	tr	Xhosa language	nld	Xhosa
eng	Xhosa	Noun	tr	Xhosa language	pol	xhosa
eng	Xhosa	Noun	tr	Xhosa language	por	língua xhosa	f
eng	Xhosa	Noun	tr	Xhosa language	por	xhosa	m
eng	Xhosa	Noun	tr	Xhosa language	rus	ко́са
eng	Xhosa	Noun	tr	Xhosa language	spa	xhosa	m
eng	Xhosa	Noun	tr	Xhosa language	sqi	gjuha Xhosa
eng	Xhosa	Noun	tr	Xhosa language	swa	Kixhosa
eng	Xhosa	Noun	tr	Xhosa language	swe	xhosa
eng	Xhosa	Noun	tr	Xhosa language	xho	isiXhosa
eng	Xhosa	Noun	tr	Xhosa language	zul	isiXhosa
eng	Xhosa	Noun	tr	Xhosa people	afr	Xhosa
eng	Xhosa	Noun	tr	Xhosa people	ben	কোসা
eng	Xhosa	Noun	tr	Xhosa people	epo	kosino
eng	Xhosa	Noun	tr	Xhosa people	epo	koso
eng	Xhosa	Noun	tr	Xhosa people	fra	Xhosa	m	f
eng	Xhosa	Noun	tr	Xhosa people	swa	Mxhosa	alt=Waxhosa
eng	Xhosa	Noun	tr	Xhosa people	swe	xhosa
eng	Xhosa	Noun	tr	Xhosa people	xho	amaXhosa
eng	XHTML	Proper noun	tr	XHTML	ben	এক্সএইচটিএমএল	tr=eks-eic-ṭi-em-el
eng	XHTML	Proper noun	tr	XHTML	deu	XHTML	n
eng	XHTML	Proper noun	tr	XHTML	tur	XHTML
