	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Black Death	Proper noun	tr	14th century pandemic outbreak	swe	böldpest	c
eng	Black Death	Proper noun	tr	14th century pandemic outbreak	swe	digerdöden	c
eng	Black Death	Proper noun	tr	14th century pandemic outbreak	swe	pesten	c
eng	Black Death	Proper noun	tr	14th century pandemic outbreak	tur	kara ölüm
eng	Black Death	Proper noun	tr	14th century pandemic outbreak	vie	Cái Chết Đen
eng	Black Elk	Proper noun	tr		lkt	Heȟáka Sápa
eng	Blackfoot	Noun	tr		deu	Schwarzfußindianer	m
eng	Blackfoot	Proper noun	tr	a North American confederacy	bla	Niitsítapi
eng	Blackfoot	Proper noun	tr	a North American confederacy	bla	ᓱᖽᐧᖿ	tr=Siksiká
eng	Blackfoot	Proper noun	tr	a North American confederacy	crk	ayahciyîniw
eng	Blackfoot	Proper noun	tr	a North American confederacy	deu	Schwarzfußindianer	m-p
eng	Blackfoot	Proper noun	tr	a North American confederacy	fra	Pieds-Noirs	m-p
eng	Blackfoot	Proper noun	tr	a North American confederacy	nav	Kéʼ łizhiní
eng	Blackfoot	Proper noun	tr	a North American confederacy	nor	svartfot	m
eng	Blackfoot	Proper noun	tr	a North American confederacy	unm	Sëksitas
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	afr	swartwoudkoek
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	ara	كَعْكَة الْبْلَاك فُورِسْت	f	tr=kaʿkat al-blak fōrist
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	ces	schwarzwaldský dort	m
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	cmn	黑森林蛋糕	tr=Hēi Sēnlín dàngāo
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	dan	Schwarzwälder Kirschtorte
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	deu	Schwarzwälder Kirschtorte	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	epo	nigrarbara kuko
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	fas	کیک جنگل سیاه	tr=keyk jangal siyâh
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	fas	کیک گیلاسی جنگل سیاه	tr=keyk gilâs-i jangal siyâh
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	fin	schwartzwaldinkakku
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	fra	forêt noire	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	gle	císte na Foraoise Duibhe	m
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	gsw	Schwarzwälder Kirschdort	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	hbs	Schwarzwaldska tȏrta	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	hbs	Шварцвалдска то̑рта	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	heb	עוּגַת הַיַעַר הָשָׁחֹר	m	tr=ugát ha-yá'ar ha-Shakhór
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	hun	Fekete-erdő torta
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	hye	Շվարցվալդ տորթ
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	ind	kue Black Forest
