	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Euboea	Proper noun	tr	Greek island	bel	Эўбея	f
eng	Euboea	Proper noun	tr	Greek island	bre	Euboia	f
eng	Euboea	Proper noun	tr	Greek island	bul	Евбея	f
eng	Euboea	Proper noun	tr	Greek island	cat	Eubea	f
eng	Euboea	Proper noun	tr	Greek island	ces	Euboia	f
eng	Euboea	Proper noun	tr	Greek island	cmn	优卑亚岛	tr=Yōubēiyǎ dǎo
eng	Euboea	Proper noun	tr	Greek island	dan	Eubøa
eng	Euboea	Proper noun	tr	Greek island	deu	Euböa	n
eng	Euboea	Proper noun	tr	Greek island	ell	Εύβοια	f
eng	Euboea	Proper noun	tr	Greek island	epo	Eŭbeo
eng	Euboea	Proper noun	tr	Greek island	eus	Eubea
eng	Euboea	Proper noun	tr	Greek island	fao	Evvia	f
eng	Euboea	Proper noun	tr	Greek island	fra	Eubée	f
eng	Euboea	Proper noun	tr	Greek island	glg	Eubea	f
eng	Euboea	Proper noun	tr	Greek island	grc	Εὔβοια	f
eng	Euboea	Proper noun	tr	Greek island	gsw	Euböa	n
eng	Euboea	Proper noun	tr	Greek island	hbs	Eubeja	f
eng	Euboea	Proper noun	tr	Greek island	hbs	Евбеја	f
eng	Euboea	Proper noun	tr	Greek island	hun	Évia
eng	Euboea	Proper noun	tr	Greek island	hye	Եվբեա
eng	Euboea	Proper noun	tr	Greek island	ind	Euboia
eng	Euboea	Proper noun	tr	Greek island	ita	Eubea	f
eng	Euboea	Proper noun	tr	Greek island	ita	Evia	f
eng	Euboea	Proper noun	tr	Greek island	ita	Negroponte	f
eng	Euboea	Proper noun	tr	Greek island	jpn	エウボイア	tr=euboia
eng	Euboea	Proper noun	tr	Greek island	kaz	Эвбея
eng	Euboea	Proper noun	tr	Greek island	kmr	Euboia	f
eng	Euboea	Proper noun	tr	Greek island	kor	에비아
eng	Euboea	Proper noun	tr	Greek island	lit	Euboja	f
eng	Euboea	Proper noun	tr	Greek island	mkd	Евбеја	f
eng	Euboea	Proper noun	tr	Greek island	nno	Évvia
eng	Euboea	Proper noun	tr	Greek island	nob	Evvia
eng	Euboea	Proper noun	tr	Greek island	pol	Eubea	f
eng	Euboea	Proper noun	tr	Greek island	pol	Eubeja	f
eng	Euboea	Proper noun	tr	Greek island	por	Eubeia	f
eng	Euboea	Proper noun	tr	Greek island	por	Negroponte	f
eng	Euboea	Proper noun	tr	Greek island	ron	Evia	f
eng	Euboea	Proper noun	tr	Greek island	rus	Эвбе́я	f
eng	Euboea	Proper noun	tr	Greek island	scn	Eubbea	f
eng	Euboea	Proper noun	tr	Greek island	slk	Eubója	f
eng	Euboea	Proper noun	tr	Greek island	slv	Evboja	f
eng	Euboea	Proper noun	tr	Greek island	spa	Eubea	f
eng	Euboea	Proper noun	tr	Greek island	spa	Negroponte	f
eng	Euboea	Proper noun	tr	Greek island	tha	ยูบีอา	tr=yoo bee aa
eng	Euboea	Proper noun	tr	Greek island	tur	Eğriboz
eng	Euboea	Proper noun	tr	Greek island	tur	Öbe
eng	Euboea	Proper noun	tr	Greek island	ukr	Евбе́я	f
eng	Euboea	Proper noun	tr	Greek island	vec	Negroponte	f
eng	Euboea	Proper noun	tr	Greek island	war	Euboia
eng	Eucharist	Noun	tr	ceremony	deu	Eucharistie	f
eng	Eucharist	Noun	tr	ceremony	deu	Eucharistiefeier	f
eng	Eucharist	Noun	tr	ceremony	fin	ehtoollinen
eng	Eucharist	Noun	tr	ceremony	fin	Herran pyhä ehtoollinen
eng	Eucharist	Noun	tr	ceremony	gle	Eocairist	f
eng	Eucharist	Noun	tr	ceremony	glg	eucaristía	f
eng	Eucharist	Noun	tr	ceremony	got	𐌰𐌹𐍅𐍇𐌰𐍂𐌹𐍃𐍄𐌹𐌰	f
eng	Eucharist	Noun	tr	ceremony	hun	eucharisztia
eng	Eucharist	Noun	tr	ceremony	ita	eucaristia	f
eng	Eucharist	Noun	tr	ceremony	kat	ევქარისტია
eng	Eucharist	Noun	tr	ceremony	kat	ზიარება
eng	Eucharist	Noun	tr	ceremony	nld	eucharistieviering	f
eng	Eucharist	Noun	tr	ceremony	pdt	Owentmol	n
eng	Eucharist	Noun	tr	ceremony	pol	eucharystia	f
eng	Eucharist	Noun	tr	ceremony	por	eucaristia	f
eng	Eucharist	Noun	tr	ceremony	ron	cuminecătură
eng	Eucharist	Noun	tr	ceremony	ron	euharistie
eng	Eucharist	Noun	tr	ceremony	ron	grijanie
eng	Eucharist	Noun	tr	ceremony	ron	împărtășanie
eng	Eucharist	Noun	tr	ceremony	rus	прича́стие	n
eng	Eucharist	Noun	tr	ceremony	spa	Cena del Señor
eng	Eucharist	Noun	tr	ceremony	spa	Eucaristía	f
eng	Eucharist	Noun	tr	ceremony	spa	Santa Cena
eng	Eucharist	Noun	tr	ceremony	vie	Lễ ban Thánh Thể
eng	Eucharist	Noun	tr	ceremony	vie	Tiệc Thánh
eng	Eucharist	Noun	tr	sacrament	ang	hūsl	n
eng	Eucharist	Noun	tr	sacrament	cat	eucaristia	f
eng	Eucharist	Noun	tr	sacrament	deu	Eucharistie	f
eng	Eucharist	Noun	tr	sacrament	ell	ευχαριστία	f
eng	Eucharist	Noun	tr	sacrament	ell	θεία μετάληψη	f
eng	Eucharist	Noun	tr	sacrament	fin	ehtoollinen
eng	Eucharist	Noun	tr	sacrament	fin	Herran pyhä ehtoollinen
eng	Eucharist	Noun	tr	sacrament	fra	eucharistie	f
eng	Eucharist	Noun	tr	sacrament	gle	Eocairist	f
eng	Eucharist	Noun	tr	sacrament	glg	eucaristía	f
eng	Eucharist	Noun	tr	sacrament	hbs	euharìstija
eng	Eucharist	Noun	tr	sacrament	hbs	еухарѝстија	f
eng	Eucharist	Noun	tr	sacrament	hun	eucharisztia
eng	Eucharist	Noun	tr	sacrament	hun	úrvacsora
eng	Eucharist	Noun	tr	sacrament	ind	ekaristi
eng	Eucharist	Noun	tr	sacrament	ita	eucaristia	f
eng	Eucharist	Noun	tr	sacrament	kat	ევქარისტია
eng	Eucharist	Noun	tr	sacrament	kat	ზიარება
eng	Eucharist	Noun	tr	sacrament	khm	ពិធីស្នានកិច្ច	tr=pi’tʰii snaan kəc
eng	Eucharist	Noun	tr	sacrament	kor	성체성사
eng	Eucharist	Noun	tr	sacrament	mri	hākarameta
eng	Eucharist	Noun	tr	sacrament	nld	eucharistie	f
eng	Eucharist	Noun	tr	sacrament	pdt	Owentmol	n
eng	Eucharist	Noun	tr	sacrament	pms	eucaristìa	f
eng	Eucharist	Noun	tr	sacrament	pol	eucharystia	f
eng	Eucharist	Noun	tr	sacrament	por	eucaristia	f
eng	Eucharist	Noun	tr	sacrament	ron	euharistie
eng	Eucharist	Noun	tr	sacrament	rus	прича́стие	n
eng	Eucharist	Noun	tr	sacrament	spa	eucaristía	f
eng	Eucharist	Noun	tr	sacrament	vie	Cực Thánh
eng	Eucharist	Noun	tr	sacrament	vie	Mình Thánh Chúa
eng	Eucharist	Noun	tr	sacrament	vie	Thánh Thể
eng	Eucharist	Noun	tr	sacrament	vie	Tiệc Thánh
eng	Eucharist	Noun	tr	substances	deu	Eucharistie	f
eng	Eucharist	Noun	tr	substances	fin	ehtoollinen
eng	Eucharist	Noun	tr	substances	gle	Comaoineach	f
eng	Eucharist	Noun	tr	substances	gle	corp Chríost	m
eng	Eucharist	Noun	tr	substances	ita	eucaristia	f
eng	Eucharist	Noun	tr	substances	kor	성체
eng	Eucharist	Noun	tr	substances	pol	eucharystia	f
eng	Eucharist	Noun	tr	substances	por	eucaristia	f
eng	Eucharist	Noun	tr	substances	spa	eucaristía	f
eng	Eucharist	Noun	tr	substances	vie	Thánh Thể
eng	Euclidean	Adjective	tr	of Euclid's ''Elements''	cat	euclidià
eng	Euclidean	Adjective	tr	of Euclid's ''Elements''	fin	euklidinen
eng	Euclidean	Adjective	tr	of Euclid's ''Elements''	fra	euclidien
eng	Euclidean	Adjective	tr	of Euclid's ''Elements''	heb	אוקלידי	tr=uklídi
eng	Euclidean	Adjective	tr	of Euclid's ''Elements''	ita	euclideo
eng	Euclidean	Adjective	tr	of Euclid's ''Elements''	spa	euclídeo
eng	Euclidean	Adjective	tr	of Euclid's ''Elements''	spa	euclidiano
eng	Euclidean	Adjective	tr	of Euclid's ''Elements''	swe	euklidisk
eng	Euclidean	Adjective	tr	of traditional geometry	ben	ইউক্লিডীয়
eng	Euclidean	Adjective	tr	of traditional geometry	cat	euclidià
eng	Euclidean	Adjective	tr	of traditional geometry	ces	euklidovský
eng	Euclidean	Adjective	tr	of traditional geometry	dan	euklidisk
eng	Euclidean	Adjective	tr	of traditional geometry	deu	euklidisch
eng	Euclidean	Adjective	tr	of traditional geometry	fas	اقلیدسی	sc=fa-Arab
eng	Euclidean	Adjective	tr	of traditional geometry	fin	euklidinen
eng	Euclidean	Adjective	tr	of traditional geometry	fra	euclidien
eng	Euclidean	Adjective	tr	of traditional geometry	hun	euklideszi
eng	Euclidean	Adjective	tr	of traditional geometry	ita	euclideo
eng	Euclidean	Adjective	tr	of traditional geometry	nld	euclidisch
eng	Euclidean	Adjective	tr	of traditional geometry	nno	euklidsk
eng	Euclidean	Adjective	tr	of traditional geometry	nno	evklidsk
eng	Euclidean	Adjective	tr	of traditional geometry	nob	euklidsk
eng	Euclidean	Adjective	tr	of traditional geometry	nob	evklidsk
eng	Euclidean	Adjective	tr	of traditional geometry	por	euclidiano
eng	Euclidean	Adjective	tr	of traditional geometry	rus	евкли́дов
eng	Euclidean	Adjective	tr	of traditional geometry	spa	euclidiano
eng	Euclidean	Adjective	tr	of traditional geometry	swe	euklidisk
