	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	slv	Islandka	f
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	spa	islandesa	f
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	spa	islandés	m
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	swa	Mwaisilandi	1/2
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	swe	isländska	c
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	swe	islänning	c
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	tuk	islandiýaly
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	tur	İzlandalı
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	vol	hi-Lisladeänan
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	vol	ji-Lisladeänan
eng	Icelander	Noun	tr	person from Iceland or of Icelandic descent	vol	Lisladeänan
eng	Iceland gull	Noun	tr	''Larus glaucoides''	ces	racek polární	m
eng	Iceland gull	Noun	tr	''Larus glaucoides''	dan	hvidvinget måge
eng	Iceland gull	Noun	tr	''Larus glaucoides''	deu	Polarmöwe	f
eng	Iceland gull	Noun	tr	''Larus glaucoides''	ell	ισλανδόγλαρος	m
eng	Iceland gull	Noun	tr	''Larus glaucoides''	epo	blankflugila mevo
eng	Iceland gull	Noun	tr	''Larus glaucoides''	est	polaarkajakas
eng	Iceland gull	Noun	tr	''Larus glaucoides''	fao	íslandsmási	m
eng	Iceland gull	Noun	tr	''Larus glaucoides''	fin	grönlanninlokki
eng	Iceland gull	Noun	tr	''Larus glaucoides''	fra	goéland arctique	m
eng	Iceland gull	Noun	tr	''Larus glaucoides''	isl	bjartmáfur	m
eng	Iceland gull	Noun	tr	''Larus glaucoides''	ita	gabbiano islandico	m
eng	Iceland gull	Noun	tr	''Larus glaucoides''	jpn	アイスランドカモメ	tr=aisurandokamome
eng	Iceland gull	Noun	tr	''Larus glaucoides''	kal	naaja
eng	Iceland gull	Noun	tr	''Larus glaucoides''	kor	작은흰갈매기
eng	Iceland gull	Noun	tr	''Larus glaucoides''	nld	kleine burgemeester	m
eng	Iceland gull	Noun	tr	''Larus glaucoides''	nno	grønlandsmåse
eng	Iceland gull	Noun	tr	''Larus glaucoides''	nor	grønlandsmåke
eng	Iceland gull	Noun	tr	''Larus glaucoides''	pol	mewa polarna	f
eng	Iceland gull	Noun	tr	''Larus glaucoides''	por	gaivota-polar	f
eng	Iceland gull	Noun	tr	''Larus glaucoides''	rus	полярная чайка	f
eng	Iceland gull	Noun	tr	''Larus glaucoides''	slk	čajka bielokrídla	f
eng	Iceland gull	Noun	tr	''Larus glaucoides''	spa	gaviota groenlandesa	f
eng	Iceland gull	Noun	tr	''Larus glaucoides''	swe	vitvingad trut	c
eng	Iceland gull	Noun	tr	''Larus glaucoides''	ukr	мартин гренландський	m
eng	Icelandic	Adjective	tr	of or relating to Iceland	ast	islandés
eng	Icelandic	Adjective	tr	of or relating to Iceland	bel	ісла́ндскі
eng	Icelandic	Adjective	tr	of or relating to Iceland	bul	исла́ндски
eng	Icelandic	Adjective	tr	of or relating to Iceland	cat	islandesa	f
eng	Icelandic	Adjective	tr	of or relating to Iceland	cat	islandesa	f
eng	Icelandic	Adjective	tr	of or relating to Iceland	cat	islandés	m
eng	Icelandic	Adjective	tr	of or relating to Iceland	cat	islandès	m
eng	Icelandic	Adjective	tr	of or relating to Iceland	ces	islandský	m
eng	Icelandic	Adjective	tr	of or relating to Iceland	cmn	冰岛	alt=冰岛的	tr=Bīngdǎo de	sc=Hani
eng	Icelandic	Adjective	tr	of or relating to Iceland	cmn	冰島	alt=冰島的	sc=Hani
eng	Icelandic	Adjective	tr	of or relating to Iceland	dan	islandsk
eng	Icelandic	Adjective	tr	of or relating to Iceland	deu	isländisch
eng	Icelandic	Adjective	tr	of or relating to Iceland	epo	islanda
eng	Icelandic	Adjective	tr	of or relating to Iceland	est	islandi
eng	Icelandic	Adjective	tr	of or relating to Iceland	eus	islandiar
eng	Icelandic	Adjective	tr	of or relating to Iceland	fao	íslendskur
eng	Icelandic	Adjective	tr	of or relating to Iceland	fas	ایسلندی	tr=islandi
eng	Icelandic	Adjective	tr	of or relating to Iceland	fin	islantilainen
eng	Icelandic	Adjective	tr	of or relating to Iceland	fra	islandais
eng	Icelandic	Adjective	tr	of or relating to Iceland	fry	Yslânsk
eng	Icelandic	Adjective	tr	of or relating to Iceland	gla	Tìleach
eng	Icelandic	Adjective	tr	of or relating to Iceland	gle	Íoslannach
eng	Icelandic	Adjective	tr	of or relating to Iceland	glg	islandés
eng	Icelandic	Adjective	tr	of or relating to Iceland	glv	Eeslynnagh
eng	Icelandic	Adjective	tr	of or relating to Iceland	hbs	ìslandskī
eng	Icelandic	Adjective	tr	of or relating to Iceland	hbs	ѝсландскӣ
eng	Icelandic	Adjective	tr	of or relating to Iceland	heb	איסלנדי	m
eng	Icelandic	Adjective	tr	of or relating to Iceland	heb	איסלנדית	f
eng	Icelandic	Adjective	tr	of or relating to Iceland	hun	izlandi
eng	Icelandic	Adjective	tr	of or relating to Iceland	hye	իսլանդական
eng	Icelandic	Adjective	tr	of or relating to Iceland	isl	frónskur
eng	Icelandic	Adjective	tr	of or relating to Iceland	isl	íslenskur
eng	Icelandic	Adjective	tr	of or relating to Iceland	ita	islandese
eng	Icelandic	Adjective	tr	of or relating to Iceland	jpn	アイスランド	tr=Aisurando no	alt=アイスランドの	sc=Jpan
eng	Icelandic	Adjective	tr	of or relating to Iceland	kat	ისლანდიური
eng	Icelandic	Adjective	tr	of or relating to Iceland	kaz	исландиялық
eng	Icelandic	Adjective	tr	of or relating to Iceland	mkd	исландски
eng	Icelandic	Adjective	tr	of or relating to Iceland	nld	IJslands
eng	Icelandic	Adjective	tr	of or relating to Iceland	nno	islandsk
eng	Icelandic	Adjective	tr	of or relating to Iceland	nob	islandsk
eng	Icelandic	Adjective	tr	of or relating to Iceland	oci	islandés
eng	Icelandic	Adjective	tr	of or relating to Iceland	pol	islandzki
eng	Icelandic	Adjective	tr	of or relating to Iceland	por	islandês
eng	Icelandic	Adjective	tr	of or relating to Iceland	ron	islandez
eng	Icelandic	Adjective	tr	of or relating to Iceland	rus	исла́ндский
eng	Icelandic	Adjective	tr	of or relating to Iceland	slk	islandský
eng	Icelandic	Adjective	tr	of or relating to Iceland	slv	islándski
eng	Icelandic	Adjective	tr	of or relating to Iceland	spa	islandés
eng	Icelandic	Adjective	tr	of or relating to Iceland	swe	isländsk
eng	Icelandic	Adjective	tr	of or relating to Iceland	swe	isländska	p
eng	Icelandic	Adjective	tr	of or relating to Iceland	swe	isländskt	n
