	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	0th	Adjective	tr	abbreviation of zeroth	deu	0.
eng	0th	Adjective	tr	abbreviation of zeroth	ell	0ός	sc=Grek
eng	0th	Adjective	tr	abbreviation of zeroth	epo	0-a
eng	0th	Adjective	tr	abbreviation of zeroth	isl	0.
eng	0th	Adjective	tr	abbreviation of zeroth	msa	ke-0
eng	0th	Adjective	tr	abbreviation of zeroth	nld	0e	m
eng	0th	Adjective	tr	abbreviation of zeroth	nor	0.
eng	0th	Adjective	tr	abbreviation of zeroth	rus	0-ой
eng	0th	Adjective	tr	abbreviation of zeroth	spa	0.º	m
eng	0th	Adjective	tr	abbreviation of zeroth	swe	0:te
eng	0th	Adjective	tr	abbreviation of zeroth	tur	0'ıncı
