	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Oedipal	Adjective	tr	of or relating to the Oedipus complex	cat	edípic
eng	Oedipal	Adjective	tr	of or relating to the Oedipus complex	deu	ödipal
eng	Oedipal	Adjective	tr	of or relating to the Oedipus complex	fin	oidipaalinen
eng	Oedipal	Adjective	tr	of or relating to the Oedipus complex	fra	œdipien
eng	Oedipal	Adjective	tr	of or relating to the Oedipus complex	ita	edipeo
eng	Oedipal	Adjective	tr	of or relating to the Oedipus complex	spa	edípico
eng	Oedipal	Adjective	tr	of or relating to the Oedipus complex	swe	oidipal
eng	Oedipal	Adjective	tr	of or relating to the Oedipus complex	tur	Ödipal
eng	Oedipean	Adjective	tr	relating to Oedipus or the Oedipus complex	ces	oidipovský
eng	Oedipus complex	Noun	tr	Freudian theory	cat	complex d'Èdip	m
eng	Oedipus complex	Noun	tr	Freudian theory	ces	oidipovský komplex	m
eng	Oedipus complex	Noun	tr	Freudian theory	cmn	恋母情结	tr=liànmǔqíngjié	sc=Hani
eng	Oedipus complex	Noun	tr	Freudian theory	cmn	戀母情結	sc=Hani
eng	Oedipus complex	Noun	tr	Freudian theory	deu	Ödipuskomplex	m
eng	Oedipus complex	Noun	tr	Freudian theory	deu	Ödipuskonflikt	m
eng	Oedipus complex	Noun	tr	Freudian theory	ell	Οιδιπόδειο σύμπλεγμα	n
eng	Oedipus complex	Noun	tr	Freudian theory	epo	Edipa konflikto
eng	Oedipus complex	Noun	tr	Freudian theory	fin	oidipuskompleksi
eng	Oedipus complex	Noun	tr	Freudian theory	fra	complexe d’Œdipe	m
eng	Oedipus complex	Noun	tr	Freudian theory	gle	coimpléacs Éideapúis	m
eng	Oedipus complex	Noun	tr	Freudian theory	hye	էդիպյան բարդույթ
eng	Oedipus complex	Noun	tr	Freudian theory	jpn	エディプスコンプレックス	tr=Edipusu-konpurekkusu	sc=Jpan
eng	Oedipus complex	Noun	tr	Freudian theory	mkd	Едипов комплекс	m
eng	Oedipus complex	Noun	tr	Freudian theory	nor	ødipuskompleks
eng	Oedipus complex	Noun	tr	Freudian theory	pol	kompleks Edypa	m
eng	Oedipus complex	Noun	tr	Freudian theory	por	complexo de Édipo	m
eng	Oedipus complex	Noun	tr	Freudian theory	rus	эди́пов ко́мплекс	m
eng	Oedipus complex	Noun	tr	Freudian theory	spa	complejo de Edipo	m
eng	Oedipus complex	Noun	tr	Freudian theory	swe	oidipuskomplex	n
eng	Oedipus complex	Noun	tr	Freudian theory	yid	עדיפּוס קאָמפּלעקס	m
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	afr	Oidipus
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	ast	Edipu	m
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	aze	Edip
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	bak	Эдип
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	bar	Edipus	m
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	bel	Эдып	m
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	bre	Oidipoüs	m
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	bul	Едип	m
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	cat	Èdip	m
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	ces	Oidipus	m
eng	Oedipus	Proper noun	tr	son of Laius and Jocasta	cmn	俄狄浦斯	tr=Édípǔsī	sc=Hani
