	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Su'ao	Proper noun	tr	urban township in Yilan, Taiwan	cmn	苏澳	tr=Sū'ào
eng	Su'ao	Proper noun	tr	urban township in Yilan, Taiwan	cmn	蘇澳
eng	Su'ao	Proper noun	tr	urban township in Yilan, Taiwan	nan	苏澳	tr=So͘-ò
eng	Su'ao	Proper noun	tr	urban township in Yilan, Taiwan	nan	蘇澳
eng	Su'ao	Proper noun	tr	urban township in Yilan, Taiwan	yue	苏澳	tr=sou1 ou3
eng	Su'ao	Proper noun	tr	urban township in Yilan, Taiwan	yue	蘇澳
eng	Suarez	Proper noun	tr		ceb	Suarez
eng	Suarez	Proper noun	tr		fas	سوارز	tr=suârez
eng	Suarez	Proper noun	tr		spa	Suárez
eng	Subaru	Proper noun	tr	automobile manufacturer	ara	سُوبَارُو	m	tr=subārū
eng	Subaru	Proper noun	tr	automobile manufacturer	cmn	斯巴魯	sc=Hani
eng	Subaru	Proper noun	tr	automobile manufacturer	cmn	斯巴鲁	tr=Sībālǔ	sc=Hani
eng	Subaru	Proper noun	tr	automobile manufacturer	hin	सुबारू	m
eng	Subaru	Proper noun	tr	automobile manufacturer	jpn	スバル	tr=Subaru
eng	Subaru	Proper noun	tr	automobile manufacturer	kor	^스바루
eng	Subaru	Proper noun	tr	automobile manufacturer	mar	सुबारु	sc=Deva
eng	Subaru	Proper noun	tr	automobile manufacturer	pol	Subaru	m
eng	Subaru	Proper noun	tr	automobile manufacturer	rus	Суба́ру	f
eng	Subaru	Proper noun	tr	name	cmn	昴	tr=Mǎo	sc=Hani
eng	Subaru	Proper noun	tr	name	jpn	すばる	tr=Subaru
eng	Subaru	Proper noun	tr	name	jpn	昴	tr=Subaru
eng	Subaru	Proper noun	tr	name	kor	^스바루
eng	Subaru	Proper noun	tr	name	mar	सुबारु
eng	Subaru	Proper noun	tr	name	rus	Суба́ру	m	f
eng	Subaru	Proper noun	tr	star cluster	cmn	昴	tr=Mǎo	sc=Hani
eng	Subaru	Proper noun	tr	star cluster	jpn	昴	tr=Subaru	sc=Jpan
eng	Subei	Proper noun	tr	Mongol autonomous county in western China	cmn	肃北	tr=Sùběi	sc=Hani
eng	Subei	Proper noun	tr	Mongol autonomous county in western China	cmn	肅北	sc=Hani
eng	Subhadra	Proper noun	tr	Mahabharata person	san	सुभद्रा
eng	Subhadra	Proper noun	tr	Mahabharata person	tel	సుభద్ర	sc=Telu
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	dan	Den Høje Port	c
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	dan	Porten	c
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	deu	Hohe Pforte	f
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	fra	Sublime Porte
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	nld	Hoge Porte
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	nld	Porte
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	nld	Sublieme Porte
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	nld	Verhevene Porte
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	swe	Höga porten	c
eng	Sublime Porte	Proper noun	tr	Ottoman imperial government	swe	Porten	c
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	ara	وحدَة تعريف المشترك	f
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	bul	SIM карта
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	cat	SIM
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	ces	SIM karta
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	cmn	用戶身份模塊	sc=Hani
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	cmn	用户身份模块	tr=yònghù shēnfen mókuài	sc=Hani
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	deu	SIM-Karte
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	ell	μονάδας ταυτότητας συνδρομητή	f
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	eus	SIM txartel
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	fas	سیم‌کارت
eng	Subscriber Identity Module	Noun	tr	component on a SIM card that stores information to identify a mobile phone user	fin	SIM
