	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Bhadrapada	Proper noun	tr	a lunar month	kas	بٲدٕرپؠتھ
eng	Bhadrapada	Proper noun	tr	a lunar month	kas	بٲدرؠتھ
eng	Bhadrapada	Proper noun	tr	a lunar month	pan	ਭਾਦਰੋਂ
eng	Bhadrapada	Proper noun	tr	a lunar month	pan	ਭਾਦੋਂ
eng	Bhadrapada	Proper noun	tr	a lunar month	san	भद्रपदा
eng	Bhadrapada	Proper noun	tr	a lunar month	snd	بدرهه
eng	Bhadrapada	Proper noun	tr	a lunar month	snd	بدوان
eng	Bhadrapada	Proper noun	tr	a lunar month	snd	بڊَءُ
eng	Bhadrapada	Proper noun	tr	a lunar month	snd	بَڊرو
eng	Bhadrapada	Proper noun	tr	a lunar month	snd	بَڊو
eng	Bhadrapada	Proper noun	tr	a lunar month	snd	ڀادر
eng	Bhadrapada	Proper noun	tr	a lunar month	snd	ڀدو
eng	Bhadrapada	Proper noun	tr	a lunar month	tel	భాద్రపదము
eng	Bhadrapada	Proper noun	tr	a lunar month	urd	بھادر
eng	Bhadrapada	Proper noun	tr	a lunar month	urd	بھادر پد
eng	Bhadrapada	Proper noun	tr	a lunar month	urd	بھادر پدا
eng	Bhadrapada	Proper noun	tr	a lunar month	urd	بھادر ماس
eng	Bhadrapada	Proper noun	tr	a lunar month	urd	بھادوں
eng	Bhagavad Gita	Proper noun	tr	epic poem	cmn	薄伽梵歌	tr=Bójiāfàn Gē
eng	Bhagavad Gita	Proper noun	tr	epic poem	fin	Bhagavad Gita
eng	Bhagavad Gita	Proper noun	tr	epic poem	hin	गीता	f
eng	Bhagavad Gita	Proper noun	tr	epic poem	hin	भगवदगीता	f
eng	Bhagavad Gita	Proper noun	tr	epic poem	hin	भगवद् गीता	f
eng	Bhagavad Gita	Proper noun	tr	epic poem	hin	भगवद्गीता	f
eng	Bhagavad Gita	Proper noun	tr	epic poem	hun	Bhagavad-gíta
eng	Bhagavad Gita	Proper noun	tr	epic poem	kan	ಭಗವದ್ಗೀತೆ
eng	Bhagavad Gita	Proper noun	tr	epic poem	mni	ꯚꯒꯕꯗ ꯒꯤꯇꯥ	tr=bhagabad gitā
eng	Bhagavad Gita	Proper noun	tr	epic poem	rus	Бхагавадги́та	f
eng	Bhagavad Gita	Proper noun	tr	epic poem	san	भगवद्गीता	f
eng	Bhagavad Gita	Proper noun	tr	epic poem	tel	భగవద్గీత
eng	Bhagiratha	Proper noun	tr	King of Ikshvaku	hin	भगीरथ	m	sc=Deva
eng	Bhagiratha	Proper noun	tr	King of Ikshvaku	mar	भगीरथ	m	sc=Deva
eng	Bhagiratha	Proper noun	tr	King of Ikshvaku	tel	భగీరథుడు	sc=Telu
eng	Bhaiṣajyaguru	Proper noun	tr		bod	སངས་རྒྱས་སྨན་བླ་
eng	Bhaiṣajyaguru	Proper noun	tr		cmn	藥師佛
eng	Bhaiṣajyaguru	Proper noun	tr		cmn	藥師如來
eng	Bhaiṣajyaguru	Proper noun	tr		jpn	薬師如来
eng	Bhaiṣajyaguru	Proper noun	tr		jpn	薬師瑠璃光如来
eng	Bhaiṣajyaguru	Proper noun	tr		kor	약사여래
eng	Bhaiṣajyaguru	Proper noun	tr		kor	약사유리광여래
eng	Bhaiṣajyaguru	Proper noun	tr		san	भैषज्यगुरु
eng	Bhaiṣajyaguru	Proper noun	tr		vie	Đại Y Vương Phật
eng	Bhaiṣajyaguru	Proper noun	tr		vie	Dược Sư Lưu Ly Quang Vương Như Lai
