eng	wrapper	Noun	tr	a negligée or loose dressing gown	rus	хала́т	m
eng	wrapper	Noun	tr	a negligée or loose dressing gown	swe	linne
eng	wrapper	Noun	tr	a person who wraps parcels etc	bul	опакова́ч	m
eng	wrapper	Noun	tr	a person who wraps parcels etc	fra	emballeur	m
eng	wrapper	Noun	tr	a person who wraps parcels etc	fra	emballeuse	f
eng	wrapper	Noun	tr	a person who wraps parcels etc	rus	упако́вщик
eng	wrapper	Noun	tr	a person who wraps parcels etc	rus	упако́вщица	f
eng	wrapper	Noun	tr	(computing) A construct that serves to mediate access to another object.	cat	embolcall	m
eng	wrapper	Noun	tr	(computing) A construct that serves to mediate access to another object.	deu	Wrapper-Klasse	f
eng	wrapper	Noun	tr	(computing) A construct that serves to mediate access to another object.	fin	kääre
eng	wrapper	Noun	tr	(computing) A construct that serves to mediate access to another object.	fin	kääreluokka
eng	wrapper	Noun	tr	(computing) A construct that serves to mediate access to another object.	fin	wrapperi
eng	wrapper	Noun	tr	(computing) A construct that serves to mediate access to another object.	fra	classe wrapper	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	ara	غِلَاف	m
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	bul	обви́вка	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	bul	опако́вка	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	cat	embolcall	m
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	cmn	包装纸	tr=bāozhuāngzhǐ	sc=Hani
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	cmn	包裝紙	sc=Hani
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	deu	Umschlag	m
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	deu	Verpackung	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	fra	emballage	m
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	fra	enveloppe	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	hye	շապիկ
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	jpn	上包み	tr=うわづつみ, uwadzutsumi	sc=Jpan
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	jpn	包装紙	tr=ほうそうし, hōsōshi	sc=Jpan
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	lat	involūcrum	n
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	nld	omslag
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	nld	verpakking
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	por	embalagem	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	rus	обёртка	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	rus	суперобло́жка	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	rus	упако́вка	f
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	rus	фа́нтик	m
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	rus	чехо́л	m
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	spa	envoltorio
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	spa	envoltura
eng	wrapper	Noun	tr	something that is wrapped around something else as a cover or protection	swe	omslag
eng	wrapping	Noun	tr	The material in which something is wrapped	fra	emballage	m
eng	wrapping	Noun	tr	The material in which something is wrapped	fra	enveloppe	f
eng	wrapping	Noun	tr	The material in which something is wrapped	heb	עֲטִיפָה	f	tr='atifá
eng	wrapping	Noun	tr	The material in which something is wrapped	rus	обёртка	f
eng	wrapping	Noun	tr	The material in which something is wrapped	rus	упако́вка	f
eng	wrapping	Noun	tr	The material in which something is wrapped	spa	embalaje	m
eng	wrapping	Noun	tr	The material in which something is wrapped	spa	envoltorio	m
eng	wrapping	Noun	tr	The material in which something is wrapped	swe	emballage
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	cat	paper	m
