	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	stabbing	Noun	tr	in incident in which a person is stabbed	deu	Messerstecherei	f
eng	stabbing	Noun	tr	in incident in which a person is stabbed	glg	acoitelamento	m
eng	stabbing	Noun	tr	in incident in which a person is stabbed	glg	apuñalamento	m
eng	stabbing	Noun	tr	in incident in which a person is stabbed	ita	accoltellamento	m
eng	stabbing	Noun	tr	in incident in which a person is stabbed	spa	apuñalamiento	m
eng	stability	Noun	tr	condition of being stable	ast	estabilidá	f
eng	stability	Noun	tr	condition of being stable	aze	dayanıqlılıq
eng	stability	Noun	tr	condition of being stable	aze	sabitlik
eng	stability	Noun	tr	condition of being stable	bel	стабі́льнасць	f
eng	stability	Noun	tr	condition of being stable	cat	estabilitat	f
eng	stability	Noun	tr	condition of being stable	ces	stabilita	f
eng	stability	Noun	tr	condition of being stable	cmn	稳定	tr=wěndìng	sc=Hani
eng	stability	Noun	tr	condition of being stable	cmn	稳定性	tr=wěndìngxìng	sc=Hani
eng	stability	Noun	tr	condition of being stable	cmn	穩定	sc=Hani
eng	stability	Noun	tr	condition of being stable	cmn	穩定性	sc=Hani
eng	stability	Noun	tr	condition of being stable	deu	Stabilität	f
eng	stability	Noun	tr	condition of being stable	est	stabiilsus
eng	stability	Noun	tr	condition of being stable	fin	vakaus
eng	stability	Noun	tr	condition of being stable	fra	stabilité
eng	stability	Noun	tr	condition of being stable	gle	diongbháil	f
eng	stability	Noun	tr	condition of being stable	gle	diongbháilteacht	f
eng	stability	Noun	tr	condition of being stable	glg	estabilidade	f
eng	stability	Noun	tr	condition of being stable	heb	יציבות	f	tr=y'tsivút
eng	stability	Noun	tr	condition of being stable	hun	stabilitás
eng	stability	Noun	tr	condition of being stable	hye	կայունություն
eng	stability	Noun	tr	condition of being stable	ina	stabilitate
eng	stability	Noun	tr	condition of being stable	ita	stabilità	f
eng	stability	Noun	tr	condition of being stable	jpn	スタビリティー	tr=sutabiritī	sc=Jpan
eng	stability	Noun	tr	condition of being stable	jpn	安定	tr=あんてい, antei	sc=Jpan
eng	stability	Noun	tr	condition of being stable	jpn	安定性	tr=あんていせい, anteisei	sc=Jpan
eng	stability	Noun	tr	condition of being stable	lat	firmitās	f
eng	stability	Noun	tr	condition of being stable	lat	firmitūdō
eng	stability	Noun	tr	condition of being stable	lat	stabilitās	f
eng	stability	Noun	tr	condition of being stable	mnc	ᠠᡴᡩᡠᠨ	tr=akdun
eng	stability	Noun	tr	condition of being stable	mri	pūmautanga
eng	stability	Noun	tr	condition of being stable	msa	kestabilan
eng	stability	Noun	tr	condition of being stable	nno	stabilitet	m
eng	stability	Noun	tr	condition of being stable	nob	stabilitet	m
eng	stability	Noun	tr	condition of being stable	pol	stabilność	f
eng	stability	Noun	tr	condition of being stable	por	estabilidade	f
eng	stability	Noun	tr	condition of being stable	ron	stabilitate	f
eng	stability	Noun	tr	condition of being stable	rus	стаби́льность	f
eng	stability	Noun	tr	condition of being stable	spa	estabilidad	f
eng	stability	Noun	tr	condition of being stable	swe	stabilitet	c
eng	stability	Noun	tr	condition of being stable	tgl	katatagan
eng	stability	Noun	tr	condition of being stable	tur	stabilite
eng	stability	Noun	tr	condition of being stable	ukr	стабі́льність	f
eng	stability	Noun	tr	tendency to recover from perturbations	deu	Stabilität	f
eng	stability	Noun	tr	tendency to recover from perturbations	fin	vakaus
eng	stability	Noun	tr	tendency to recover from perturbations	fra	stabilité	f
eng	stability	Noun	tr	tendency to recover from perturbations	heb	יציבות	f	tr=y'tsivút
eng	stability	Noun	tr	tendency to recover from perturbations	ina	stabilitate
eng	stability	Noun	tr	tendency to recover from perturbations	ita	stabilità	f
eng	stability	Noun	tr	tendency to recover from perturbations	lat	firmitas	f
eng	stability	Noun	tr	tendency to recover from perturbations	lat	firmitudo	f
eng	stability	Noun	tr	tendency to recover from perturbations	lat	stabilitas	f
eng	stability	Noun	tr	tendency to recover from perturbations	msa	kestabilan
eng	stability	Noun	tr	tendency to recover from perturbations	por	estabilidade	f
eng	stability	Noun	tr	tendency to recover from perturbations	ron	stabilitate
eng	stability	Noun	tr	tendency to recover from perturbations	spa	estabilidad	f
eng	stabilization	Noun	tr	process of stabilizing	ces	stabilizace	f
eng	stabilization	Noun	tr	process of stabilizing	cmn	安定化	tr=āndìnghuà	sc=Hani
eng	stabilization	Noun	tr	process of stabilizing	cmn	稳定化	tr=wěndìnghuà	sc=Hani
eng	stabilization	Noun	tr	process of stabilizing	cmn	穩定化	sc=Hani
eng	stabilization	Noun	tr	process of stabilizing	deu	Stabilisierung	f
eng	stabilization	Noun	tr	process of stabilizing	fin	stabilointi
