	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	T-shirt	Noun	tr	type of shirt	fra	T-shirt	m
eng	T-shirt	Noun	tr	type of shirt	gla	lèine-T	f
eng	T-shirt	Noun	tr	type of shirt	gle	t-léine
eng	T-shirt	Noun	tr	type of shirt	hbs	majica	f
eng	T-shirt	Noun	tr	type of shirt	hbs	мајица	f	sc=Cyrl
eng	T-shirt	Noun	tr	type of shirt	heb	חֻלְצַת טִי	f
eng	T-shirt	Noun	tr	type of shirt	heb	חֻלְצַת טְרִיקוֹ	f	tr=ẖultzát triqó
eng	T-shirt	Noun	tr	type of shirt	heb	טִי שֶׁרְט	m
eng	T-shirt	Noun	tr	type of shirt	hin	टीशर्ट
eng	T-shirt	Noun	tr	type of shirt	hun	póló
eng	T-shirt	Noun	tr	type of shirt	hun	trikó
eng	T-shirt	Noun	tr	type of shirt	isl	bolur	m
eng	T-shirt	Noun	tr	type of shirt	isl	stuttermabolur	m
eng	T-shirt	Noun	tr	type of shirt	ita	maglietta	f
eng	T-shirt	Noun	tr	type of shirt	jpn	Tシャツ	tr=tī-shatsu
eng	T-shirt	Noun	tr	type of shirt	jpn	ティーシャツ	tr=tī-shatsu
eng	T-shirt	Noun	tr	type of shirt	kat	მაისური
eng	T-shirt	Noun	tr	type of shirt	kor	티셔츠
eng	T-shirt	Noun	tr	type of shirt	kor	T 셔츠
eng	T-shirt	Noun	tr	type of shirt	lao	ເສື້ອຄໍມົນ
eng	T-shirt	Noun	tr	type of shirt	lit	marškinėliai	m-p
eng	T-shirt	Noun	tr	type of shirt	mkd	ма́ица	f
eng	T-shirt	Noun	tr	type of shirt	mlt	tixert
eng	T-shirt	Noun	tr	type of shirt	mon	подвоолк
eng	T-shirt	Noun	tr	type of shirt	mon	футболк
eng	T-shirt	Noun	tr	type of shirt	mri	Tī hāte
eng	T-shirt	Noun	tr	type of shirt	mya	တီရှပ်
eng	T-shirt	Noun	tr	type of shirt	nld	T-shirt	n
eng	T-shirt	Noun	tr	type of shirt	nno	t-skjorte	f
eng	T-shirt	Noun	tr	type of shirt	nno	T-skjorte	f
eng	T-shirt	Noun	tr	type of shirt	nob	t-skjorte	m	f
eng	T-shirt	Noun	tr	type of shirt	nob	T-skjorte	m	f
eng	T-shirt	Noun	tr	type of shirt	nrf	t-corset	m
eng	T-shirt	Noun	tr	type of shirt	pol	koszulka	f
eng	T-shirt	Noun	tr	type of shirt	pol	T-shirt	m
eng	T-shirt	Noun	tr	type of shirt	por	camiseta	f
eng	T-shirt	Noun	tr	type of shirt	ron	tricou	n
eng	T-shirt	Noun	tr	type of shirt	rus	ма́йка	f
eng	T-shirt	Noun	tr	type of shirt	rus	те́нниска	f	tr=tɛ́nniska
