	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Edam cheese	Noun	tr	type of cheese	ara	إِيدَام	m	tr=ʾidam
eng	Edam cheese	Noun	tr	type of cheese	arz	فلمنك	f	tr=falamank	sc=Arab
eng	Edam cheese	Noun	tr	type of cheese	ces	eidam	m
eng	Edam cheese	Noun	tr	type of cheese	cmn	埃德姆芝士	tr=Āidémǔ zhīshì
eng	Edam cheese	Noun	tr	type of cheese	dan	edam	c
eng	Edam cheese	Noun	tr	type of cheese	dan	ejdammer	c
eng	Edam cheese	Noun	tr	type of cheese	deu	Edamer	m
eng	Edam cheese	Noun	tr	type of cheese	fin	edamjuusto
eng	Edam cheese	Noun	tr	type of cheese	fra	édam	m
eng	Edam cheese	Noun	tr	type of cheese	nld	edammer	m
eng	Edam cheese	Noun	tr	type of cheese	nno	edamerost	m
eng	Edam cheese	Noun	tr	type of cheese	nob	edamerost	m
eng	Edam cheese	Noun	tr	type of cheese	pol	ser edamski	m
eng	Edda	Proper noun	tr		deu	Edda	f
eng	Edda	Proper noun	tr		nds	Edda
eng	Edenic	Noun	tr	of or suggesting Eden	fra	édénique
eng	Edenic	Noun	tr	of or suggesting Eden	fra	paradisiaque
eng	Edenic	Noun	tr	of or suggesting Eden	hye	եդեմական	sc=Armn
eng	Edenic	Noun	tr	of or suggesting Eden	hye	եդեմային	sc=Armn
eng	Edenic	Noun	tr	of or suggesting Eden	nld	paradijselijk
eng	Edenic	Noun	tr	of or suggesting Eden	pol	edeński
eng	Edenic	Noun	tr	of or suggesting Eden	por	edénico
eng	Edenic	Noun	tr	of or suggesting Eden	por	edênico
eng	Eden	Noun	tr	paradise on Earth	bul	рай	m
eng	Eden	Noun	tr	paradise on Earth	cat	edèn	m
eng	Eden	Noun	tr	paradise on Earth	deu	Eden	n
eng	Eden	Noun	tr	paradise on Earth	est	eeden
eng	Eden	Noun	tr	paradise on Earth	est	Eeden
eng	Eden	Noun	tr	paradise on Earth	fin	Eeden
eng	Eden	Noun	tr	paradise on Earth	fin	onnela
eng	Eden	Noun	tr	paradise on Earth	fin	paratiisi
eng	Eden	Noun	tr	paradise on Earth	heb	גן עדן	m	tr=gan éden	sc=Hebr
eng	Eden	Noun	tr	paradise on Earth	pol	eden	m
eng	Eden	Noun	tr	paradise on Earth	rus	Эде́м	m
eng	Eden	Noun	tr	paradise on Earth	spa	edén	m
eng	Eden	Proper noun	tr	English surname	rus	И́ден
eng	Eden	Proper noun	tr	garden	ara	جَنَّاتِ عَدْن
eng	Eden	Proper noun	tr	garden	ara	عَدْن
eng	Eden	Proper noun	tr	garden	cat	Edèn	m
eng	Eden	Proper noun	tr	garden	cmn	伊甸	tr=Yīdiàn	sc=Hani
eng	Eden	Proper noun	tr	garden	ell	Εδέμ
eng	Eden	Proper noun	tr	garden	est	aed
eng	Eden	Proper noun	tr	garden	est	eeden
eng	Eden	Proper noun	tr	garden	est	Eeden
eng	Eden	Proper noun	tr	garden	est	Eeden	alt=Eedeni
eng	Eden	Proper noun	tr	garden	est	paradiisiaed
eng	Eden	Proper noun	tr	garden	fin	Eeden
eng	Eden	Proper noun	tr	garden	fra	Éden	m
eng	Eden	Proper noun	tr	garden	gle	Éidin
eng	Eden	Proper noun	tr	garden	glg	Edén
eng	Eden	Proper noun	tr	garden	grc	Ἐδέμ
eng	Eden	Proper noun	tr	garden	hak	伊甸	tr=Yî-thien	sc=Hani
eng	Eden	Proper noun	tr	garden	heb	גן עדן	m	tr=gan éden	sc=Hebr
eng	Eden	Proper noun	tr	garden	hin	अदन	m
eng	Eden	Proper noun	tr	garden	hun	Éden
eng	Eden	Proper noun	tr	garden	hun	Édenkert
eng	Eden	Proper noun	tr	garden	hye	Եդեմ
eng	Eden	Proper noun	tr	garden	jpn	エデン	tr=Eden
eng	Eden	Proper noun	tr	garden	kor	^에덴	tr=
eng	Eden	Proper noun	tr	garden	lit	Edenas	m	alt=Èdenas
eng	Eden	Proper noun	tr	garden	lit	Edeno sodas	m
eng	Eden	Proper noun	tr	garden	nan	埃田	tr=Ai-tiân	sc=Hani
eng	Eden	Proper noun	tr	garden	nld	Eden	n
