	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	fra	chanoyu	m
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	hbs	ćado	n
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	hbs	čajna ceremònija	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	hbs	sado	n
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	hbs	садо	n
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	hbs	ћадо	n
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	hbs	чајна церемо̀нија	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	heb	טֶקֶס תֵּה	m	tr=tékes te
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	hun	teaszertartás
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	hye	չանոյու
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	ind	upacara teh
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	isl	teathöfn	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	ita	cerimonia del tè	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	jpn	お茶	tr=おちゃ, ocha
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	jpn	茶の儀式	tr=ちゃのぎしき, cha no gishiki
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	jpn	茶の湯	tr=ちゃのゆ, chanoyu
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	jpn	茶道	tr=さどう, sadō; ちゃどう, chadō
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	kor	다도
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	kor	다례
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	kor	차 의식
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	kor	茶禮
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	kor	茶道
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	lav	tējas ceremonija	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	lim	tieëskóns
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	lit	arbatos ceremonija	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	msa	majlis teh
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	nld	theeceremonie	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	nld	tja-no-joe	n
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	nor	teseremoni	m
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	pol	ceremonia herbaciana	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	pol	ceremonia herbaty	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	por	cerimónia do chá	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	por	cerimônia do chá	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	ron	ceremonie ceaiului	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	rus	садо́	f	n
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	rus	тя-но ю	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	rus	ча́йная церемо́ния	f
