	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Akan	Proper noun	tr	Niger-Congo language	aka	Akan
eng	Akan	Proper noun	tr	Niger-Congo language	ara	أَكَانِيَّة
eng	Akan	Proper noun	tr	Niger-Congo language	ast	akán
eng	Akan	Proper noun	tr	Niger-Congo language	ast	llingua akán
eng	Akan	Proper noun	tr	Niger-Congo language	bre	akaneg
eng	Akan	Proper noun	tr	Niger-Congo language	cat	àkan	m
eng	Akan	Proper noun	tr	Niger-Congo language	ces	akanština
eng	Akan	Proper noun	tr	Niger-Congo language	cmn	阿坎语	tr=Ākǎn yǔ	sc=Hani
eng	Akan	Proper noun	tr	Niger-Congo language	deu	Akan
eng	Akan	Proper noun	tr	Niger-Congo language	ewe	Blu
eng	Akan	Proper noun	tr	Niger-Congo language	ewe	Blugbe
eng	Akan	Proper noun	tr	Niger-Congo language	fin	akan
eng	Akan	Proper noun	tr	Niger-Congo language	gle	Acáinis	f
eng	Akan	Proper noun	tr	Niger-Congo language	hye	ական	sc=Armn
eng	Akan	Proper noun	tr	Niger-Congo language	kor	아칸어	tr=Akan-eo
eng	Akan	Proper noun	tr	Niger-Congo language	lav	akanu valodas
eng	Akan	Proper noun	tr	Niger-Congo language	msa	Akan
eng	Akan	Proper noun	tr	Niger-Congo language	msa	bahasa Akan
eng	Akan	Proper noun	tr	Niger-Congo language	nld	Akan	n
eng	Akan	Proper noun	tr	Niger-Congo language	nno	akan
eng	Akan	Proper noun	tr	Niger-Congo language	nno	akansk
eng	Akan	Proper noun	tr	Niger-Congo language	nor	akan
eng	Akan	Proper noun	tr	Niger-Congo language	nor	akansk
eng	Akan	Proper noun	tr	Niger-Congo language	pol	akan
eng	Akan	Proper noun	tr	Niger-Congo language	por	akan	m
eng	Akan	Proper noun	tr	Niger-Congo language	rus	ака́н	m
eng	Akan	Proper noun	tr	Niger-Congo language	spa	acano
eng	Akan	Proper noun	tr	Niger-Congo language	spa	akan
eng	Akan	Proper noun	tr	Niger-Congo language	swe	akan
eng	Akan	Proper noun	tr	Niger-Congo language	ukr	акан
eng	Akan	Proper noun	tr	Niger-Congo language	yor	Akan
eng	Akasagarbha	Proper noun	tr		bod	ནམ་མཁའི་སྙིང་པོ།
eng	Akasagarbha	Proper noun	tr		cmn	虛空藏
eng	Akasagarbha	Proper noun	tr		jpn	虛空藏
eng	Akasagarbha	Proper noun	tr		kor	허공장
eng	Akasagarbha	Proper noun	tr		san	आकाशगर्भ
eng	Akasagarbha	Proper noun	tr		vie	Hư Không Tạng
eng	Akashic Records	Noun	tr	spiritual records about everything that ever happened	por	Arquivos Acásicos	m-p
eng	Akathistos	Proper noun	tr	Lenten hymn	ell	Ακάθιστος	f
eng	Akawaio	Proper noun	tr	A northern Carib language	glg	akawaio
eng	Akawaio	Proper noun	tr	A northern Carib language	por	akawaio	m
eng	Akhalkalaki	Proper noun	tr	an Armenian-populated town	deu	Achalkalaki
eng	Akhalkalaki	Proper noun	tr	an Armenian-populated town	hye	Ախալքալաք
eng	Akhalkalaki	Proper noun	tr	an Armenian-populated town	oss	Ахалкалак
eng	Akhalkalaki	Proper noun	tr	an Armenian-populated town	rus	Ахалкала́ки
eng	Akhalkalaki	Proper noun	tr	an Armenian-populated town	tur	Ahılkelek
eng	Akhalkalaki	Proper noun	tr	an Armenian-populated town	ukr	Ахалкала́кі
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	hye	Ախալցխա	sc=Armn
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	kat	ახალციხე	sc=Geor
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	oss	Ахалцихе	sc=Cyrl
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	rus	Ахалицихе
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	rus	Ахалци́хе
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	rus	Ахалцых
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	tur	Ahıska
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	ukr	Ахалці́хе	sc=Cyrl
eng	Akhaltsikhe	Proper noun	tr	a town in Georgia	xmf	ახალციხე
eng	Akha	Proper noun	tr		mya	ကော
eng	Akha	Proper noun	tr		mya	အာခါ
eng	Akha	Proper noun	tr		shn	ဢႃးၶႃး
eng	Akha	Proper noun	tr		shn	ဢီႇၵေႃႈ
eng	Akhasheni	Proper noun	tr	wine	hye	ախաշենի
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	afr	Achenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ara	أخناتون
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	arz	اخناتون
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ast	Akenatón
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	aze	Exnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	bak	Эхнатон
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	bel	Эхнатон
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ben	আখেনাতেন
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	bre	Ac'henaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	bul	Ехнатон
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	cat	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ces	Achnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	cmn	阿肯那顿
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	cym	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	dan	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	deu	Echnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ell	Ακενατόν
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	epo	Aĥnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	est	Ehnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	eus	Akenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	fas	آخناتون
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	fin	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	fra	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	glg	Akhenatón
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	gmw-cfr	Echnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	hbs	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	hbs	Ehnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	hbs	Eknaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	hbs	Ехнатон
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	heb	אחנתון
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	hin	अखेनातेन
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	hun	Ehnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	hye	Էխնաթոն
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ido	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ind	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	isl	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ita	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	jpn	アクエンアテン	tr=Aken'aten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	kan	ಆಕ್ನಾಟನ್
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	kat	ეხნატონი
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	kir	Эхнатон
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	kor	아크나톤
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	lat	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	lav	Ehnatons
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	lit	Echnatonas
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	mal	അഖ്നാതെൻ
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	mlg	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	msa	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	mwl	Aquenáton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	nan	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	nds-de	Echnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	nds-nl	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	new	अखेनातेन
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	nld	Achnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	nor	Akhnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	nya	Akhnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	oci	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	pan	ਇਖ਼ਨਾਤੁਨ
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	pol	ਇਖ਼ਨਾਤੁਨ
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	por	Aquenáton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ron	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	rus	Эхнато́н	m
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	scn	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	sco	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	sin	අක්නාටන්
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	slk	Achnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	slv	Ehnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	snd	اخناتون
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	spa	Akenatón	m
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	swe	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	tgk	Охнотун
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	tgl	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	tha	ฟาโรห์แอเคนาเทน
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	tur	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	ukr	Ехнатон
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	uzb	Exnaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	vie	Akhenaton
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	war	Akhenaten
eng	Akhenaten	Proper noun	tr	Pharaoh in 14th century BCE, founder of Atenism	yor	Akhenaten
eng	Akhuryan	Proper noun	tr	river	fas	آخوریان	tr=âxuriyân	sc=fa-Arab
eng	Akhuryan	Proper noun	tr	river	hye	Ախուրյան
eng	Akhuryan	Proper noun	tr	river	kat	ახურიანი
eng	Akhuryan	Proper noun	tr	river	rus	Ахуря́н
eng	Akhuryan	Proper noun	tr	river	tur	Arpaçay
eng	Akhuryan	Proper noun	tr	river	xcl	Ախուրեան
eng	Akhuryan	Proper noun	tr	village	fas	آخوریان	tr=âxuriyân	sc=fa-Arab
eng	Akhuryan	Proper noun	tr	village	hye	Ախուրյան
eng	Akita	Noun	tr	Japanese dog breed	fin	akita
eng	Akita	Noun	tr	Japanese dog breed	jpn	秋田犬	tr=あきたいぬ, Akita-inu
eng	Akita	Noun	tr	Japanese dog breed	por	akita	m	f
eng	Akita	Noun	tr	Japanese dog breed	rus	А́кита	f
eng	Akita	Noun	tr	Japanese dog breed	rus	А́кита-ину	f
eng	Akita	Proper noun	tr	city in Japan	cmn	秋田	tr=Qiūtián	sc=Hani
eng	Akita	Proper noun	tr	city in Japan	jpn	秋田	tr=あきた, Akita
eng	Akita	Proper noun	tr	city in Japan	mar	आकिता
eng	Akita	Proper noun	tr	city in Japan	por	Akita	f
eng	Akita	Proper noun	tr	city in Japan	rus	А́кита	f
eng	Akita	Proper noun	tr	city in Japan	yue	秋田	tr=cau1 tin4	sc=Hani
eng	Akita	Proper noun	tr	Japanese surname	jpn	秋田	tr=あきた, Akita
eng	Akita	Proper noun	tr	Japanese surname	rus	А́кита	m	f
eng	Akita	Proper noun	tr	prefecture in Japan	cmn	秋田	tr=Qiūtián	sc=Hani
eng	Akita	Proper noun	tr	prefecture in Japan	jpn	秋田	tr=あきた, Akita
eng	Akita	Proper noun	tr	prefecture in Japan	por	Akita	f
eng	Akita	Proper noun	tr	prefecture in Japan	rus	А́кита	f
eng	Akita	Proper noun	tr	prefecture in Japan	yue	秋田	tr=cau1 tin4	sc=Hani
eng	Akkadian	Adjective	tr	pertaining to the language	ara	أَكَّادِيّ
eng	Akkadian	Adjective	tr	pertaining to the language	ara	أَكَّدِيّ
eng	Akkadian	Adjective	tr	pertaining to the language	ces	akkadský
eng	Akkadian	Adjective	tr	pertaining to the language	deu	akkadisch
eng	Akkadian	Adjective	tr	pertaining to the language	ell	ακκαδικός
eng	Akkadian	Adjective	tr	pertaining to the language	fas	اکدی	tr=Akadi
eng	Akkadian	Adjective	tr	pertaining to the language	fra	accadien
eng	Akkadian	Adjective	tr	pertaining to the language	fra	akkadien
eng	Akkadian	Adjective	tr	pertaining to the language	gle	Acáidis	f
eng	Akkadian	Adjective	tr	pertaining to the language	hbs	àkādskī
eng	Akkadian	Adjective	tr	pertaining to the language	hbs	а̀ка̄дскӣ
eng	Akkadian	Adjective	tr	pertaining to the language	heb	אַכַּדִּי	tr='akadí
eng	Akkadian	Adjective	tr	pertaining to the language	hun	akkád
eng	Akkadian	Adjective	tr	pertaining to the language	pol	akadyjski
eng	Akkadian	Adjective	tr	pertaining to the language	por	acadiano
eng	Akkadian	Adjective	tr	pertaining to the language	rus	акка́дский
eng	Akkadian	Adjective	tr	pertaining to the language	spa	acadio
eng	Akkadian	Adjective	tr	pertaining to the language	swe	akkadisk
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	ces	Akkaďan	m
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	deu	Akkadierin	f
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	deu	Akkadier	m
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	ell	Ακκάδια	f
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	ell	Ακκάδιος	m
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	fas	اکدی	tr=Akadi
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	fra	Akkadien	m
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	fra	Akkadienne	f
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	por	acadiano	m
eng	Akkadian	Noun	tr	inhabitant of the Akkad region	swe	akkadier	c
eng	Akkadian	Proper noun	tr	Semitic language	akk	𒀝𒅗𒁺𒌑	tr=akkadū
eng	Akkadian	Proper noun	tr	Semitic language	ara	أَكَّادِيَّة	f
eng	Akkadian	Proper noun	tr	Semitic language	ara	أَكَّدِيَّة	f
eng	Akkadian	Proper noun	tr	Semitic language	cat	accadi
eng	Akkadian	Proper noun	tr	Semitic language	ces	akkadština	f
eng	Akkadian	Proper noun	tr	Semitic language	dan	akkadisk
eng	Akkadian	Proper noun	tr	Semitic language	deu	Akkadisch	n
eng	Akkadian	Proper noun	tr	Semitic language	ell	ακκαδικά	n
eng	Akkadian	Proper noun	tr	Semitic language	fas	اکدی	tr=Akadi
eng	Akkadian	Proper noun	tr	Semitic language	fin	akkadi
eng	Akkadian	Proper noun	tr	Semitic language	fin	akkadin kieli
eng	Akkadian	Proper noun	tr	Semitic language	fra	accadien	m
eng	Akkadian	Proper noun	tr	Semitic language	fra	akkadien
eng	Akkadian	Proper noun	tr	Semitic language	gle	Acáidis	f
eng	Akkadian	Proper noun	tr	Semitic language	heb	אַכַּדִּית	f	tr=akadít
eng	Akkadian	Proper noun	tr	Semitic language	hun	akkád
eng	Akkadian	Proper noun	tr	Semitic language	hye	աքքադերեն
eng	Akkadian	Proper noun	tr	Semitic language	khm	អាក្កាដ	tr=aakkaat
eng	Akkadian	Proper noun	tr	Semitic language	lim	akkadisch
eng	Akkadian	Proper noun	tr	Semitic language	nld	Akkadisch	n
eng	Akkadian	Proper noun	tr	Semitic language	nor	akkadisk
eng	Akkadian	Proper noun	tr	Semitic language	pol	akadyjski	m
eng	Akkadian	Proper noun	tr	Semitic language	por	acadiano	m
eng	Akkadian	Proper noun	tr	Semitic language	slv	akkadčina
eng	Akkadian	Proper noun	tr	Semitic language	spa	acadio	m
eng	Akkadian	Proper noun	tr	Semitic language	swe	akkadiska
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	ara	أَكَّاد
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	ara	أَكَّد
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	asm	আক্কাড
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	heb	אַכַּד	tr='akád
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	hin	अक्कद	m
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	hye	Աքքադ
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	por	Acádia	f
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	rus	Акка́д	m	sc=Cyrl
eng	Akkad	Proper noun	tr	ancient kingdom of Mesopotamia	tur	Akad
eng	Akkad	Proper noun	tr	capital city of the kingdom of Akkad	ara	أَكَّاد
eng	Akkad	Proper noun	tr	capital city of the kingdom of Akkad	ara	أَكَّد
eng	Akkad	Proper noun	tr	capital city of the kingdom of Akkad	ces	Akkad	m
eng	Akkad	Proper noun	tr	capital city of the kingdom of Akkad	heb	אַכַּד	tr='akád
eng	Akkad	Proper noun	tr	capital city of the kingdom of Akkad	hin	अक्कद	m
eng	Akkad	Proper noun	tr	capital city of the kingdom of Akkad	hye	Աքքադ
eng	Akkad	Proper noun	tr	capital city of the kingdom of Akkad	por	Acádia	f
eng	Akkad	Proper noun	tr	capital city of the kingdom of Akkad	rus	Аккаде	sc=Cyrl
eng	Akkala Sami	Proper noun	tr	language	cmn	阿卡拉薩米語	tr=Ākǎlāsàmǐyǔ
eng	Akkala Sami	Proper noun	tr	language	fin	akkalansaame
eng	Ak Koyunlu	Noun	tr	a member of this tribe	aze	Ağqoyunlu
eng	Ak Koyunlu	Noun	tr	a member of this tribe	hye	ակ-կոյունլու
eng	Ak Koyunlu	Noun	tr	a member of this tribe	kat	თეთრბატკნიანი
eng	Ak Koyunlu	Noun	tr	a member of this tribe	tur	Akkoyunlu
eng	Ak Koyunlu	Proper noun	tr	a Sunni Oghuz Turkic tribal federation	aze	Ağqoyunlu
eng	Ak Koyunlu	Proper noun	tr	a Sunni Oghuz Turkic tribal federation	hye	ակ-կոյունլու	sc=Armn
eng	Ak Koyunlu	Proper noun	tr	a Sunni Oghuz Turkic tribal federation	kat	აყ-ყოინლუ	sc=Geor
eng	Ak Koyunlu	Proper noun	tr	a Sunni Oghuz Turkic tribal federation	kat	აყ-ყოიუნლუ	sc=Geor
eng	Ak Koyunlu	Proper noun	tr	a Sunni Oghuz Turkic tribal federation	rus	Ак-Коюнлу́
eng	Ak Koyunlu	Proper noun	tr	a Sunni Oghuz Turkic tribal federation	tuk	Akgoýunly
eng	Ak Koyunlu	Proper noun	tr	a Sunni Oghuz Turkic tribal federation	tur	Akkoyunlu
eng	Ak Koyunlu	Proper noun	tr	a Sunni Oghuz Turkic tribal federation	uzb	Oq Qoʻyunli	alt=Oq Qo'yunli
eng	Akkub	Proper noun	tr	any of several minor characters in the Hebrew Bible	por	Acube	m
eng	Aklanon	Noun	tr	a person who is from the Aklan province of the Philippines	msa	Aklan
eng	Aklanon	Noun	tr	a person who is from the Aklan province of the Philippines	msa	orang Aklan
eng	Aklanon	Proper noun	tr	An Austronesian (Visayan) language spoken in the Philippines	ceb	Akeanon
eng	Aklanon	Proper noun	tr	An Austronesian (Visayan) language spoken in the Philippines	glg	aklanon
eng	Aklanon	Proper noun	tr	An Austronesian (Visayan) language spoken in the Philippines	msa	Aklan
eng	Aklanon	Proper noun	tr	An Austronesian (Visayan) language spoken in the Philippines	msa	bahasa Aklan
eng	Akrotiri and Dhekelia	Proper noun	tr	British overseas territory	ell	Ακρωτήρι και Δεκέλεια	sc=Grek
eng	Akrotiri and Dhekelia	Proper noun	tr	British overseas territory	fra	Akrotiri et Dhékélie
eng	Akrotiri and Dhekelia	Proper noun	tr	British overseas territory	hye	Ակրոտիրի եւ Դեկելիա	sc=Armn
eng	Akrotiri and Dhekelia	Proper noun	tr	British overseas territory	por	Akrotiri e Dhekelia
eng	Akrotiri and Dhekelia	Proper noun	tr	British overseas territory	rus	Акроти́ри и Деке́лия
eng	Akrotiri and Dhekelia	Proper noun	tr	British overseas territory	sco	Akrotiri an Dhekelia
eng	Akrotiri and Dhekelia	Proper noun	tr	British overseas territory	tur	Ağrotur ve Dikelya
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	cmn	阿克賽欽	sc=Hani
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	cmn	阿克赛钦	tr=Ākèsàiqīn	sc=Hani
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	hin	अक्साई चिन	sc=Deva
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	jpn	アクサイチン	tr=Akusai Chin	sc=Jpan
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	por	Aksai Chin	m
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	rus	Аксайчин	sc=Cyrl
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	spa	Aksai Chin
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	uig	ئاقساي چىن
eng	Aksai Chin	Proper noun	tr	part of Kashmir governed by China	urd	اکسائی چن	tr=aksāī cin	sc=ur-Arab
eng	Akṣayamati	Proper noun	tr		bod	བློ་གྲོས་མི་ཟད་པ་
eng	Akṣayamati	Proper noun	tr		cmn	無盡意菩薩
eng	Akṣayamati	Proper noun	tr		jpn	無盡意菩薩
eng	Akṣayamati	Proper noun	tr		kor	무진의보살
eng	Akṣayamati	Proper noun	tr		san	अक्षयमति
eng	Akṣayamati	Proper noun	tr		vie	Vô Tận Ý Bồ Tát
eng	Aksumite	Noun	tr	native of the ancient Kingdom of Aksum	por	aksumita	m	f
eng	Aksumite	Noun	tr	native of the ancient Kingdom of Aksum	por	axumita	m	f
eng	Aksumitic	Adjective	tr	of, from or relating to the ancient Kingdom of Aksum	por	aksumita	m	f
eng	Aksumitic	Adjective	tr	of, from or relating to the ancient Kingdom of Aksum	por	axumita	m	f
eng	Aksum	Proper noun	tr		amh	አክሱም
eng	Aksum	Proper noun	tr		ara	أَكْسُوم
eng	Aksum	Proper noun	tr		deu	Aksum
eng	Aksum	Proper noun	tr		fra	Aksoum
eng	Aksum	Proper noun	tr		fra	Axoum
eng	Aksum	Proper noun	tr		gez	አኵስም	tr=ʾäkʷsəm
eng	Aksum	Proper noun	tr		grc	Ἄξουμις
eng	Aksum	Proper noun	tr		grc	Αὐξούμη	f
eng	Aksum	Proper noun	tr		grc	Αὔξουμις
