	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	equal	Adjective	tr	the same in all respects	fro	igal
eng	equal	Adjective	tr	the same in all respects	fro	ivel
eng	equal	Adjective	tr	the same in all respects	fur	avuâl
eng	equal	Adjective	tr	the same in all respects	gla	leithid
eng	equal	Adjective	tr	the same in all respects	glg	igual
eng	equal	Adjective	tr	the same in all respects	grc	ἴσος
eng	equal	Adjective	tr	the same in all respects	hbs	ȉstī
eng	equal	Adjective	tr	the same in all respects	hbs	jȅdnāk
eng	equal	Adjective	tr	the same in all respects	hbs	и̏стӣ
eng	equal	Adjective	tr	the same in all respects	hbs	је̏дна̄к
eng	equal	Adjective	tr	the same in all respects	hin	बराबर
eng	equal	Adjective	tr	the same in all respects	hin	समान
eng	equal	Adjective	tr	the same in all respects	hun	egyenlő
eng	equal	Adjective	tr	the same in all respects	hun	egyenrangú
eng	equal	Adjective	tr	the same in all respects	hye	հավասար
eng	equal	Adjective	tr	the same in all respects	ita	pari
eng	equal	Adjective	tr	the same in all respects	ita	uguale
eng	equal	Adjective	tr	the same in all respects	jpn	同じ	tr=おなじ, onaji
eng	equal	Adjective	tr	the same in all respects	jpn	等しい	tr=ひとしい, hitoshii
eng	equal	Adjective	tr	the same in all respects	kat	თანაბარი
eng	equal	Adjective	tr	the same in all respects	kat	თანასწორი
eng	equal	Adjective	tr	the same in all respects	kat	სწორი
eng	equal	Adjective	tr	the same in all respects	kat	ტოლი
eng	equal	Adjective	tr	the same in all respects	kea	igual
eng	equal	Adjective	tr	the same in all respects	khm	ស្មើ
eng	equal	Adjective	tr	the same in all respects	kor	같다
eng	equal	Adjective	tr	the same in all respects	kor	똑같다
eng	equal	Adjective	tr	the same in all respects	kor	동일하다
eng	equal	Adjective	tr	the same in all respects	lat	aequus
eng	equal	Adjective	tr	the same in all respects	lat	pār
eng	equal	Adjective	tr	the same in all respects	lav	līdzīgs
eng	equal	Adjective	tr	the same in all respects	lav	vienāds
eng	equal	Adjective	tr	the same in all respects	lit	lygus
eng	equal	Adjective	tr	the same in all respects	lit	tolygus
eng	equal	Adjective	tr	the same in all respects	lit	vienodas
eng	equal	Adjective	tr	the same in all respects	lmo	ugual
eng	equal	Adjective	tr	the same in all respects	mkd	еднаков
eng	equal	Adjective	tr	the same in all respects	mkd	ист
eng	equal	Adjective	tr	the same in all respects	nld	gelijk
eng	equal	Adjective	tr	the same in all respects	nld	gelijke
eng	equal	Adjective	tr	the same in all respects	nld	identiek
eng	equal	Adjective	tr	the same in all respects	nld	identieke
eng	equal	Adjective	tr	the same in all respects	nor	lik
eng	equal	Adjective	tr	the same in all respects	oci	egal
eng	equal	Adjective	tr	the same in all respects	pol	jednakowy
eng	equal	Adjective	tr	the same in all respects	pol	równy
eng	equal	Adjective	tr	the same in all respects	por	igual
eng	equal	Adjective	tr	the same in all respects	que	paqta
eng	equal	Adjective	tr	the same in all respects	ron	egal
eng	equal	Adjective	tr	the same in all respects	rus	одина́ковый
eng	equal	Adjective	tr	the same in all respects	rus	ра́вный
eng	equal	Adjective	tr	the same in all respects	rus	то́т же
eng	equal	Adjective	tr	the same in all respects	scn	aguali
eng	equal	Adjective	tr	the same in all respects	scn	avali
eng	equal	Adjective	tr	the same in all respects	scn	eguali
eng	equal	Adjective	tr	the same in all respects	scn	iguali
eng	equal	Adjective	tr	the same in all respects	scn	uguali
