	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	peaceable	Adjective	tr	characterized by peace	bul	мирен
eng	peaceable	Adjective	tr	characterized by peace	ces	mírumilovný	m
eng	peaceable	Adjective	tr	characterized by peace	dan	fredelig
eng	peaceable	Adjective	tr	characterized by peace	fin	rauhallinen
eng	peaceable	Adjective	tr	characterized by peace	got	𐌲𐌰𐍅𐌰𐌹𐍂𐌸𐌴𐌹𐌲𐍃
eng	peaceable	Adjective	tr	characterized by peace	nld	vredig
eng	peaceable	Adjective	tr	characterized by peace	nor	fredsommelig
eng	peaceable	Adjective	tr	characterized by peace	rus	безмятежный
eng	peaceable	Adjective	tr	characterized by peace	rus	ми́рный
eng	peaceable	Adjective	tr	characterized by peace	rus	непотревоженный
eng	peaceable	Adjective	tr	characterized by peace	rus	споко́йный
eng	peaceable	Adjective	tr	characterized by peace	spa	apacible
eng	peaceable	Adjective	tr	characterized by peace	spa	pacífico
eng	peaceable	Adjective	tr	in favour of peace	bul	миролюбив
eng	peaceable	Adjective	tr	in favour of peace	cat	pacifista
eng	peaceable	Adjective	tr	in favour of peace	dan	fredelig
eng	peaceable	Adjective	tr	in favour of peace	dan	fredsommelig
eng	peaceable	Adjective	tr	in favour of peace	deu	friedliebend
eng	peaceable	Adjective	tr	in favour of peace	fin	rauhaarakastava
eng	peaceable	Adjective	tr	in favour of peace	fin	rauhantahtoinen
eng	peaceable	Adjective	tr	in favour of peace	nld	vredelievend
eng	peaceable	Adjective	tr	in favour of peace	nor	fredsæl
eng	peaceable	Adjective	tr	in favour of peace	nor	fredsommelig
eng	peaceable	Adjective	tr	in favour of peace	rus	ми́рный
eng	peaceable	Adjective	tr	in favour of peace	rus	миролюбивый
eng	peaceable	Adjective	tr	in favour of peace	spa	pacifista
eng	peaceable	Adjective	tr	in favour of peace	swe	fredsälskande
eng	peaceably	Adverb	tr	in a peaceable manner	fin	rauhanomaisesti
eng	peaceably	Adverb	tr	in a peaceable manner	ita	pacificamente
eng	peaceably	Adverb	tr	in a peaceable manner	lat	pācātē
eng	peaceably	Adverb	tr	in a peaceable manner	lat	pācificē
eng	peace and quiet	Noun	tr	tranquility	cmn	安静	tr=ānjìng
eng	peace and quiet	Noun	tr	tranquility	cmn	安靜
eng	peace and quiet	Noun	tr	tranquility	cmn	平静	tr=píngjìng
eng	peace and quiet	Noun	tr	tranquility	cmn	平靜
eng	peace and quiet	Noun	tr	tranquility	fin	rauha ja hiljaisuus
eng	peace and quiet	Noun	tr	tranquility	hun	béke és nyugalom
eng	peace and quiet	Noun	tr	tranquility	hun	csend és nyugalom
eng	peace and quiet	Noun	tr	tranquility	isl	kyrrð	f
eng	peace and quiet	Noun	tr	tranquility	isl	ró	f
eng	peace and quiet	Noun	tr	tranquility	nno	fred og ro
eng	peace and quiet	Noun	tr	tranquility	nob	fred og ro
eng	peace and quiet	Noun	tr	tranquility	pol	święty spokój	m
eng	peace and quiet	Noun	tr	tranquility	por	calmaria	f
eng	peace and quiet	Noun	tr	tranquility	rus	тишь да гладь	f-p
eng	peace and quiet	Noun	tr	tranquility	swe	lugn och ro
eng	peace be upon him	Interjection	tr	honorific phrase used by Muslims	ara	عَلَيْهِ ٱلسَّلَامُ
eng	peace be upon him	Interjection	tr	honorific phrase used by Muslims	bak	ғәләйһи-ссәләм
eng	peace be upon him	Interjection	tr	honorific phrase used by Muslims	bak	ғәлиәссәләм
eng	peace be upon him	Interjection	tr	honorific phrase used by Muslims	cmn	愿主福安之
eng	peace be upon him	Interjection	tr	honorific phrase used by Muslims	cmn	願主福安之
eng	peace be upon him	Interjection	tr	honorific phrase used by Muslims	deu	Friede sei mit ihm
eng	peace be upon him	Interjection	tr	honorific phrase used by Muslims	deu	Friede und Segen sei mit ihm
eng	peace be upon him	Interjection	tr	honorific phrase used by Muslims	fas	علیه سلام	tr=aleyh salâm
