	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	por	Kotte
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	ron	Sri Jayewardanapura Kotte
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	rus	Шри-Джаява́рденепура-Ко́тте	m
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	sin	කෝට්ටේ
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	sin	ශ්‍රී ජයවර්ධනපුර කෝට්ටේ
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	sin	ශ්රී ජයවර්ධනපුර කෝට්ටේ
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	slk	Kotte
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	spa	Sri Jayawardenapura Kotte
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	swa	Sri Jayawardenapura
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	swe	Sri Jayawardenapura
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	tam	கோட்டே
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	tam	ஸ்ரீ ஜயவர்த்தனபுரம் கோட்டை
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	tgk	Шри-Ҷаяварденепура-Котте
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	tha	ศรีชยวรรธนปุระโกฏเฏ
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	tur	Kotte
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	tur	Sri Jayawardenapura-Kotte
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	ukr	Шрі-Джаяварденепура-Котте
eng	Sri Jayawardenepura Kotte	Proper noun	tr	the administrative capital of Sri Lanka	vie	Sri Jayawardenepura Kotte
eng	Srikakulam	Proper noun	tr	city in India	tel	శ్రీకాకుళం	sc=Telu
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	cat	singalès
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	ces	srílanský
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	deu	sri-lankisch
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	fin	srilankalainen
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	fra	sri-lankais
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	glg	srilankés
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	isl	srílanskur
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	nno	srilankisk
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	nob	srilankisk
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	pol	lankijski
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	por	srilanquês
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	ron	srilankez
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	rus	ланки́йский
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	rus	шри-ланки́йский
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	rus	шриланки́йский
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	spa	esrilanqués
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	swe	lankesisk
eng	Sri Lankan	Adjective	tr	of, from, or pertaining to Sri Lanka or to the Sri Lankan people	swe	srilankesisk
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	cat	singalès	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	ces	Srílančan	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	cmn	斯里兰卡人	tr=sīlǐlánkǎrén	sc=Hani
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	cmn	斯里蘭卡人	sc=Hani
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	deu	Sri-Lankerin	f
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	deu	Sri-Lanker	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	epo	srilankanino
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	epo	srilankano
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	fin	srilankalainen
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	fra	Sri-Lankaise	f
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	fra	Sri-Lankais	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	glg	srilankés	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	jpn	スリランカ人	tr=surirankajin	sc=Jpan
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	kor	스리랑카인	sc=Kore
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	nno	srilankar	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	nob	srilanker	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	pol	Lankijczyk	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	pol	Lankijka	f
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	por	cingalês	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	por	srilanquês	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	ron	srilankeză	f
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	ron	srilankez	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	rus	ланки́ец	m	sc=Cyrl
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	rus	ланки́йка	f
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	rus	шриланки́ец	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	rus	шриланки́йка	f
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	spa	esrilanqués	m
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	swe	lankes	c
eng	Sri Lankan	Noun	tr	a person from Sri Lanka or of Sri Lankan descent	tur	Sri Lankalı
eng	Sri Lanka	Proper noun	tr	a country in South Asia	afr	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	amh	ሽሪ ላንካ	sc=Ethi
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ara	سَرَنْدِيب
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ara	سِرِيلَانْكَا	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	asm	শ্ৰীলংকা
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ast	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	aze	Şri-Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	bel	Шры-Ланка́	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ben	শ্রীলঙ্কা
eng	Sri Lanka	Proper noun	tr	a country in South Asia	bod	སེང་ག་གླིང
eng	Sri Lanka	Proper noun	tr	a country in South Asia	bre	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	bul	Шри Ла́нка
eng	Sri Lanka	Proper noun	tr	a country in South Asia	cat	Sri Lanka	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ces	Srí Lanka	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	cmn	斯里兰卡	tr=Sīlǐlánkǎ	sc=Hani
eng	Sri Lanka	Proper noun	tr	a country in South Asia	cmn	斯里蘭卡	sc=Hani
eng	Sri Lanka	Proper noun	tr	a country in South Asia	dan	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	deu	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	div	އޮޅުދޫކަރަ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	dzo	ཤྲཱྀ་ལངཀ	sc=Tibt
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ell	Σρι Λάνκα	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	epo	Lanko
eng	Sri Lanka	Proper noun	tr	a country in South Asia	epo	Srilanko
eng	Sri Lanka	Proper noun	tr	a country in South Asia	epo	Sri-Lanko
eng	Sri Lanka	Proper noun	tr	a country in South Asia	est	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	fao	Sri Lanka	n
eng	Sri Lanka	Proper noun	tr	a country in South Asia	fas	سرندیپ	tr=sarandip
eng	Sri Lanka	Proper noun	tr	a country in South Asia	fas	سری‌لانکا	tr=seri-lânkâ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	fin	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	fra	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	gle	Srí Lanca	m
eng	Sri Lanka	Proper noun	tr	a country in South Asia	glg	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	guj	શ્રીલંકા	sc=Gujr
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hau	Siri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hbs	Šri Lanka	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hbs	Шри Ланка	f	sc=Cyrl
eng	Sri Lanka	Proper noun	tr	a country in South Asia	heb	סְרִי לַנְקָה	f	tr=sri lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hin	श्रीलंका	m
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hin	श्रीलङ्का	m
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hin	सिंघल	m
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hin	सिंहल	m
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hun	Srí Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	hye	Շրի Լանկա
eng	Sri Lanka	Proper noun	tr	a country in South Asia	iku	ᔅᕇ ᓛᓐᑲ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ina	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	isl	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ita	Sri Lanka	m
eng	Sri Lanka	Proper noun	tr	a country in South Asia	jpn	スリランカ	tr=Suriranka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	kam	Srilanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	kan	ಶ್ರೀಲಂಕಾ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	kat	შრი-ლანკა
eng	Sri Lanka	Proper noun	tr	a country in South Asia	kaz	Шри-Ланка
eng	Sri Lanka	Proper noun	tr	a country in South Asia	khb	ᦟᧂᦂᦱ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	khm	ស្រីលង្កា
eng	Sri Lanka	Proper noun	tr	a country in South Asia	kik	Srilanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	kir	Шри-Ланка	sc=Cyrl
eng	Sri Lanka	Proper noun	tr	a country in South Asia	kln	Srilanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	kor	^스리랑카
eng	Sri Lanka	Proper noun	tr	a country in South Asia	lao	ສີລັງກາ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	lat	Taprobane
eng	Sri Lanka	Proper noun	tr	a country in South Asia	lav	Šrilanka	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	lit	Šri Lanka	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	luo	Srilanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	luy	Srilanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mal	ശ്രീലങ്ക
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mar	श्रीलंका	sc=Deva
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mer	Srilanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mer	Srilanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mkd	Шри Ланка	f
