	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	afr	vyftien minute van roem
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	bel	пятнаццаць хвілін славы
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	cmn	大出風頭	sc=Hani
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	cmn	大出风头	tr=dà chū fēngtou	sc=Hani
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	cmn	短暂出名	tr=duǎnzàn chūmíng
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	cmn	短暫出名
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	deu	fünfzehn Minuten Ruhm
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	ell	δεκαπέντε λεπτά δημοσιότητας
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	fin	viisitoista minuuttia kuuluisuutta
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	fra	heure de gloire	f
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	heb	חמש עשרה דקות של תהילה	tr=khamesh esre dakot shel tehila
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	hun	tizenöt perc hírnév
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	nor	femten minutters berømmelse
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	pol	piętnaście minut sławy
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	pol	swoje pięć minut
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	por	quinze minutos de fama	m-p
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	ron	cincisprezece minute de faimă
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	rus	пятна́дцать мину́т сла́вы
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	spa	quince minutos de fama
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	sqi	pesëmbëdhjetë minuta famë
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	swe	femton minuter av berömmelse	c
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	swe	femton minuter i rampljuset	p
eng	15 minutes of fame	Noun	tr	fifteen minutes of fame	tur	sabunköpüğü
eng	15th	Adjective	tr		afr	15de
eng	15th	Adjective	tr		afr	15e
eng	15th	Adjective	tr		cat	15è
eng	15th	Adjective	tr		dan	15.
eng	15th	Adjective	tr		deu	15.
eng	15th	Adjective	tr		fra	15ème
eng	15th	Adjective	tr		ita	15º
eng	15th	Adjective	tr		nld	15e
eng	15th	Adjective	tr		nor	15.
eng	15th	Adjective	tr		pol	15.
eng	15th	Adjective	tr		swe	15:e
eng	15th	Adjective	tr		tur	15.
eng	15th	Adjective	tr		tur	15'üncü
eng	1500 metres	Noun	tr	sprint race over 1500 metres	fin	1500 metrin juoksu
eng	1500 metres	Noun	tr	sprint race over 1500 metres	fra	1500 mètres
eng	1500 metres	Noun	tr	sprint race over 1500 metres	ron	1500 metri
eng	1500 metres	Noun	tr	sprint race over 1500 metres	swe	1500 meter	p
