	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	xianbing	Noun	tr	pancake	cmn	餡餅
eng	xianbing	Noun	tr	pancake	cmn	馅饼	tr=xiànbǐng
eng	xianbing	Noun	tr	pancake	kor	함병
eng	xiangqi	Noun	tr	variant of chess	cmn	象棋	tr=xiàngqí	sc=Hani
eng	xiangqi	Noun	tr	variant of chess	deu	chinesisches Schach	n
eng	xiangqi	Noun	tr	variant of chess	deu	Xiangqi	n
eng	xiangqi	Noun	tr	variant of chess	fin	kiinalainen shakki
eng	xiangqi	Noun	tr	variant of chess	fin	xiangqi
eng	xiangqi	Noun	tr	variant of chess	fra	échecs chinois	m-p
eng	xiangqi	Noun	tr	variant of chess	fra	xiangqi	m
eng	xiangqi	Noun	tr	variant of chess	jpn	シャンチー	tr=shanchī	sc=Jpan
eng	xiangqi	Noun	tr	variant of chess	jpn	象棋	tr=しょうぎ, shōgi	sc=Jpan
eng	xiangqi	Noun	tr	variant of chess	kor	샹치	sc=Kore
eng	xiangqi	Noun	tr	variant of chess	mnc	ᡥᡳᠶᠠᠩᠴᡳ
eng	xiangqi	Noun	tr	variant of chess	mnc	ᠵᠠᠩᠵᡠ
eng	xiangqi	Noun	tr	variant of chess	rus	кита́йские ша́хматы	f-p
eng	xiangqi	Noun	tr	variant of chess	rus	сянци́	f-p
eng	xiangqi	Noun	tr	variant of chess	vie	cờ Trung Quốc
eng	xiangqi	Noun	tr	variant of chess	vie	cờ tướng
eng	xiangqi	Noun	tr	variant of chess	yue	象棋	tr=zeong6 kei4-2	sc=Hani
eng	xiangsheng	Noun	tr	traditional style of Chinese comedy	cmn	相声	tr=xiàngsheng
eng	xiangsheng	Noun	tr	traditional style of Chinese comedy	cmn	相聲
eng	xiangsheng	Noun	tr	traditional style of Chinese comedy	fin	xiangsheng
eng	xiangsheng	Noun	tr	traditional style of Chinese comedy	rus	сяншэ́н	m
eng	xiangsheng	Noun	tr	traditional style of Chinese comedy	yue	相声	tr=soeng3 sing1
eng	xiangsheng	Noun	tr	traditional style of Chinese comedy	yue	相聲
eng	xiaolongbao	Noun	tr	steamed dumpling	cmn	小笼馒头	tr=xiǎolóng mántóu	sc=Hani
eng	xiaolongbao	Noun	tr	steamed dumpling	cmn	小籠包	sc=Hani
eng	xiaolongbao	Noun	tr	steamed dumpling	cmn	小籠包	tr=xiǎolóngbāo	sc=Hani
eng	xiaolongbao	Noun	tr	steamed dumpling	cmn	小籠饅頭	sc=Hani
eng	xiaolongbao	Noun	tr	steamed dumpling	fin	myky
eng	xiaolongbao	Noun	tr	steamed dumpling	jpn	小籠包	tr=しょうろんぽう, shōronpō	sc=Jpan
eng	xiaolongbao	Noun	tr	steamed dumpling	rus	сяолунба́о	m	n
eng	xiao	Noun	tr	Chinese flute	cmn	洞箫	tr=dòngxiāo	sc=Hani
eng	xiao	Noun	tr	Chinese flute	cmn	洞簫	sc=Hani
eng	xiao	Noun	tr	Chinese flute	cmn	箫	tr=xiāo	sc=Hani
eng	xiao	Noun	tr	Chinese flute	cmn	簫	sc=Hani
eng	xiao	Noun	tr	Chinese flute	jpn	簫	tr=しょう, shō
eng	xiao	Noun	tr	Chinese flute	kor	소
eng	xiao	Noun	tr	Chinese flute	mnc	ᡶᡳᠴᠠᡴᡡ	tr=ficakū
eng	xiehouyu	Noun	tr	certain kind of Chinese proverb	cmn	歇后语	tr=xiēhòuyǔ	sc=Hani
eng	xiehouyu	Noun	tr	certain kind of Chinese proverb	cmn	歇後語	sc=Hani
eng	xiehouyu	Noun	tr	certain kind of Chinese proverb	nan	孽詰仔話	sc=Hani
eng	xiehouyu	Noun	tr	certain kind of Chinese proverb	nan	孽诘仔话	tr=gia̍t-khiat-á-ōe	sc=Hani
eng	xiehouyu	Noun	tr	certain kind of Chinese proverb	rus	недоговорка	f	alt=«недогово́рка»
eng	xiehouyu	Noun	tr	certain kind of Chinese proverb	rus	сехоую́й	m
eng	xiehouyu	Noun	tr	certain kind of Chinese proverb	yue	歇后语	tr=hit3 hau6 jyu5	sc=Hani
eng	xiehouyu	Noun	tr	certain kind of Chinese proverb	yue	歇後語	sc=Hani
eng	xingshu	Noun	tr	running script in Chinese calligraphy	cmn	行书	tr=xíngshū	sc=Hani
eng	xingshu	Noun	tr	running script in Chinese calligraphy	cmn	行書	sc=Hani
eng	xingshu	Noun	tr	running script in Chinese calligraphy	deu	Semikursivschrift	f
eng	xingshu	Noun	tr	running script in Chinese calligraphy	hak	行书	tr=hang11 su24	sc=Hans
eng	xingshu	Noun	tr	running script in Chinese calligraphy	hak	行書	sc=Hans
eng	xingshu	Noun	tr	running script in Chinese calligraphy	jpn	行書	tr=ぎょうしょ, gyōsho	sc=Jpan
eng	xingshu	Noun	tr	running script in Chinese calligraphy	kor	행서	sc=Kore
eng	xingshu	Noun	tr	running script in Chinese calligraphy	kor	行書	sc=Kore
eng	xingshu	Noun	tr	running script in Chinese calligraphy	nan	行书	tr=hâng-su	sc=Hans
eng	xingshu	Noun	tr	running script in Chinese calligraphy	nan	行書	sc=Hans
eng	xingshu	Noun	tr	running script in Chinese calligraphy	rus	синшу́	m	f	n
eng	xingshu	Noun	tr	running script in Chinese calligraphy	vie	hành thư
eng	xingshu	Noun	tr	running script in Chinese calligraphy	vie	行書
eng	xingshu	Noun	tr	running script in Chinese calligraphy	yue	行书	tr=hang4 syu1	sc=Hant
eng	xingshu	Noun	tr	running script in Chinese calligraphy	yue	行書	sc=Hant
eng	xinomavro	Noun	tr	grape	jpn	クシノマヴロ	tr=kushinomavuro
eng	xi	Noun	tr	Greek letter	ara	كْسِي	m
eng	xi	Noun	tr	Greek letter	cat	ksi	f
eng	xi	Noun	tr	Greek letter	cmn	克希	tr=kèxī	sc=Hani
eng	xi	Noun	tr	Greek letter	cmn	克西	tr=kèxī	sc=Hani
eng	xi	Noun	tr	Greek letter	cmn	可塞	tr=kěsài	sc=Hani
