	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	-fag	Suffix	tr		yue	撚	tr=lan2
eng	-ferous	Suffix	tr	producing a certain material	cat	-fer
eng	-ferous	Suffix	tr	producing a certain material	ces	-ferní
eng	-ferous	Suffix	tr	producing a certain material	ces	-nosný
eng	-ferous	Suffix	tr	producing a certain material	hun	-s
eng	-ferous	Suffix	tr	producing a certain material	hun	-tartalmú
eng	-ferous	Suffix	tr	producing a certain material	hun	-term(el)ő
eng	-ferous	Suffix	tr	producing a certain material	ita	-ifero
eng	-ferous	Suffix	tr	producing a certain material	lat	-fer
eng	-ferous	Suffix	tr	producing a certain material	pol	-nośny
eng	-fold	Suffix	tr	used to make adjectives	cmn	倍	tr=bèi
eng	-fold	Suffix	tr	used to make adjectives	cor	-blek
eng	-fold	Suffix	tr	used to make adjectives	cor	-flek
eng	-fold	Suffix	tr	used to make adjectives	cor	-plek
eng	-fold	Suffix	tr	used to make adjectives	cym	-blyg
eng	-fold	Suffix	tr	used to make adjectives	cym	-phlyg
eng	-fold	Suffix	tr	used to make adjectives	deu	-fach
eng	-fold	Suffix	tr	used to make adjectives	deu	-fache	f-p
eng	-fold	Suffix	tr	used to make adjectives	fin	-kertainen
eng	-fold	Suffix	tr	used to make adjectives	glv	-filley
eng	-fold	Suffix	tr	used to make adjectives	glv	-illey
eng	-fold	Suffix	tr	used to make adjectives	grc	-πλασίων
eng	-fold	Suffix	tr	used to make adjectives	hun	-szeres
eng	-fold	Suffix	tr	used to make adjectives	hun	-szoros
eng	-fold	Suffix	tr	used to make adjectives	hun	-szörös
eng	-fold	Suffix	tr	used to make adjectives	hye	-պատիկ
eng	-fold	Suffix	tr	used to make adjectives	jpn	倍	tr=-ばい, -bai	alt=-倍
eng	-fold	Suffix	tr	used to make adjectives	kor	배	alt=-배
eng	-fold	Suffix	tr	used to make adjectives	nld	-voudig
eng	-fold	Suffix	tr	used to make adjectives	pol	-krotny
eng	-fold	Suffix	tr	used to make adjectives	rus	-кра́тный
eng	-fold	Suffix	tr	used to make adjectives	slk	-krát
eng	-fold	Suffix	tr	used to make adjectives	swe	-faldig
eng	-fold	Suffix	tr	used to make adverbs	cor	-blek
eng	-fold	Suffix	tr	used to make adverbs	cor	-flek
eng	-fold	Suffix	tr	used to make adverbs	cor	-plek
eng	-fold	Suffix	tr	used to make adverbs	cym	-blyg
eng	-fold	Suffix	tr	used to make adverbs	cym	-phlyg
eng	-fold	Suffix	tr	used to make adverbs	deu	-fach
eng	-fold	Suffix	tr	used to make adverbs	deu	-faltig
eng	-fold	Suffix	tr	used to make adverbs	fin	-kertaisesti
eng	-fold	Suffix	tr	used to make adverbs	glv	-filley
eng	-fold	Suffix	tr	used to make adverbs	glv	-illey
eng	-fold	Suffix	tr	used to make adverbs	grc	-πλασιόνως
eng	-fold	Suffix	tr	used to make adverbs	hun	-a
eng	-fold	Suffix	tr	used to make adverbs	hun	-an
eng	-fold	Suffix	tr	used to make adverbs	hun	-e
eng	-fold	Suffix	tr	used to make adverbs	hun	-en
eng	-fold	Suffix	tr	used to make adverbs	hun	-ra
eng	-fold	Suffix	tr	used to make adverbs	hun	-re
eng	-fold	Suffix	tr	used to make adverbs	hun	-szeres
eng	-fold	Suffix	tr	used to make adverbs	hun	-szeresen
eng	-fold	Suffix	tr	used to make adverbs	hun	-szeresére
eng	-fold	Suffix	tr	used to make adverbs	hun	-szoros
eng	-fold	Suffix	tr	used to make adverbs	hun	-szörös
eng	-fold	Suffix	tr	used to make adverbs	hun	-szorosan
eng	-fold	Suffix	tr	used to make adverbs	hun	-szorosára
eng	-fold	Suffix	tr	used to make adverbs	hun	-szörösen
eng	-fold	Suffix	tr	used to make adverbs	hun	-szörösére
eng	-fold	Suffix	tr	used to make adverbs	hye	-պատիկ
eng	-fold	Suffix	tr	used to make adverbs	nld	-voudig
eng	-fold	Suffix	tr	used to make adverbs	pol	-kroć
eng	-fold	Suffix	tr	used to make adverbs	pol	-krotnie
eng	-fold	Suffix	tr	used to make adverbs	por	em X vezes
eng	-fold	Suffix	tr	used to make adverbs	rus	-кра́тно
eng	-fold	Suffix	tr	used to make adverbs	slk	-krát
eng	-fold	Suffix	tr	used to make adverbs	swe	-faldigt
eng	-fold	Suffix	tr	used to make adverbs	swe	-falt
eng	-free	Suffix	tr	free from; without	deu	-frei
eng	-free	Suffix	tr	free from; without	epo	sen-
eng	-free	Suffix	tr	free from; without	fra	sans
eng	-free	Suffix	tr	free from; without	hun	mentes	alt=-mentes
eng	-free	Suffix	tr	free from; without	hun	nélküli
eng	-free	Suffix	tr	free from; without	ita	senza
eng	-free	Suffix	tr	free from; without	nld	-vrij
eng	-free	Suffix	tr	free from; without	nor	-fri
eng	-free	Suffix	tr	free from; without	rus	без-
eng	-free	Suffix	tr	free from; without	rus	бес-
eng	-free	Suffix	tr	free from; without	spa	libre de
eng	-free	Suffix	tr	free from; without	spa	sin
eng	-free	Suffix	tr	free from; without	swe	-fri
eng	-free	Suffix	tr	free from; without	tur	-siz
eng	-free	Suffix	tr	free from; without	tur	-sız
