	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	so	Adjective	tr	in that state	fin	sellainen
eng	so	Adjective	tr	in that state	fra	le
eng	so	Adjective	tr	in that state	grc	οἷος
eng	so	Adjective	tr	in that state	grc	τοῖος
eng	so	Adjective	tr	in that state	grc	τοιόσδε
eng	so	Adjective	tr	in that state	grc	τοιοῦτος
eng	so	Adjective	tr	in that state	jpn	そう	tr=sō	sc=Jpan
eng	so	Adjective	tr	in that state	rus	тако́й
eng	so	Adjective	tr	true	cat	açò
eng	so	Adjective	tr	true	cat	això
eng	so	Adjective	tr	true	ces	tak
eng	so	Adjective	tr	true	dan	sådan
eng	so	Adjective	tr	true	deu	so
eng	so	Adjective	tr	true	fin	näin
eng	so	Adjective	tr	true	fin	niin
eng	so	Adjective	tr	true	grc	οὕτως
eng	so	Adjective	tr	true	grc	ὡς
eng	so	Adjective	tr	true	hun	igaz
eng	so	Adjective	tr	true	hun	így van
eng	so	Adjective	tr	true	jpn	そう	tr=sō	sc=Jpan
eng	so	Adjective	tr	true	kor	그래
eng	so	Adjective	tr	true	mya	ဟုတ်	sc=Mymr
eng	so	Adjective	tr	true	por	assim
eng	so	Adjective	tr	true	rus	так
eng	so	Adverb	tr	in a particular manner	ang	swā
eng	so	Adverb	tr	in a particular manner	aze	belə
eng	so	Adverb	tr	in a particular manner	aze	elə
eng	so	Adverb	tr	in a particular manner	cat	així
eng	so	Adverb	tr	in a particular manner	ces	tak
eng	so	Adverb	tr	in a particular manner	cmn	如此	tr=rúcǐ	sc=Hani
eng	so	Adverb	tr	in a particular manner	cmn	这样	tr=zhèyàng	sc=Hani
eng	so	Adverb	tr	in a particular manner	cmn	這樣	sc=Hani
eng	so	Adverb	tr	in a particular manner	dan	sådan
eng	so	Adverb	tr	in a particular manner	deu	so
eng	so	Adverb	tr	in a particular manner	dlm	coisa
eng	so	Adverb	tr	in a particular manner	ell	έτσι
eng	so	Adverb	tr	in a particular manner	epo	tiel
eng	so	Adverb	tr	in a particular manner	fin	niin
eng	so	Adverb	tr	in a particular manner	fin	siten
eng	so	Adverb	tr	in a particular manner	fin	täten
eng	so	Adverb	tr	in a particular manner	fra	ainsi
eng	so	Adverb	tr	in a particular manner	fra	comme ça
eng	so	Adverb	tr	in a particular manner	fur	cussì
eng	so	Adverb	tr	in a particular manner	hin	ऐसा
eng	so	Adverb	tr	in a particular manner	hin	यथा
eng	so	Adverb	tr	in a particular manner	hun	így
eng	so	Adverb	tr	in a particular manner	hun	úgy
eng	so	Adverb	tr	in a particular manner	isl	svona
eng	so	Adverb	tr	in a particular manner	ist	cussèi
eng	so	Adverb	tr	in a particular manner	ita	così
eng	so	Adverb	tr	in a particular manner	jpn	このように	tr=sono yō ni	sc=Jpan
eng	so	Adverb	tr	in a particular manner	kor	그렇게
eng	so	Adverb	tr	in a particular manner	lat	sic
eng	so	Adverb	tr	in a particular manner	mri	pēnā
eng	so	Adverb	tr	in a particular manner	nld	zo
eng	so	Adverb	tr	in a particular manner	nld	zodanig
eng	so	Adverb	tr	in a particular manner	nor	slik
eng	so	Adverb	tr	in a particular manner	oci	aital
eng	so	Adverb	tr	in a particular manner	pol	tak
eng	so	Adverb	tr	in a particular manner	por	assim
eng	so	Adverb	tr	in a particular manner	ron	așa
eng	so	Adverb	tr	in a particular manner	rus	так
eng	so	Adverb	tr	in a particular manner	san	एवम्
eng	so	Adverb	tr	in a particular manner	san	यथा
eng	so	Adverb	tr	in a particular manner	slv	tako
eng	so	Adverb	tr	in a particular manner	spa	así
eng	so	Adverb	tr	in a particular manner	swe	så
eng	so	Adverb	tr	in a particular manner	tha	เพื่อให้	tr=pêua hâi
eng	so	Adverb	tr	in a particular manner	tur	böyle
eng	so	Adverb	tr	in a particular manner	tur	öyle
eng	so	Adverb	tr	in a particular manner	tur	şöyle
eng	so	Adverb	tr	in a particular manner	ukr	так
eng	so	Adverb	tr	in a particular manner	vec	cusì
eng	so	Adverb	tr	in a particular manner	wln	come ça
eng	so	Adverb	tr	in a particular manner	wln	come çoula
eng	so	Adverb	tr	in a particular manner	wln	inla
eng	so	Adverb	tr	in a particular manner	wln	insi
