	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	16-cell	Noun	tr	four-dimensional object	epo	deksesĉelo
eng	16-cell	Noun	tr	four-dimensional object	ita	16-cella	f
eng	16-cell	Noun	tr	four-dimensional object	ita	4-ortoplesso	m
eng	16-cell	Noun	tr	four-dimensional object	ita	esadecacoro	m
eng	16-cell	Noun	tr	four-dimensional object	ita	ipertetraedro	m
eng	16-cell	Noun	tr	four-dimensional object	rus	шестнадцатиячейник
eng	16th	Adjective	tr		afr	16de
eng	16th	Adjective	tr		afr	16e
eng	16th	Adjective	tr		isl	16.
eng	16th	Adjective	tr		nor	16.
eng	16th	Adjective	tr		pol	16.
eng	16th	Adjective	tr		swe	16:e
eng	16th	Adjective	tr		tel	౧౬వ
eng	16th	Adjective	tr		tur	16.
eng	16th	Adjective	tr		tur	16'üncü
