	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	zigzag	Noun	tr	line or path	fas	زیگزاگ	tr=zigzâg	sc=fa-Arab
eng	zigzag	Noun	tr	line or path	fin	siksakki
eng	zigzag	Noun	tr	line or path	fra	zigzag	m
eng	zigzag	Noun	tr	line or path	gle	fiarlán	m
eng	zigzag	Noun	tr	line or path	glg	zigzag	m
eng	zigzag	Noun	tr	line or path	hun	cikcakk
eng	zigzag	Noun	tr	line or path	hye	զիգզագ
eng	zigzag	Noun	tr	line or path	ita	zigzag	m
eng	zigzag	Noun	tr	line or path	jpn	ジグザグ	tr=jiguzagu
eng	zigzag	Noun	tr	line or path	kat	ზიგზაგი
eng	zigzag	Noun	tr	line or path	kat	იკანკელი
eng	zigzag	Noun	tr	line or path	kat	ტეხილი
eng	zigzag	Noun	tr	line or path	kor	갈지자
eng	zigzag	Noun	tr	line or path	kor	지그재그
eng	zigzag	Noun	tr	line or path	nor	sikksakk	m
eng	zigzag	Noun	tr	line or path	pol	zygzak	m
eng	zigzag	Noun	tr	line or path	por	ziguezague	m
eng	zigzag	Noun	tr	line or path	rus	зигза́г	m
eng	zigzag	Noun	tr	line or path	sot	letswedintsweke
eng	zigzag	Noun	tr	line or path	spa	zigzag	m
eng	zigzag	Noun	tr	line or path	swe	sicksack
eng	zigzag	Noun	tr	line or path	tur	zikzak
eng	zigzag	Noun	tr	turn	est	siksak
eng	zigzag	Noun	tr	turn	fin	siksakki
eng	zigzag	Noun	tr	turn	fin	terävä käännös
eng	zigzag	Verb	tr	move in a zigzag manner	cat	zigzaguejar
eng	zigzag	Verb	tr	move in a zigzag manner	ces	kličkovat	impf
eng	zigzag	Verb	tr	move in a zigzag manner	cmn	弯弯曲曲	tr=wānwānqūqū
eng	zigzag	Verb	tr	move in a zigzag manner	cmn	彎彎曲曲
eng	zigzag	Verb	tr	move in a zigzag manner	cmn	曲折前进	tr=qūzhé qiánjìn
eng	zigzag	Verb	tr	move in a zigzag manner	cmn	曲折前進
eng	zigzag	Verb	tr	move in a zigzag manner	cmn	蜿蜒	tr=wānyán
eng	zigzag	Verb	tr	move in a zigzag manner	cor	kammdreylya
eng	zigzag	Verb	tr	move in a zigzag manner	cym	igamogamu
eng	zigzag	Verb	tr	move in a zigzag manner	epo	zigzagi
eng	zigzag	Verb	tr	move in a zigzag manner	est	siksakitama
eng	zigzag	Verb	tr	move in a zigzag manner	fin	mutkitella
eng	zigzag	Verb	tr	move in a zigzag manner	fin	pujotella
eng	zigzag	Verb	tr	move in a zigzag manner	fin	säntäillä
eng	zigzag	Verb	tr	move in a zigzag manner	fra	zigzaguer
eng	zigzag	Verb	tr	move in a zigzag manner	hbs	ševuljica
eng	zigzag	Verb	tr	move in a zigzag manner	ido	zigzagar
eng	zigzag	Verb	tr	move in a zigzag manner	jpn	ジグザグに進む	tr=jiguzagu ni susumu
eng	zigzag	Verb	tr	move in a zigzag manner	mri	whakatahataha
eng	zigzag	Verb	tr	move in a zigzag manner	nmn	ǂūbe
eng	zigzag	Verb	tr	move in a zigzag manner	por	ziguezaguear
eng	zigzag	Verb	tr	move in a zigzag manner	rus	де́лать зигза́ги
eng	zigzag	Verb	tr	move in a zigzag manner	rus	идти́ зигза́гом
eng	zigzag	Verb	tr	move in a zigzag manner	spa	zigzaguear
eng	zilch	Noun	tr	''(informal)'' nothing	deu	nix
eng	zilch	Noun	tr	''(informal)'' nothing	epo	nenio
eng	zilch	Noun	tr	''(informal)'' nothing	fin	ei-kukaan
eng	zilch	Noun	tr	''(informal)'' nothing	fra	que dalle
eng	zilch	Noun	tr	''(informal)'' nothing	fra	que pouic
eng	zilch	Noun	tr	''(informal)'' nothing	jpn	何も	tr=nani mo
eng	zilch	Noun	tr	''(informal)'' nothing	ron	boacă	f
eng	zilch	Noun	tr	''(informal)'' nothing	ron	canci
eng	zilch	Noun	tr	''(informal)'' nothing	ron	ioc
