	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	JSC	Noun	tr	joint-stock company	ces	a.s.
eng	JSC	Noun	tr	joint-stock company	deu	AG
eng	JSC	Noun	tr	joint-stock company	rus	АО
eng	JSC	Noun	tr	joint-stock company	slv	d. d.
eng	JSC	Noun	tr	joint-stock company	spa	S.A.
eng	JSC	Noun	tr	joint-stock company	swe	Ab
eng	JSC	Noun	tr	joint-stock company	swe	AB
eng	JSC	Noun	tr	joint-stock company	tur	AŞ
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	cmn	自卫队	tr=zìwèiduì	sc=Hani
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	cmn	自衛隊	sc=Hani
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	deu	Selbstverteidigungsstreitkräfte	f-p
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	fra	Forces japonaises d’autodéfense	f-p
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	jpn	自衛隊	tr=jieitai
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	kor	자위대	sc=Kore
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	kor	自衛隊	sc=Kore
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	rus	си́лы самооборо́ны	f-p
eng	JSDF	Proper noun	tr	Japan Self-Defense Forces	rus	Си́лы самооборо́ны Япо́нии	f-p
