	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	e.g.	Adverb	tr	abbreviation for “for example”	ara	على سبيل المثال
eng	e.g.	Adverb	tr	abbreviation for “for example”	bul	напр.	sc=Cyrl
eng	e.g.	Adverb	tr	abbreviation for “for example”	cat	p. ex.
eng	e.g.	Adverb	tr	abbreviation for “for example”	ces	např.
eng	e.g.	Adverb	tr	abbreviation for “for example”	cmn	例如	tr=lìrú
eng	e.g.	Adverb	tr	abbreviation for “for example”	cym	e.e.
eng	e.g.	Adverb	tr	abbreviation for “for example”	cym	er enghraifft
eng	e.g.	Adverb	tr	abbreviation for “for example”	dan	f.eks.
eng	e.g.	Adverb	tr	abbreviation for “for example”	dan	for eksempel
eng	e.g.	Adverb	tr	abbreviation for “for example”	dan	fx
eng	e.g.	Adverb	tr	abbreviation for “for example”	deu	bspw.
eng	e.g.	Adverb	tr	abbreviation for “for example”	deu	z. B.
eng	e.g.	Adverb	tr	abbreviation for “for example”	deu	z. E.
eng	e.g.	Adverb	tr	abbreviation for “for example”	dsb	na pś.
eng	e.g.	Adverb	tr	abbreviation for “for example”	dsb	na pśikład
eng	e.g.	Adverb	tr	abbreviation for “for example”	ell	παραδείγματος χάριν
eng	e.g.	Adverb	tr	abbreviation for “for example”	ell	π.χ.
eng	e.g.	Adverb	tr	abbreviation for “for example”	epo	ekz.
eng	e.g.	Adverb	tr	abbreviation for “for example”	est	nt
eng	e.g.	Adverb	tr	abbreviation for “for example”	eus	adib.
eng	e.g.	Adverb	tr	abbreviation for “for example”	fao	t.d.
eng	e.g.	Adverb	tr	abbreviation for “for example”	fao	til dømis
eng	e.g.	Adverb	tr	abbreviation for “for example”	fas	برای مثال	sc=Arab
eng	e.g.	Adverb	tr	abbreviation for “for example”	fin	esim.
eng	e.g.	Adverb	tr	abbreviation for “for example”	fra	par ex.
eng	e.g.	Adverb	tr	abbreviation for “for example”	gla	me
eng	e.g.	Adverb	tr	abbreviation for “for example”	gle	mar shampla
eng	e.g.	Adverb	tr	abbreviation for “for example”	gle	m.sh.
eng	e.g.	Adverb	tr	abbreviation for “for example”	hbs	npr.
eng	e.g.	Adverb	tr	abbreviation for “for example”	hbs	нпр.
eng	e.g.	Adverb	tr	abbreviation for “for example”	heb	לדוגמה	tr=l'dugmá
eng	e.g.	Adverb	tr	abbreviation for “for example”	heb	למשל	tr=l'mashál
eng	e.g.	Adverb	tr	abbreviation for “for example”	hun	pl.
eng	e.g.	Adverb	tr	abbreviation for “for example”	hye	օր.
eng	e.g.	Adverb	tr	abbreviation for “for example”	ido	exemple
eng	e.g.	Adverb	tr	abbreviation for “for example”	isl	t.d.
eng	e.g.	Adverb	tr	abbreviation for “for example”	isl	til dæmis
eng	e.g.	Adverb	tr	abbreviation for “for example”	ita	ad es.
eng	e.g.	Adverb	tr	abbreviation for “for example”	jpn	例えば	tr=tatoeba	sc=Jpan
eng	e.g.	Adverb	tr	abbreviation for “for example”	kat	მაგ.
eng	e.g.	Adverb	tr	abbreviation for “for example”	kmr	mîsalen
eng	e.g.	Adverb	tr	abbreviation for “for example”	kmr	wekî mînak
eng	e.g.	Adverb	tr	abbreviation for “for example”	kmr	wekî nimûne
eng	e.g.	Adverb	tr	abbreviation for “for example”	kmr	w.m.
eng	e.g.	Adverb	tr	abbreviation for “for example”	kmr	w.n.
eng	e.g.	Adverb	tr	abbreviation for “for example”	kor	예를 들면
eng	e.g.	Adverb	tr	abbreviation for “for example”	lat	e. c.
eng	e.g.	Adverb	tr	abbreviation for “for example”	lat	e. g.
eng	e.g.	Adverb	tr	abbreviation for “for example”	lat	ex. gr.
eng	e.g.	Adverb	tr	abbreviation for “for example”	lav	piem.
eng	e.g.	Adverb	tr	abbreviation for “for example”	lit	pvz.
eng	e.g.	Adverb	tr	abbreviation for “for example”	ltz	z. B.
eng	e.g.	Adverb	tr	abbreviation for “for example”	mkd	на пр.
eng	e.g.	Adverb	tr	abbreviation for “for example”	msa	mis.
eng	e.g.	Adverb	tr	abbreviation for “for example”	nld	bijv.
