	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Vulgate	Proper noun	tr	Latin Bible translation	ukr	Вульґа́та	f
eng	Vulgate	Proper noun	tr	Latin Bible translation	yue	武加大譯本	sc=Hani
eng	Vulgate	Proper noun	tr	Latin Bible translation	yue	武加大译本	tr=mou5 gaa1 daai6 jik6 bun2	sc=Hani
eng	Vulgate	Proper noun	tr	Latin Bible translation	yue	通俗譯本	sc=Hani
eng	Vulgate	Proper noun	tr	Latin Bible translation	yue	通俗译本	tr=tung1 zuk6 jik6 bun2	sc=Hani
eng	Vulpecula	Proper noun	tr	autumn constellation	afr	Vos
eng	Vulpecula	Proper noun	tr	autumn constellation	ara	الثعلب
eng	Vulpecula	Proper noun	tr	autumn constellation	aze	Kiçik Tülkü
eng	Vulpecula	Proper noun	tr	autumn constellation	bak	Бала төлкө
eng	Vulpecula	Proper noun	tr	autumn constellation	bel	Лісічка
eng	Vulpecula	Proper noun	tr	autumn constellation	ben	শৃগাল মণ্ডল
eng	Vulpecula	Proper noun	tr	autumn constellation	bre	Louarnig
eng	Vulpecula	Proper noun	tr	autumn constellation	bul	Малка лисица
eng	Vulpecula	Proper noun	tr	autumn constellation	cat	Guineueta
eng	Vulpecula	Proper noun	tr	autumn constellation	cdo	狐狸座	tr=Hùlìcô̤	sc=Hani
eng	Vulpecula	Proper noun	tr	autumn constellation	ces	Lištičky
eng	Vulpecula	Proper noun	tr	autumn constellation	cmn	狐狸座	sc=Hani
eng	Vulpecula	Proper noun	tr	autumn constellation	cos	A Volpe
eng	Vulpecula	Proper noun	tr	autumn constellation	dan	Ræven
eng	Vulpecula	Proper noun	tr	autumn constellation	deu	Fuchs	m
eng	Vulpecula	Proper noun	tr	autumn constellation	ell	Αλώπηξ	f
eng	Vulpecula	Proper noun	tr	autumn constellation	epo	Vulpo
eng	Vulpecula	Proper noun	tr	autumn constellation	est	Rebane
