	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	space complexity	Noun	tr	amount of space	jpn	空間計算量	tr=くうかんけいさんりょう, kūkankeisanryō
eng	space complexity	Noun	tr	amount of space	pol	złożoność pamięciowa	f
eng	spacecraft	Noun	tr		dan	rumfartøj	n
eng	spacecraft	Noun	tr		deu	Raumfahrzeug	n
eng	spacecraft	Noun	tr		deu	Weltraumfahrzeug	n
eng	spacecraft	Noun	tr		deu	Weltraumflugkörper	m
eng	spacecraft	Noun	tr		fra	astronef	m
eng	spacecraft	Noun	tr		fra	spationef	m
eng	spacecraft	Noun	tr		fra	véhicule spatial	m
eng	spacecraft	Noun	tr		heb	חללית	f	tr=khalalít
eng	spacecraft	Noun	tr		nds-de	Ruumfohrtüüg	n
eng	spacecraft	Noun	tr		nno	romfartøy	n
eng	spacecraft	Noun	tr		nob	romfartøy	n
eng	spacecraft	Noun	tr		swe	rymdfarkost	n
eng	space curve	Noun	tr	curve in a space	nld	ruimtekromme	f
eng	space debris	Noun	tr	objects in orbit without useful purpose	cat	brossa espacial	f
eng	space debris	Noun	tr	objects in orbit without useful purpose	cat	ferralla espacial	f
eng	space debris	Noun	tr	objects in orbit without useful purpose	cmn	空間碎片
eng	space debris	Noun	tr	objects in orbit without useful purpose	cmn	空间碎片	tr=kōngjiān suìpiàn
eng	space debris	Noun	tr	objects in orbit without useful purpose	deu	Weltraummüll	m
eng	space debris	Noun	tr	objects in orbit without useful purpose	deu	Weltraumschrott	m
eng	space debris	Noun	tr	objects in orbit without useful purpose	fin	avaruusromu
eng	space debris	Noun	tr	objects in orbit without useful purpose	hun	kozmikus hulladék
eng	space debris	Noun	tr	objects in orbit without useful purpose	hun	űrszemét
eng	space debris	Noun	tr	objects in orbit without useful purpose	msa	reja angkasa
eng	space debris	Noun	tr	objects in orbit without useful purpose	msa	sampah angkasa
eng	space debris	Noun	tr	objects in orbit without useful purpose	nld	ruimteschroot
eng	space debris	Noun	tr	objects in orbit without useful purpose	rus	косми́ческий му́сор	m
eng	space debris	Noun	tr	objects in orbit without useful purpose	spa	basura espacial	f
eng	space debris	Noun	tr	objects in orbit without useful purpose	swe	rymdskrot	n
eng	space defense	Noun	tr	defensive measure	fin	avaruuspuolustus
eng	space elevator	Noun	tr	cable connecting ground with space	fin	avaruushissi
eng	space elevator	Noun	tr	cable connecting ground with space	fra	ascenseur spatial	m
eng	space elevator	Noun	tr	cable connecting ground with space	ita	ascensore spaziale	m
eng	space elevator	Noun	tr	cable connecting ground with space	por	elevador espacial	m
eng	space elevator	Noun	tr	cable connecting ground with space	swe	rymdhiss
eng	space exploration	Noun	tr	investigation of space	cmn	太空探索	tr=tàikōng tànsuǒ
eng	space exploration	Noun	tr	investigation of space	deu	Weltraumforschung	f
eng	space exploration	Noun	tr	investigation of space	fin	avaruuden valloitus
eng	space exploration	Noun	tr	investigation of space	fin	avaruustoiminta
eng	space exploration	Noun	tr	investigation of space	fin	avaruustutkimus
eng	space exploration	Noun	tr	investigation of space	hun	űrkutatás
eng	space exploration	Noun	tr	investigation of space	swe	rymd	alt=rymden
eng	space exploration	Noun	tr	investigation of space	swe	rymdforskning	c
eng	space exploration	Noun	tr	investigation of space	swe	utforskning	c
eng	spacefarer	Noun	tr		bel	зарапла́вец	m
eng	spacefarer	Noun	tr		rus	звездопла́ватель	m
eng	spacefarer	Noun	tr		rus	звездопла́вательница	f
eng	spacefarer	Noun	tr		ukr	зорепла́вець	m
eng	space flight	Noun	tr	flight into, from, or through space	cmn	航天	tr=hángtiān	sc=Hani
eng	space flight	Noun	tr	flight into, from, or through space	deu	Raumfahrt	f
eng	space flight	Noun	tr	flight into, from, or through space	fin	avaruuslento
eng	space flight	Noun	tr	flight into, from, or through space	fin	avaruuslento
eng	space flight	Noun	tr	flight into, from, or through space	fra	vol spatial	m
eng	space flight	Noun	tr	flight into, from, or through space	glg	voo espacial	m
eng	space flight	Noun	tr	flight into, from, or through space	jpn	宇宙飛行	tr=うちゅうひこう, uchūhikō	sc=Jpan
eng	space flight	Noun	tr	flight into, from, or through space	kaz	ғарышқа ұшу
eng	space flight	Noun	tr	flight into, from, or through space	nld	ruimtevaart	f
eng	space flight	Noun	tr	flight into, from, or through space	ron	călătorie spațială	f
eng	space flight	Noun	tr	flight into, from, or through space	ron	zbor spațial	n
eng	space flight	Noun	tr	flight into, from, or through space	rus	косми́ческий полёт	m
eng	space flight	Noun	tr	flight into, from, or through space	spa	viaje espacial	m
eng	space flight	Noun	tr	flight into, from, or through space	swe	rymdfärd	c
eng	space flight	Noun	tr	voyage in space	ces	kosmický let	m
eng	space flight	Noun	tr	voyage in space	cmn	航天	tr=hángtiān	sc=Hani
eng	space flight	Noun	tr	voyage in space	deu	Raumfahrt	f
eng	space flight	Noun	tr	voyage in space	fin	avaruuslento
eng	space flight	Noun	tr	voyage in space	fra	vol spatial	m
eng	space flight	Noun	tr	voyage in space	ita	volo spaziale	m
eng	space flight	Noun	tr	voyage in space	jpn	宇宙飛行	tr=うちゅうひこう, uchūhikō	sc=Jpan
eng	space flight	Noun	tr	voyage in space	por	vôo espacial	m
eng	space flight	Noun	tr	voyage in space	ron	călătorie spațială	f
eng	space flight	Noun	tr	voyage in space	rus	косми́ческий полёт	m
eng	space flight	Noun	tr	voyage in space	spa	viaje espacial	m
eng	space flight	Noun	tr	voyage in space	spa	vuelo espacial	m
eng	space flight	Noun	tr	voyage in space	swe	rymdfärd	c
eng	spaceforce	Noun	tr	military spaceforce	fra	armée de l'espace
eng	space frame	Noun	tr	a three-dimensional truss, often of steel, forming a rigid, stable structure	cmn	空間桁架
eng	space frame	Noun	tr	a three-dimensional truss, often of steel, forming a rigid, stable structure	deu	Raumfachwerk
eng	space frame	Noun	tr	a three-dimensional truss, often of steel, forming a rigid, stable structure	fas	قاب فضایی
eng	space frame	Noun	tr	a three-dimensional truss, often of steel, forming a rigid, stable structure	fin	avaruusrakenne
eng	space frame	Noun	tr	a three-dimensional truss, often of steel, forming a rigid, stable structure	ita	struttura reticolare
eng	space frame	Noun	tr	a three-dimensional truss, often of steel, forming a rigid, stable structure	nld	spaceframe
eng	space frame	Noun	tr	a three-dimensional truss, often of steel, forming a rigid, stable structure	spa	malla espacial
eng	space frame	Noun	tr	a three-dimensional truss, often of steel, forming a rigid, stable structure	tur	uzay çatı
eng	space heater	Noun	tr	heating appliance	cat	calefactor	m
eng	space heater	Noun	tr	heating appliance	deu	Heizlüfter	m
eng	space heater	Noun	tr	heating appliance	fra	convecteur	m
eng	space heater	Noun	tr	heating appliance	hun	fűtőkészülék
eng	space heater	Noun	tr	heating appliance	hun	hősugárzó
eng	space heater	Noun	tr	heating appliance	swe	kamin
eng	space heating	Noun	tr	heating of rooms	fin	lämmitys
eng	space hopper	Noun	tr	large rubber ball upon which one bounces	deu	Hüpfball
eng	space hopper	Noun	tr	large rubber ball upon which one bounces	nld	kangoeroebal	m
eng	space hopper	Noun	tr	large rubber ball upon which one bounces	nld	skippybal	m
eng	space hopper	Noun	tr	large rubber ball upon which one bounces	nld	springbal	m
eng	space hopper	Noun	tr	large rubber ball upon which one bounces	rus	хоппер	m
eng	space hopper	Noun	tr	large rubber ball upon which one bounces	spa	balón saltarín	m
eng	space hopper	Noun	tr	large rubber ball upon which one bounces	swe	hoppboll	c
eng	space law	Noun	tr	body of law	fin	avaruusoikeus
eng	space law	Noun	tr	body of law	spa	derecho espacial	m
eng	spacelike	Adjective	tr	having the properties of space	deu	raumartig
eng	spacelike	Adjective	tr	mathematics, of a four-vector	deu	raumartig
eng	spacelike	Adjective	tr	physics, of the interval between two events in spacetime	deu	raumartig
eng	spaceman	Noun	tr	astronaut	cor	den efanvos	m
eng	spaceman	Noun	tr	astronaut	cor	stervarner	m
eng	spaceman	Noun	tr	astronaut	dan	astronaut	c
eng	spaceman	Noun	tr	astronaut	dan	kosmonaut	c
eng	spaceman	Noun	tr	astronaut	dan	rumfarer	c
eng	spaceman	Noun	tr	astronaut	dan	rummand	c
eng	spaceman	Noun	tr	astronaut	deu	Astronaut	m
eng	spaceman	Noun	tr	astronaut	deu	Kosmonaut	m
eng	spaceman	Noun	tr	astronaut	deu	Raumfahrer	m
eng	spaceman	Noun	tr	astronaut	deu	Spationaut	m
eng	spaceman	Noun	tr	astronaut	deu	Weltraumfahrer	m
eng	spaceman	Noun	tr	astronaut	fin	avaruuslentäjä
eng	spaceman	Noun	tr	astronaut	fra	astronaute	m	f
eng	spaceman	Noun	tr	astronaut	fra	cosmonaute	m	f
eng	spaceman	Noun	tr	astronaut	fra	spationaute	m	f
eng	spaceman	Noun	tr	astronaut	ina	astronauta
eng	spaceman	Noun	tr	astronaut	ita	astronauta	m	f
eng	spaceman	Noun	tr	astronaut	ita	cosmonauta	m	f
eng	spaceman	Noun	tr	astronaut	lit	astronautas	m
eng	spaceman	Noun	tr	astronaut	lit	kosmonautas	m
eng	spaceman	Noun	tr	astronaut	pol	astronauta	m
eng	spaceman	Noun	tr	astronaut	pol	kosmonauta	m
eng	spaceman	Noun	tr	astronaut	por	astronauta	m	f
eng	spaceman	Noun	tr	astronaut	por	cosmonauta	m	f
eng	spaceman	Noun	tr	astronaut	ron	astronaut	m
eng	spaceman	Noun	tr	astronaut	rus	астрона́вт	m
eng	spaceman	Noun	tr	astronaut	rus	космона́вт	m
eng	spaceman	Noun	tr	astronaut	spa	astronauta	m	f
eng	spaceman	Noun	tr	astronaut	spa	cosmonauta	m	f
eng	spaceman	Noun	tr	astronaut	spa	hombre del espacio	m
eng	spaceman	Noun	tr	astronaut	swe	astronaut	c
eng	spaceman	Noun	tr	astronaut	swe	rymdfarare	c
eng	spaceman	Noun	tr	astronaut	tgl	taunlawak
eng	space medicine	Noun	tr	branch of medicine	fin	avaruuslääketiede
eng	space mission	Noun	tr	journey into space	ces	vesmírná mise	f
eng	space mission	Noun	tr	journey into space	deu	Weltraummission	f
eng	space mission	Noun	tr	journey into space	fin	avaruuslento
eng	space mission	Noun	tr	journey into space	fin	avaruustehtävä
eng	space mission	Noun	tr	journey into space	fra	mission spatiale	f
eng	space mission	Noun	tr	journey into space	tur	uzay yolculuğu
eng	space motion	Noun	tr	real or apparent motion	fin	avaruusliike
eng	space	Noun	tr	a gap, an empty place	deu	Freiraum
eng	space	Noun	tr	a gap, an empty place	fin	väli
eng	space	Noun	tr	a gap, an empty place	gle	spás	m
eng	space	Noun	tr	a gap, an empty place	grc	κένωμα	n
eng	space	Noun	tr	a gap, an empty place	hun	hely
eng	space	Noun	tr	a gap, an empty place	hun	köz
eng	space	Noun	tr	a gap, an empty place	hun	térköz
eng	space	Noun	tr	a gap, an empty place	mri	hemanga
eng	space	Noun	tr	a gap, an empty place	tha	ช่อง
eng	space	Noun	tr	a gap, an empty place	tur	boşluk
eng	space	Noun	tr	area beyond atmosphere of planets	ara	فَضَاء	m
eng	space	Noun	tr	area beyond atmosphere of planets	asm	মহাকাশ
eng	space	Noun	tr	area beyond atmosphere of planets	aze	fəza
eng	space	Noun	tr	area beyond atmosphere of planets	aze	kosmos
