	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	6th	Adjective	tr		ang	6.
eng	6th	Adjective	tr		ang	6ta
eng	6th	Adjective	tr		cat	6è
eng	6th	Adjective	tr		ces	6.
eng	6th	Adjective	tr		cym	6ed
eng	6th	Adjective	tr		dan	6.
eng	6th	Adjective	tr		deu	6.
eng	6th	Adjective	tr		fin	6.
eng	6th	Adjective	tr		fra	6ème
eng	6th	Adjective	tr		fry	6e
eng	6th	Adjective	tr		gle	6ú
eng	6th	Adjective	tr		glv	6oo
eng	6th	Adjective	tr		ina	6e
eng	6th	Adjective	tr		ind	ke-6
eng	6th	Adjective	tr		ita	6ª	f
eng	6th	Adjective	tr		ita	6º	m
eng	6th	Adjective	tr		kor	6번째	tr=yeoseot beonjjae
eng	6th	Adjective	tr		nld	6de
eng	6th	Adjective	tr		nld	6e
eng	6th	Adjective	tr		nor	6.
eng	6th	Adjective	tr		pol	6.
eng	6th	Adjective	tr		por	6ª	f
eng	6th	Adjective	tr		por	6º	m
eng	6th	Adjective	tr		ron	6-a	f
eng	6th	Adjective	tr		ron	6-lea	m
eng	6th	Adjective	tr		rus	6-ой
eng	6th	Adjective	tr		spa	6ª	f
eng	6th	Adjective	tr		spa	6º	m
eng	6th	Adjective	tr		swe	6:e
eng	6th	Adjective	tr		tur	6.
eng	6th	Adjective	tr		tur	6'ncı
