	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	ménage à trois	Noun	tr		ita	sesso a tre	m
eng	ménage à trois	Noun	tr		por	ménage à trois	m
eng	ménage à trois	Noun	tr		por	sexo a três	m
eng	ménage à trois	Noun	tr		rus	шве́дская семья́	f
eng	ménage à trois	Noun	tr		spa	trío	m
eng	métier	Noun	tr	calling	bul	занаятие	n
eng	métier	Noun	tr	calling	cmn	职业	tr=zhíyè
eng	métier	Noun	tr	calling	cmn	職業
eng	métier	Noun	tr	calling	dan	kald	n
eng	métier	Noun	tr	calling	deu	Metier	n
eng	métier	Noun	tr	calling	fin	ammatti
eng	métier	Noun	tr	calling	fra	métier
eng	métier	Noun	tr	calling	nld	beroep	m
eng	métier	Noun	tr	calling	por	metiê	m
eng	métier	Noun	tr	calling	por	ofício
eng	métier	Noun	tr	calling	ron	vocație	f
eng	métier	Noun	tr	calling	swe	kall
eng	métier	Noun	tr	feature	cmn	特点	tr=tèdiǎn
eng	métier	Noun	tr	feature	cmn	特點
eng	métier	Noun	tr	feature	fin	ominaisuus
eng	métier	Noun	tr	forte	cmn	专长	tr=zhuāncháng
eng	métier	Noun	tr	forte	cmn	專長
eng	métier	Noun	tr	forte	dan	force	c
eng	métier	Noun	tr	forte	dan	styrke	c
eng	métier	Noun	tr	forte	deu	Metier	n
eng	métier	Noun	tr	forte	fin	vahvuus
eng	métier	Noun	tr	forte	ron	putere	f
eng	métier	Noun	tr	forte	swe	styrka
