	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	12th	Adjective	tr		ceb	ika-12
eng	12th	Adjective	tr		ces	12.
eng	12th	Adjective	tr		dan	12.
eng	12th	Adjective	tr		deu	12.
eng	12th	Adjective	tr		fra	12e	alt=12<sup>e</sup>
eng	12th	Adjective	tr		fra	12ème	alt=12<sup>ème</sup>
eng	12th	Adjective	tr		glv	12oo
eng	12th	Adjective	tr		ita	12º
eng	12th	Adjective	tr		kor	12번째	tr=yeoldu beonjjae
eng	12th	Adjective	tr		nld	12de
eng	12th	Adjective	tr		nld	12e
eng	12th	Adjective	tr		nor	12.
eng	12th	Adjective	tr		pol	12.
eng	12th	Adjective	tr		por	12º
eng	12th	Adjective	tr		rus	12-е	n
eng	12th	Adjective	tr		rus	12-й	m
eng	12th	Adjective	tr		rus	12-ый	m
eng	12th	Adjective	tr		rus	12-я	f
eng	12th	Adjective	tr		swe	12:e
eng	12th	Adjective	tr		tur	12.
eng	12th	Adjective	tr		tur	12'nci
eng	120-cell	Noun	tr	four-dimensional polytope	epo	centdudekĉelo
eng	120-cell	Noun	tr	four-dimensional polytope	ita	120-celle	m
eng	120-cell	Noun	tr	four-dimensional polytope	ita	iperdodecaedro	m
