	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	tgk	тозӣ
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	tha	อาหรับ
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	tuk	arap
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	tur	Arap
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	ukr	ара́бський
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	urd	عربی	tr='arabī
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	uzb	arab
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	vie	Á rập
eng	Arab	Adjective	tr	of or pertaining to Arabs and their nations	yid	אַראַביש
eng	araba	Noun	tr	carriage	ara	عَرَبَة	f
eng	araba	Noun	tr	carriage	aze	araba
eng	araba	Noun	tr	carriage	bak	арба
eng	araba	Noun	tr	carriage	bel	арба́	f
eng	araba	Noun	tr	carriage	ell	αραμπάδες	m-p
eng	araba	Noun	tr	carriage	ell	αραμπάς	m-s
eng	araba	Noun	tr	carriage	fas	ارابه	tr=arâbe, arrâbe
eng	araba	Noun	tr	carriage	fas	عرابه	tr='arrâbe
eng	araba	Noun	tr	carriage	fra	araba	f
eng	araba	Noun	tr	carriage	fra	arraba	f
eng	araba	Noun	tr	carriage	hin	अराबा
eng	araba	Noun	tr	carriage	kaz	арба
eng	araba	Noun	tr	carriage	kir	араба
eng	araba	Noun	tr	carriage	kir	арба
eng	araba	Noun	tr	carriage	krc	арба	tr=arba
eng	araba	Noun	tr	carriage	kum	арба
eng	araba	Noun	tr	carriage	por	arabá	f
eng	araba	Noun	tr	carriage	pus	ارابه	f	tr=arābá
eng	araba	Noun	tr	carriage	pus	عرابه	f	tr=arābá
eng	araba	Noun	tr	carriage	rus	арба́	f
eng	araba	Noun	tr	carriage	spa	araba	f
eng	araba	Noun	tr	carriage	swe	arabavagn
eng	araba	Noun	tr	carriage	swe	arabo
eng	araba	Noun	tr	carriage	tat	араба
eng	araba	Noun	tr	carriage	tat	арба
eng	araba	Noun	tr	carriage	tgk	ароба
eng	araba	Noun	tr	carriage	tuk	araba
eng	araba	Noun	tr	carriage	tur	araba
eng	araba	Noun	tr	carriage	uig	ھارۋا
eng	araba	Noun	tr	carriage	ukr	арба́	f
eng	araba	Noun	tr	carriage	urd	ارابہ	tr=arāba
eng	araba	Noun	tr	carriage	uzb	arava
eng	Arabela	Proper noun	tr	a Zaparoan language spoken in Peru	por	arabela	m
eng	Arabella	Proper noun	tr	female given name	por	Arabela	f
eng	arabesqued	Adjective	tr	patterned with arabesques	por	arabescado
eng	arabesque	Noun	tr	(music) ornate composition	bul	арабеск	m
eng	arabesque	Noun	tr	(music) ornate composition	bul	арабеска	f
eng	arabesque	Noun	tr	(music) ornate composition	deu	Arabeske	f
eng	arabesque	Noun	tr	(music) ornate composition	hun	arabeszk
eng	arabesque	Noun	tr	(music) ornate composition	jpn	アラベスク	tr=arabesuku
eng	arabesque	Noun	tr	(music) ornate composition	pol	arabeska	f
eng	arabesque	Noun	tr	(music) ornate composition	rus	арабе́ск	m
eng	arabesque	Noun	tr	(music) ornate composition	rus	арабе́ска	f
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	bul	арабеск	m
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	bul	арабеска	f
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	cat	arabesc	m
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	deu	Arabeske	f
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	ell	αραβούργημα	n
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	epo	arabesko
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	fas	اسلیمی	tr=eslimi
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	fin	arabeski
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	fra	arabesque	?
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	glg	arabesco	m
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	hun	arabeszk
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	ita	arabesco	m
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	pol	arabeska	f
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	por	arabesco	m
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	rus	арабе́ск	m
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	rus	арабе́ска	f
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	spa	arabesco	m
eng	arabesque	Noun	tr	ornamental design used in Islamic Art	tur	arabesk
eng	Arabian	Adjective	tr	related to Arabia	ang	Arabisċ
eng	Arabian	Adjective	tr	related to Arabia	ara	عَرَبِي
eng	Arabian	Adjective	tr	related to Arabia	cmn	阿拉伯	tr=Ālābó de	alt=阿拉伯的	sc=Hani
eng	Arabian	Adjective	tr	related to Arabia	eus	arabiar
eng	Arabian	Adjective	tr	related to Arabia	fin	arabialainen
eng	Arabian	Adjective	tr	related to Arabia	gla	Arabach
eng	Arabian	Adjective	tr	related to Arabia	gle	Arabach
eng	Arabian	Adjective	tr	related to Arabia	glv	Arabagh
eng	Arabian	Adjective	tr	related to Arabia	hbs	arábījskī
eng	Arabian	Adjective	tr	related to Arabia	hbs	ара́бӣјскӣ	m	sc=Cyrl
eng	Arabian	Adjective	tr	related to Arabia	heb	עֲרָבִי	m	tr=araví	sc=Hebr
eng	Arabian	Adjective	tr	related to Arabia	heb	עֲרָבִית	f	tr=aravít	sc=Hebr
eng	Arabian	Adjective	tr	related to Arabia	hin	अरब
eng	Arabian	Adjective	tr	related to Arabia	hin	अरबी
eng	Arabian	Adjective	tr	related to Arabia	hun	arábiai
eng	Arabian	Adjective	tr	related to Arabia	ido	Arabiana
eng	Arabian	Adjective	tr	related to Arabia	jpn	アラビア	tr=Arabia no	alt=アラビアの	sc=Jpan
eng	Arabian	Adjective	tr	related to Arabia	lat	Arabicus
eng	Arabian	Adjective	tr	related to Arabia	lav	arābisks
eng	Arabian	Adjective	tr	related to Arabia	lav	arābu
eng	Arabian	Adjective	tr	related to Arabia	mar	अरबी
eng	Arabian	Adjective	tr	related to Arabia	mar	अरेबियन
eng	Arabian	Adjective	tr	related to Arabia	msa	Arab
eng	Arabian	Adjective	tr	related to Arabia	por	arábico
eng	Arabian	Adjective	tr	related to Arabia	ron	arab
eng	Arabian	Adjective	tr	related to Arabia	ron	arăbesc
eng	Arabian	Adjective	tr	related to Arabia	ron	arabic
eng	Arabian	Adjective	tr	related to Arabia	rus	ара́бский
eng	Arabian	Adjective	tr	related to Arabia	rus	арави́йский
eng	Arabian	Adjective	tr	related to Arabia	spa	árabe
eng	Arabian	Adjective	tr	related to Arabia	swa	Waarabu
eng	Arabian	Adjective	tr	related to Arabia	tel	అరేబియను
eng	Arabian	Adjective	tr	related to Arabia	tgl	Arabyahin
eng	Arabian horse	Noun	tr	breed of horse that originated on the Arabian Peninsula	cmn	阿拉伯馬	sc=Hani
eng	Arabian horse	Noun	tr	breed of horse that originated on the Arabian Peninsula	cmn	阿拉伯马	tr=Ālābómǎ	sc=Hani
eng	Arabian horse	Noun	tr	breed of horse that originated on the Arabian Peninsula	fin	arabianhevonen
eng	Arabian horse	Noun	tr	breed of horse that originated on the Arabian Peninsula	rus	ара́бская чистокро́вная ло́шадь	f
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ara	فُلّ	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	bcl	sampaguita
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ceb	manol
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ceb	sampaguita
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ces	jasmín arabský	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ces	jasmín sambakový	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	cmn	茉莉	tr=mòlì
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	deu	Arabischer Jasmin	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ell	αραβικό γιασεμί	n
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ell	φούλι	n
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	fin	arabianjasmiini
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	haw	pīkake
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	hbs	àrapskī jàsmīn	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	hbs	а̀рапскӣ ја̀смӣн	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	hin	मोगरा	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ind	melati putih
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	pol	dzielżamin wielkolistny	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	pol	jaśmin sambac	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	pol	jaśmin sambak	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	pol	jaśmin wielkolistny	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	por	bogari	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	por	mogarim	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	rus	ара́бский жасми́н	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	rus	жасми́н самбак	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	san	मनोहर
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	slk	jazmín arabský	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	slk	jazmín sambakový	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	spa	sampaguita	f
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	tgl	kampupot
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	tgl	sampaguita
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	tha	มะลิ
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	tur	arap yasemini
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	tur	ful
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	tur	ful yasemini
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ukr	ара́бський жасми́н	m
eng	Arabian jasmine	Noun	tr	''Jasminum sambac'', a shrubby, fragrant vine	ukr	жасми́н самбак	m
eng	Arabian	Noun	tr	horse	fin	arabialainen
eng	Arabian	Noun	tr	horse	gle	Arabach	m
eng	Arabian	Noun	tr	horse	gle	capall Arabach	m
eng	Arabian	Noun	tr	horse	hin	अरब	m
eng	Arabian	Noun	tr	horse	hin	अरबी घोड़ा	m
eng	Arabian	Noun	tr	horse	hun	arab ló
eng	Arabian	Noun	tr	horse	hun	arab telivér
eng	Arabian	Noun	tr	horse	msa	kuda Arab
eng	Arabian	Noun	tr	horse	por	árabe	m
eng	Arabian	Noun	tr	horse	ron	arab	m
eng	Arabian	Noun	tr	horse	ron	cal arab	m
eng	Arabian	Noun	tr	horse	spa	árabe
eng	Arabian	Noun	tr	horse	swa	Waarabu
eng	Arabian	Noun	tr	person	ang	Arabisċ
eng	Arabian	Noun	tr	person	cmn	阿拉伯人	tr=Ālābó rén	sc=Hani
eng	Arabian	Noun	tr	person	cos	araba	f
eng	Arabian	Noun	tr	person	cos	arabu	m
eng	Arabian	Noun	tr	person	eus	arabiar
eng	Arabian	Noun	tr	person	fas	عرب	sc=fa-Arab
eng	Arabian	Noun	tr	person	fin	arabi
eng	Arabian	Noun	tr	person	gla	Arabach	m
eng	Arabian	Noun	tr	person	gle	Arabach	m
eng	Arabian	Noun	tr	person	glv	Arabagh	m
eng	Arabian	Noun	tr	person	hbs	Arabíjac	m
eng	Arabian	Noun	tr	person	hbs	Arábljanīn	m
eng	Arabian	Noun	tr	person	hbs	Arábljānka	f
eng	Arabian	Noun	tr	person	hbs	Arapin	m
eng	Arabian	Noun	tr	person	hbs	Арапин	m	sc=Cyrl
eng	Arabian	Noun	tr	person	heb	עֲרָבִי	m	tr=araví	sc=Hebr
eng	Arabian	Noun	tr	person	heb	ערבייה	f	alt=עֲרָבִיָּה	tr=araviyá	sc=Hebr
eng	Arabian	Noun	tr	person	hin	अरब	m
eng	Arabian	Noun	tr	person	hun	arab
eng	Arabian	Noun	tr	person	ido	Arabiano
eng	Arabian	Noun	tr	person	jpn	アラビア人	tr=Arabia-jin	sc=Jpan
eng	Arabian	Noun	tr	person	lav	arābiete	f
eng	Arabian	Noun	tr	person	lav	arābs	m
eng	Arabian	Noun	tr	person	msa	orang Arab
eng	Arabian	Noun	tr	person	por	árabe	m	f
eng	Arabian	Noun	tr	person	ron	arabă	f
eng	Arabian	Noun	tr	person	ron	arabă	f
eng	Arabian	Noun	tr	person	ron	arab	m
eng	Arabian	Noun	tr	person	spa	árabe
eng	Arabian	Noun	tr	person	swa	mwaarabu
eng	Arabian	Noun	tr	person	tel	అరేబియను
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	deu	Arabische Oryx	f
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	deu	Weiße Oryx	f
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	fin	arabiankeihäsantilooppi
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	fin	valkobeisa
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	fra	oryx béatrix	m
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	fra	oryx d'Arabie	m
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	gle	oracs Arabach	m
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	hun	arab bejza
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	ita	orice d'Arabia	m
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	nld	Arabische oryx	m
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	nld	witte oryx	m
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	por	órix árabe	m
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	por	órix da Arábia	m
eng	Arabian oryx	Noun	tr	''Oryx leucoryx''	swe	arabisk oryx	c
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	ara	شِبْه اَلْجَزِيرَة اَلْعَرَبِيَّة	f	tr=šibh al-jazīra l-ʿarabiyya
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	aze	Ərəbistan yarımadası
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	bak	Ғәрәп ярымутрауы
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	bcl	Rawis nin Arabya
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	bel	Араві́йскі паўво́страў	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	bul	Ара́бски полуо́стров	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	ces	Arabský poloostrov	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	cmn	阿拉伯半岛	tr=Ālābó bàndǎo
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	cmn	阿拉伯半島
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	dan	Den Arabiske Halvø
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	deu	Arabische Halbinsel	f
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	ell	Αραβική Χερσόνησος	f
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	fas	شبه‌جزیره عربستان	tr=šebe-jazire-ye 'arabestân
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	fin	Arabian niemimaa
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	fra	Péninsule Arabique	f
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	gle	Leithinis na hAraibe	f
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	hbs	Arabijsko poluostrvo	n
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	hbs	Arapski poluotok	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	hbs	Арабијско полуострво	n
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	hbs	Арапски полуоток	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	heb	חֲצִי הָאִי עֲרָב	m	tr=khatsí ha'í 'aráv
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	hin	अरबी प्रायद्वीप	tr=arabī prāyadvīp
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	hun	Arab-félsziget
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	hye	Արաբական թերակղզի
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	jpn	アラビア半島	tr=アラビアはんとう, Arabia hantō
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	kat	არაბეთის ნახევარკუნძული
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	kaz	Арабия түбегі
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	kir	Араб жарым аралы
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	kor	^아라비아 반도
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	mkd	Ара́биски Полуо́стров	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	nld	Arabisch Schiereiland
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	nno	Den arabiske halvøya
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	nob	Den arabiske halvøy	m	f
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	pol	Półwysep Arabski	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	por	Península Arábica	f
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	ron	Peninsula Arabică	f
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	rus	Арави́йский полуо́стров	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	slk	Arabský polostrov	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	swe	Arabiska halvön	c
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	tat	Гарәбстан ярымутравы
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	tgl	Tangway ng Arabya
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	tha	คาบสมุทรอาหรับ	tr=kâap-sà-mùt aa-ràp
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	tur	Arap Yarımadası
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	ukr	Араві́йський піво́стрів	m
eng	Arabian Peninsula	Proper noun	tr	peninsula in the Middle East	vie	bán đảo Ả Rập
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	ara	بَحْر اَلْعَرَب	m
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	aze	Ərəbistan dənizi
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	bel	Араві́йскае мо́ра	n
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	bul	Арабско море	n
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	cat	mar Aràbiga	f
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	cat	mar d'Aràbia	f
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	ces	Arabské moře	n
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	cmn	阿拉伯海	tr=Ālābó hǎi
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	dan	Arabiske Hav
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	deu	Arabisches Meer	n
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	ell	Αραβική Θάλασσα	f
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	ell	Θάλασσα του Ομάν	f
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	epo	Araba Maro
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	est	Araabia meri
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	fas	دریای عرب	tr=Daryâ-ye 'Arab
eng	Arabian Sea	Proper noun	tr	part of the Indian Ocean	fin	Arabianmeri
