	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Ehime	Proper noun	tr	Ehime, Japan	ara	إِهِيمِه	m
eng	Ehime	Proper noun	tr	Ehime, Japan	cmn	愛媛	sc=Hani
eng	Ehime	Proper noun	tr	Ehime, Japan	cmn	爱媛	tr=Àiyuàn	sc=Hani
eng	Ehime	Proper noun	tr	Ehime, Japan	jpn	愛媛	tr=えひめ, Ehime
eng	Ehime	Proper noun	tr	Ehime, Japan	kor	^에히메
eng	Ehime	Proper noun	tr	Ehime, Japan	mar	एहिमे
eng	Ehime	Proper noun	tr	Ehime, Japan	rus	Эхимэ́	f
eng	Ehime	Proper noun	tr	Ehime, Japan	rus	Эхи́мэ	f
eng	Ehlers-Danlos syndrome	Noun	tr	inherited disorder caused by a defect in the synthesis of collagen	cmn	埃勒斯-当洛综合征	tr=Āilèsī-Dāngluò zōnghézhēng
eng	Ehlers-Danlos syndrome	Noun	tr	inherited disorder caused by a defect in the synthesis of collagen	cmn	埃勒斯-當洛綜合徵
eng	Ehlers-Danlos syndrome	Noun	tr	inherited disorder caused by a defect in the synthesis of collagen	fin	Ehlers–Danlosin syndrooma
eng	Ehlers-Danlos syndrome	Noun	tr	inherited disorder caused by a defect in the synthesis of collagen	por	síndrome de Ehlers-Danlos	f
eng	Ehlers-Danlos syndrome	Noun	tr	inherited disorder caused by a defect in the synthesis of collagen	vie	hội chứng Ehlers-Danlos
